backend,dtype,resolution,particle_count,run_id,seed,record_type,startup_seconds,warmup_steps,warmup_seconds,measured_steps,total_step_seconds,mean_step_seconds,min_step_seconds,max_step_seconds,std_step_seconds,total_wall_seconds,first_nonfinite_step,device_fallback,device_fallback_type,pytorch_mps_fallback,unsupported_operator,max_audited_tensor_count,initial_state_sha256,final_state_sha256,sustain_target_seconds,current_allocated_bytes,driver_allocated_bytes,recommended_max_bytes,process_max_rss_bytes,segment_end_seconds,segment_steps,analysis_role,analysis_source_stem,analysis_config_sha256,analysis_source_config_sha256,analysis_source_numerical_sha256,analysis_source_runtime_sha256,analysis_source_trajectory_sha256,analysis_repeat_group_sha256,analysis_repeat_count,analysis_repeat_status,analysis_repeat_time_grid_match,analysis_repeat_final_state_hash_match,analysis_repeat_metrics_within_tolerance,analysis_repeat_max_abs_metric_difference,analysis_repeat_mean_step_seconds_range,analysis_repeat_mean_step_seconds_relative_range,analysis_repeat_max_abs_diff_velocity_relative_l2,analysis_repeat_max_abs_diff_velocity_rmse,analysis_repeat_max_abs_diff_total_kinetic_energy,analysis_repeat_max_abs_diff_kinetic_energy_relative_error,analysis_repeat_max_abs_diff_kinetic_energy_relative_initial,analysis_repeat_max_abs_diff_momentum_x,analysis_repeat_max_abs_diff_momentum_y,analysis_repeat_max_abs_diff_relative_momentum_drift,analysis_repeat_max_abs_diff_mean_density,analysis_repeat_max_abs_diff_min_density,analysis_repeat_max_abs_diff_max_density,analysis_repeat_max_abs_diff_relative_density_fluctuation,analysis_repeat_max_abs_diff_max_particle_speed,analysis_stability_configured_steps,analysis_stability_measured_steps,analysis_stability_last_numerical_step,analysis_stability_sustain_target_seconds,analysis_stability_total_wall_seconds,analysis_stability_wall_overrun_seconds,analysis_stability_target_met,analysis_stability_segment_count,analysis_stability_segment_step_sum
mps,float32,32,1024,stability-600s,20260731.0,summary,6.330057042010594,3.0,0.5895269999746233,3276.0,593.3777199318283,0.1811287301379207,0.0615103340242058,0.3615937500144355,0.0384098463703719,600.1158641250222,,True,torchCompactRadius_compact_neighbor_search_cpu_bridge,False,False,85.0,22bd4bacb0d8c36a021eb0f99ef756a968ef468f9adba75ac237b4525f425f17,19e0126a105e235b65c96b290dd482d17807e79df5a4943d6ba830f73ed5d9f2,600.0,7683072.0,478445568.0,12713115648.0,1208844288,,,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1810248330129649,0.0666711250087246,0.2286379160359501,,,,,,,,,,,,7771904.0,248512512.0,12713115648.0,1113145344,30.154917375009973,165.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1681762231934137,0.0667187079670839,0.2510017499444075,,,,,,,,,,,,7663360.0,288980992.0,12713115648.0,1113145344,60.23948275001021,177.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1581911890472761,0.0644098749617114,0.2310763329733163,,,,,,,,,,,,7957248.0,379748352.0,12713115648.0,1179860992,90.29021787497912,188.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.165888010010425,0.0688755839946679,0.255851166031789,,,,,,,,,,,,7911168.0,410845184.0,12713115648.0,1208844288,120.33276395802386,179.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1639482115143884,0.0653417090070433,0.3439275000127963,,,,,,,,,,,,7733504.0,415531008.0,12713115648.0,1208844288,150.36046825000085,181.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1668802647471422,0.0697495829663239,0.3615937500144355,,,,,,,,,,,,7893760.0,418938880.0,12713115648.0,1208844288,180.40501433302416,178.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1459941215449076,0.0668035419657826,0.2144894590019248,,,,,,,,,,,,7826176.0,440958976.0,12713115648.0,1208844288,210.5244572500233,204.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1603058887891018,0.0615103340242058,0.2519863329944201,,,,,,,,,,,,9609216.0,442236928.0,12713115648.0,1208844288,240.5375916659832,185.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1685250281446894,0.0717185419634915,0.2302960000233724,,,,,,,,,,,,7928064.0,442236928.0,12713115648.0,1208844288,270.56121549999807,176.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1937220733009532,0.1384550409857183,0.2605602919938974,,,,,,,,,,,,7974144.0,442662912.0,12713115648.0,1208844288,300.7536563749891,154.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.2032705209618687,0.1103858749847859,0.2596696249675005,,,,,,,,,,,,7911424.0,443940864.0,12713115648.0,1208844288,330.9581420000177,147.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.2089721293011973,0.1423554579960182,0.3105218330165371,,,,,,,,,,,,7926016.0,472055808.0,12713115648.0,1208844288,361.14900891599245,143.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1933229832075439,0.1210545829962939,0.2579983749892562,,,,,,,,,,,,7974144.0,473759744.0,12713115648.0,1208844288,391.2718913750141,154.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1969139591801529,0.1376634589978493,0.2341400000150315,,,,,,,,,,,,7826944.0,475889664.0,12713115648.0,1208844288,421.35558495798614,151.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1958921359178738,0.1192084159702062,0.2603056659572758,,,,,,,,,,,,7911424.0,475889664.0,12713115648.0,1208844288,451.4570375829935,152.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.2035675667607455,0.1344741670181974,0.2466856249957345,,,,,,,,,,,,7958528.0,476741632.0,12713115648.0,1208844288,481.5533723749686,146.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1979975213700284,0.1432878749910742,0.2422438749927096,,,,,,,,,,,,7894784.0,477167616.0,12713115648.0,1208844288,511.59095470799366,150.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1973526606071025,0.1170624999795109,0.2462049580062739,,,,,,,,,,,,7958784.0,477167616.0,12713115648.0,1208844288,541.7391593750217,151.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.2019622094860319,0.151005708030425,0.2748479160363786,,,,,,,,,,,,7895040.0,477593600.0,12713115648.0,1208844288,571.7539499999839,147.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
mps,,32,1024,stability-600s,,segment,,,,,,0.1894655628027583,0.1278084170189686,0.238001458987128,,,,,,,,,,,,7683072.0,478445568.0,12713115648.0,1208844288,600.1158641250222,148.0,stability,mps_n32_stability-600s,6cfaf2b862c1df55a1270210c502f7cbed3f6210f39ca19da11e4fcd2dd17783,0ede1e619250706f5f005ee522ce488c83c1bb88d9b17cef4835298088575d5a,5c53d0f6959150159ec02b5e64a5cd9ba2f02416f122b520fda3f76c5fa8fe60,76a7e7f57d458fa2b4c91795181c59c8cf59f46851061c58f5b999296b8cf88b,3a904c48eabe735959442f3d0babf9af6424be316001075f36dbb585872d227a,,,NOT_APPLICABLE_STABILITY,,,,,,,,,,,,,,,,,,,,400.0,3276.0,3260.0,600.0,600.1158641250222,0.115864125022199,True,20.0,3276.0
