support_family,layout,jitter_fraction,dtype,candidate,operator_variant,operator,norm,paired_seed_count,mean_error_64_minus_48,median_error_64_minus_48,bootstrap_mean_difference_CI95_low,bootstrap_mean_difference_CI95_high,systematic_finest_rebound
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,10,-0.04914930260891154,-0.049159629495709976,-0.049163303022576245,-0.049132592423948664,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,10,-0.05726464976643608,-0.0572647054173781,-0.05727143846278256,-0.05725627423350234,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,10,-0.10435710781978935,-0.10432462220943117,-0.10515464250744548,-0.10360398108415798,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,10,-0.30576567421309886,-0.3059009720035011,-0.3061540360336874,-0.30528649150966136,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,10,-0.35667847921514895,-0.3567100881894091,-0.3568800399497183,-0.3564505505444821,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,10,-0.6833486826276249,-0.6863111875082488,-0.6906936695346175,-0.6762688097869183,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,10,-0.09265152705559579,-0.08112230300691314,-0.13908877403313835,-0.0539649068111023,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,10,-0.07427449186484418,-0.06020140972772947,-0.12150173849455405,-0.028770702723484302,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,10,0.10578045779497298,0.07352025393430806,-0.22216322143955045,0.4855574605150582,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,L1,10,-0.0907661907309669,-0.09087722470331455,-0.09187238964259375,-0.08968162277760025,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,L2,10,-0.111339499378543,-0.1113233090421134,-0.11257656683443402,-0.11002010553078295,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,Linf,10,-0.23664540004807452,-0.2457254685839141,-0.256615070235068,-0.21567945793407303,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,L1,10,-0.05271495585949461,-0.052523639175254995,-0.05310916219641254,-0.052360134269143474,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,L2,10,-0.06192166938793603,-0.062019059850621436,-0.06238353152818288,-0.06148005884362524,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,Linf,10,-0.12084757471286522,-0.11987503098606522,-0.13959448419613724,-0.10540701583232204,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,10,-0.0015084427892362402,-0.001356422779262038,-0.001855419634373614,-0.0012670721145521494,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,10,-0.0052675350917968265,-0.0051836437140607705,-0.007231632174160829,-0.003230510330303206,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,10,-0.001183231068358057,-0.0010333158292139821,-0.0014619450377841856,-0.00098128581767188,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,10,-0.00016852556690558375,-0.00016610166156658237,-0.00018133247170325437,-0.00015755583607705988,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,10,-0.0006112301385305788,-0.0005812959461596569,-0.0007047597003704901,-0.0005236573254906148,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,10,-0.01169536343601044,-0.011674377172825387,-0.011826633257340886,-0.01155348755915994,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,10,-0.013664838970978966,-0.01372052405456013,-0.013853101611530716,-0.013462814936994411,False
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,10,-0.028070054512479747,-0.027363439538943157,-0.03346445886827061,-0.023061533663919106,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,10,2.646023409752263e-17,2.5833195439479374e-17,2.2190090866927908e-17,3.0475404117018356e-17,True
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,10,9.992007221626409e-17,1.6653345369377348e-16,-4.4408920985006264e-17,2.331468351712829e-16,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,10,2.1442507299061928e-17,1.939366636033446e-17,1.7802275917396586e-17,2.532349932565482e-17,True
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,10,-0.00016845261051143747,-0.00016585804110267542,-0.00018186311191393097,-0.00015709904766482655,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,10,-0.0006194799705407257,-0.000598546260290089,-0.0007208129773786645,-0.0005308939407981361,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,10,-0.011784747014429709,-0.01177134838445591,-0.011836449565616806,-0.011730936268821407,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,10,-0.013761432326421203,-0.013769543040402765,-0.013789757371590907,-0.013730123410336071,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,10,-0.025941653734009383,-0.026182968813036722,-0.026320316584022087,-0.025534946164820656,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,10,-0.09639240006182559,-0.08516816192380228,-0.14195045483988525,-0.0592690691434105,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,10,-0.08379599434735338,-0.07160511433366556,-0.12986676744228035,-0.04118271908594073,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,10,0.07568529689861273,0.15915418433163975,-0.22159386737432618,0.3903694879859043,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,10,-0.09018064396080334,-0.09054706652526169,-0.0911159740688663,-0.0892493828575759,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,10,-0.10987186950092295,-0.10949305930619195,-0.11064465627059275,-0.10922783997053345,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,10,-0.22466568507653104,-0.2166392292480186,-0.25934664725475814,-0.19520036491789733,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,10,-0.05267065042715119,-0.052733158447981335,-0.052892829971982594,-0.05244101093963365,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,10,-0.061517195871831166,-0.061600777532004894,-0.06207945198489239,-0.060932251245861505,False
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,10,-0.1351006674224718,-0.13726940953557332,-0.1603505116790216,-0.10944297842121936,False
increasing_neighbor,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,10,-0.001925064738864309,-0.001448440066996572,-0.002641843880793366,-0.0013798866256813887,False
increasing_neighbor,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,10,-0.001176487210603351,-0.0007923412685715038,-0.0019651091124601307,-0.0005000252059705338,False
increasing_neighbor,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,10,0.008069376538686054,0.009864958718001055,0.0008885008728228853,0.014333667439333278,True
increasing_neighbor,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,10,-0.004455096452949348,-0.004455096452949347,-0.004455096452949348,-0.004455096452949348,False
increasing_neighbor,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,10,-0.004920931500530716,-0.004920931500530716,-0.004920931500530716,-0.004920931500530716,False
increasing_neighbor,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,10,-0.006843352078816256,-0.006843352078816256,-0.006843352078816256,-0.006843352078816256,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,10,-0.23683867405372222,-0.23683867405372222,-0.23683867405372222,-0.23683867405372222,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,10,-0.27601827143417507,-0.276018271434175,-0.27601827143417507,-0.27601827143417507,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,10,-0.5151973638307297,-0.5151973638307297,-0.5151973638307297,-0.5151973638307297,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,10,-0.08828390262599628,-0.08828390262599628,-0.08828390262599628,-0.08828390262599628,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,10,-0.10951719108418154,-0.10951719108418154,-0.10951719108418154,-0.10951719108418154,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,10,-0.21546042028322,-0.21546042028322,-0.21546042028322,-0.21546042028322,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,10,-0.05257625271359088,-0.05257625271359087,-0.05257625271359088,-0.05257625271359088,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,10,-0.06122197099226647,-0.06122197099226648,-0.06122197099226647,-0.06122197099226647,False
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,10,-0.10773021014161355,-0.10773021014161355,-0.10773021014161355,-0.10773021014161355,False
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,10,4.1176282918377597e-17,4.1176282918377597e-17,4.1176282918377597e-17,4.1176282918377597e-17,True
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,10,0.0,0.0,0.0,0.0,False
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,10,6.293191276738082e-17,6.293191276738082e-17,6.293191276738082e-17,6.293191276738082e-17,True
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,10,-1.5663861774424814e-18,-1.5663861774424812e-18,-1.5663861774424814e-18,-1.5663861774424814e-18,False
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,10,-5.946839651660131e-18,-5.946839651660131e-18,-5.946839651660131e-18,-5.946839651660131e-18,False
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,10,-0.011809526986133717,-0.011809526986133717,-0.011809526986133717,-0.011809526986133717,False
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,10,-0.013762962150834585,-0.013762962150834585,-0.013762962150834585,-0.013762962150834585,False
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,10,-0.025687047802154916,-0.025687047802154916,-0.025687047802154916,-0.025687047802154916,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,10,-0.0825179887229643,-0.08251798872296429,-0.0825179887229643,-0.0825179887229643,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,10,-0.10236421764146011,-0.10236421764146011,-0.10236421764146011,-0.10236421764146011,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,10,-0.2013896201981229,-0.2013896201981229,-0.2013896201981229,-0.2013896201981229,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,10,-0.049142165429251185,-0.04914216542925118,-0.049142165429251185,-0.049142165429251185,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,10,-0.05722333727747234,-0.05722333727747235,-0.05722333727747234,-0.05722333727747234,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,10,-0.10069481009906411,-0.10069481009906411,-0.10069481009906411,-0.10069481009906411,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,10,-0.30575366029850215,-0.30575366029850215,-0.30575366029850215,-0.30575366029850215,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,10,-0.35633268300257237,-0.35633268300257237,-0.35633268300257237,-0.35633268300257237,False
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,10,-0.6650961258611545,-0.6650961258611545,-0.6650961258611545,-0.6650961258611545,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,10,-0.23605755181471152,-0.23605755181471155,-0.23605755181471152,-0.23605755181471152,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,10,-0.2750884336951719,-0.2750884336951719,-0.2750884336951719,-0.2750884336951719,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,10,-0.5132514059111912,-0.5132514059111912,-0.5132514059111912,-0.5132514059111912,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L1,10,-0.08823483662008336,-0.08823483662008336,-0.08823483662008336,-0.08823483662008336,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L2,10,-0.10945709948605886,-0.10945709948605886,-0.10945709948605886,-0.10945709948605886,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,Linf,10,-0.21533762490883745,-0.21533762490883745,-0.21533762490883745,-0.21533762490883745,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L1,10,-0.05254777023463421,-0.05254777023463421,-0.05254777023463421,-0.05254777023463421,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L2,10,-0.06118837876769654,-0.06118837876769653,-0.06118837876769654,-0.06118837876769654,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,Linf,10,-0.10766881245442672,-0.10766881245442672,-0.10766881245442672,-0.10766881245442672,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,10,-1.922750077674848e-05,-1.9227500776748476e-05,-1.922750077674848e-05,-1.922750077674848e-05,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,10,-1.922750077731905e-05,-1.922750077731905e-05,-1.922750077731905e-05,-1.922750077731905e-05,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,10,-1.922750077674848e-05,-1.9227500776748476e-05,-1.922750077674848e-05,-1.922750077674848e-05,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,10,-1.1698912826082366e-17,-1.1698912826082366e-17,-1.1698912826082366e-17,-1.1698912826082366e-17,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,10,-3.400131940501578e-17,-3.400131940501578e-17,-3.400131940501578e-17,-3.400131940501578e-17,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,10,-0.011797481282621189,-0.011797481282621189,-0.011797481282621189,-0.011797481282621189,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,10,-0.013748917176023893,-0.013748917176023893,-0.013748917176023893,-0.013748917176023893,False
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,10,-0.02566076135633799,-0.02566076135633799,-0.02566076135633799,-0.02566076135633799,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,10,7.078674321429245e-17,7.078674321429245e-17,7.078674321429245e-17,7.078674321429245e-17,True
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,10,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,True
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,10,8.934127068550691e-17,8.934127068550692e-17,8.934127068550691e-17,8.934127068550691e-17,True
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,10,-1.1168912340716084e-17,-1.1168912340716083e-17,-1.1168912340716084e-17,-1.1168912340716084e-17,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,10,-3.668160881379473e-17,-3.668160881379473e-17,-3.668160881379473e-17,-3.668160881379473e-17,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,10,-0.011809526986133722,-0.011809526986133724,-0.011809526986133722,-0.011809526986133722,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,10,-0.013762962150834602,-0.013762962150834602,-0.013762962150834602,-0.013762962150834602,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,10,-0.025687047802154694,-0.025687047802154694,-0.025687047802154694,-0.025687047802154694,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,10,-0.2365519758388598,-0.23655197583885978,-0.2365519758388598,-0.2365519758388598,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,10,-0.27566492995815783,-0.27566492995815783,-0.27566492995815783,-0.27566492995815783,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,10,-0.5143304875087011,-0.5143304875087011,-0.5143304875087011,-0.5143304875087011,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,10,-0.08832488641138966,-0.08832488641138966,-0.08832488641138966,-0.08832488641138966,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,10,-0.10956870391486792,-0.10956870391486792,-0.10956870391486792,-0.10956870391486792,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,10,-0.21555780138015201,-0.21555780138015201,-0.21555780138015201,-0.21555780138015201,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,10,-0.05260129973571946,-0.05260129973571946,-0.05260129973571946,-0.05260129973571946,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,10,-0.061250767540048254,-0.06125076754004827,-0.061250767540048254,-0.061250767540048254,False
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,10,-0.10777890069008045,-0.10777890069008045,-0.10777890069008045,-0.10777890069008045,False
increasing_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,10,-0.004463656327915823,-0.004463656327915823,-0.004463656327915823,-0.004463656327915823,False
increasing_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,10,-0.0049309814171538,-0.0049309814171538,-0.0049309814171538,-0.0049309814171538,False
increasing_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,10,-0.0068598530045131945,-0.0068598530045131945,-0.0068598530045131945,-0.0068598530045131945,False
