support_family,resolution,layout,jitter_fraction,dtype,candidate,operator_variant,operator,norm,sample_count,mean,sample_standard_deviation,median,bootstrap_mean_CI95_low,bootstrap_mean_CI95_high,minimum,maximum
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,10,2.5702913941045147e-16,5.94392903466468e-18,2.5553803870220614e-16,2.535429389721008e-16,2.6056541345515456e-16,2.473899225682111e-16,2.669445784096911e-16
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,10,8.992806499463768e-16,1.1040378900115147e-16,8.881784197001252e-16,8.326672684688674e-16,9.547918011776346e-16,6.661338147750939e-16,9.992007221626409e-16
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,10,1.942312051935365e-16,5.580462703603325e-18,1.9197606467476666e-16,1.9135927410553044e-16,1.9766210273491283e-16,1.8831387066992673e-16,2.0701033479989897e-16
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,10,0.0007392528806126637,2.9976028826779392e-05,0.0007378403022959396,0.0007232914888037795,0.0007574597768395766,0.000700761067921166,0.0008083337924174036
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,10,0.002334331809919411,0.0001223790356023152,0.0023431272141208864,0.002267263802295389,0.0024144217044229054,0.002211536144271578,0.0025936724861524395
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,10,0.07480121961552984,0.00018383351749097002,0.07481850245486546,0.0747016562582501,0.07490957318809065,0.07458508315300898,0.07512773355692251
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,10,0.08707206827097064,0.00013513656091377807,0.08703427372214882,0.08699439507798302,0.08715544396152278,0.08688029229859358,0.08730143389485738
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,10,0.16412054061638875,0.001301534033095703,0.16396042801191257,0.16335068719317478,0.1649002905205242,0.16231953977978786,0.16597466731952748
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,10,1.8389233736575694,0.053695684439195715,1.8403088575523883,1.8061245709521347,1.869702409049626,1.7459265168221607,1.9097741284016994
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,10,2.194504726392114,0.06088726341983602,2.206837279479421,2.1560772128443935,2.229005384830518,2.081595148111696,2.278270969810162
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,10,5.472694709900109,0.3259489990114291,5.4060550137741075,5.289471556697541,5.665193982716805,5.099528180503242,5.935908811863996
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,10,0.5745677378959322,0.0018134978904158305,0.5744204822659927,0.5735933252755778,0.5756606843924664,0.5726228380811631,0.5786824868143132
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,10,0.7102230800892435,0.0010113312283658547,0.710049002069771,0.7096909809418229,0.7108503531407628,0.7092537354077109,0.7121164897826543
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,10,1.6243500855631285,0.05425988763973454,1.6159532281903504,1.5930348540980808,1.654846722760153,1.5498060792151804,1.7206267258481152
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,10,0.3406843634223618,0.0004180108527840032,0.3406782534377245,0.3404468516114409,0.34093947056142637,0.33997302542265523,0.34153442243904136
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,10,0.39775705165192277,0.0007589882978976862,0.3976909705335221,0.3973269142444016,0.3982159587029872,0.39664677372782847,0.3993140223274041
constant_neighbor,24,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,10,0.8794772758973941,0.02677593964833592,0.8920007348080503,0.8634908955214488,0.8955554919446722,0.8437392569718742,0.908635367489401
constant_neighbor,24,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,10,0.033737890945799986,0.0008721192233483871,0.033448792148689704,0.03326307990963608,0.03429300156244711,0.03273148813299025,0.03529592332353382
constant_neighbor,24,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,10,0.038231308802683016,0.0009023424898583885,0.03792683965052117,0.03775695564582528,0.03879917212921141,0.03711329588436273,0.04014377938803568
constant_neighbor,24,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,10,0.09065027362923309,0.005353323142208665,0.09218417393002691,0.08754167278969278,0.09363217868372666,0.08077066412755635,0.09684193009394787
constant_neighbor,24,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,10,0.04463924507947277,0.0017943785796009344,0.0442932386562954,0.04369233200589312,0.0457867835849943,0.04272292578642994,0.04848490233876768
constant_neighbor,24,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,10,0.05277916634577542,0.0018914884546917877,0.052592965230929184,0.05179809568950083,0.053984588249802255,0.050186127262694814,0.05695885952202737
constant_neighbor,24,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,10,0.16173349955252192,0.01091716136082122,0.15933441891351746,0.1557458423612875,0.16809936065233655,0.14764649131256513,0.17796417066492531
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,10,2.355059555027168,0.09556831141766692,2.392984728663683,2.295743042496736,2.411415341672124,2.1844208697953524,2.4559132312241623
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,10,2.8767830188230272,0.12628825080596753,2.9207022594059597,2.8052092651042027,2.945699044995908,2.641872061792888,3.0494703033865944
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,10,8.927033036170187,0.9821146822608353,9.05517717445278,8.341074370507004,9.45167580510621,7.015237116495054,10.223410972898401
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,10,0.562400687237872,0.0035456206102309233,0.5624856253056403,0.5603307874792123,0.5645118765668065,0.5575264460503946,0.5684901617751995
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,10,0.6961083096243146,0.0035473962571141095,0.6956393235248697,0.6940776739615774,0.6982043310039506,0.6915152986768062,0.702767621094255
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,10,1.3817492140525987,0.014865875408737475,1.382756698682356,1.3731371451327714,1.3907476730653936,1.3588022232688015,1.4087295444399803
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,10,0.33496283060164045,0.0010514852685728276,0.3352534243119089,0.33429924391063986,0.3355622032043052,0.33294701526487347,0.3367086382489258
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,10,0.38929340675150875,0.0010777560526753,0.38958675218032685,0.38865715120844696,0.3898982339842571,0.38778775570760926,0.3908784888378751
constant_neighbor,24,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,10,0.7238424683910599,0.006489137116355029,0.7226175309828902,0.7198513992013252,0.727611823271653,0.7110584603602383,0.7316267197563082
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,10,2.744546316857255e-16,7.225993274857844e-18,2.736523011626891e-16,2.7019334182859905e-16,2.7882307912559393e-16,2.6436689989416673e-16,2.8628485594679826e-16
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,10,8.881784197001252e-16,9.064933036736789e-17,8.881784197001252e-16,8.437694987151189e-16,9.43689570931383e-16,7.771561172376096e-16,1.1102230246251565e-15
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,10,2.1132786878455237e-16,7.103047812084728e-18,2.120217581749431e-16,2.0700937106463455e-16,2.1537603876279716e-16,2.0180616437196855e-16,2.2127361671348606e-16
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,10,4.6509231019289124e-18,1.428822960140696e-19,4.6072366476330145e-18,4.5704482342775106e-18,4.730597575332787e-18,4.4840918799164e-18,4.873338452573309e-18
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,10,2.1280846284607537e-17,2.651949401371703e-18,2.0953689290940068e-17,1.9699683597778864e-17,2.294215033938911e-17,1.7430879263309433e-17,2.482822974991805e-17
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,10,0.07466972048442226,6.539573447153718e-05,0.07465224369057065,0.07463347367093325,0.07471043200883751,0.07460052542421118,0.07480872867113456
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,10,0.08692824316013484,3.948611954883829e-05,0.08691924470632231,0.0869081059306918,0.08695411161575192,0.08688567721514745,0.08701464345690198
constant_neighbor,24,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,10,0.16809612744050978,0.0012936989256812977,0.16824845954682077,0.167295941535469,0.16885966480563544,0.1664674587669479,0.16973448585291018
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,10,0.522414882531245,0.0005413388111834599,0.5222889300291563,0.5221272076584831,0.5227353129393789,0.5217974233802667,0.5232403866950137
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,10,0.6490709927031154,0.000435619983625564,0.6490126500015208,0.6488223931553411,0.6493233215025305,0.648469407381439,0.649798572234767
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,10,1.2838058281118025,0.007365759912244659,1.28303496947637,1.2795262867910673,1.288361292120487,1.2745287750064431,1.2962343351526773
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,10,0.3133688308021556,0.0002332663890937983,0.3133077029778525,0.31324467663430366,0.3135164820164104,0.3131157854829472,0.3138672703183134
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,10,0.3629453622133113,0.00010409966716565277,0.36297926946694303,0.3628825315464644,0.3630037890927398,0.36278380369501273,0.36306794842747314
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,10,0.6543680010051391,0.0030850697863470983,0.6536918824639866,0.6526229217686699,0.6563971365645962,0.6506342676290595,0.6602595877294029
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,10,1.9327742350029182,0.006449782424949052,1.93543428566262,1.9286185655455603,1.9362176514687666,1.9208135862362496,1.9395360126880479
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,10,2.253943634660768,0.0013422910505529622,2.253675284531731,2.2531694880435835,2.2547226596680243,2.2521310366382283,2.255904131910234
constant_neighbor,24,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,10,4.288979663502122,0.03617538338771559,4.293508051133749,4.268226556969937,4.310743131576664,4.236546202504954,4.343500871338151
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,10,2.4169871405145904,0.09124118972906743,2.443359751039104,2.3615413690178766,2.4693197437870875,2.264922483084158,2.5238168875306957
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,10,2.947685815122786,0.12545461656110626,2.9662709840212678,2.874148252938424,3.0197099097416884,2.7186731023012176,3.132488626528914
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,10,8.884892773098501,0.9916934706533882,8.862718294595567,8.266674744079722,9.453336964409173,7.103270685498629,10.262528888033495
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,L1,10,0.587710708517377,0.00618573250007725,0.5895089103724553,0.584073432176789,0.5914777633496566,0.5805323452688046,0.5981240610484466
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,L2,10,0.7205104417584037,0.009459552035782658,0.7196730618061049,0.7154736154779141,0.7262770147026629,0.7076039421969064,0.737414657253181
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,Linf,10,1.6458955819957874,0.09537435147029182,1.643194586769976,1.590591621211832,1.709245724427041,1.5009329561109297,1.851996091077723
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,L1,10,0.34262249134946837,0.001158725702248074,0.34239515161114775,0.3419826578161642,0.34327327322109863,0.34106281154762214,0.3443081201474739
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,L2,10,0.40513171086048877,0.0018179678842689707,0.4047728934735281,0.40411197168465096,0.40624225860995117,0.4032496053232844,0.40847138942072614
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,Linf,10,0.9800540521539931,0.0546860645831411,0.9623224516518132,0.9515874367898244,1.014722004851943,0.9131888204173126,1.0957644066524477
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,10,0.018094807418025226,0.0010215195285358696,0.018023861690181296,0.017504396557063272,0.018679556698903782,0.016157961078933226,0.019395270252983193
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,10,0.05667232304538131,0.004003933353866014,0.05604021844144108,0.05438695981744229,0.05914430368852293,0.04963255808917966,0.06309881835356235
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,10,0.014540200113316793,0.0008536540634257396,0.014615446201449517,0.014010946752285489,0.01502092301754043,0.012880259589279287,0.01565864277632981
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,10,0.0014731911382733956,5.994542045815317e-05,0.0014715324153540895,0.0014405052384114637,0.0015119231865550042,0.0013973223137048304,0.0016104456753060548
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,10,0.004673865699499504,0.0002346614470629625,0.004694394017952501,0.004535595309544207,0.004813410840578186,0.004321319474038518,0.005071714766715685
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,10,0.07362435571660132,0.0006540881145713017,0.07360318294614099,0.07322651281662809,0.07401508274420265,0.07278193543859272,0.07436180626562569
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,10,0.08688586627287911,0.0010210251154910133,0.08684710961155684,0.08631546784077379,0.08749622362145139,0.08548116878401128,0.08850951305652803
constant_neighbor,24,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,10,0.210561202483877,0.01168674167617464,0.21295111249613674,0.20373594363824815,0.21741941453319835,0.1926169872986967,0.23172620674199984
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,10,2.601649032714171e-16,7.551245080097827e-18,2.5764369784642196e-16,2.5603684087678477e-16,2.6459970484730207e-16,2.506553702401616e-16,2.725767734238167e-16
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,10,9.103828801926283e-16,4.681111291435601e-17,8.881784197001252e-16,8.881784197001252e-16,9.43689570931383e-16,8.881784197001252e-16,9.992007221626409e-16
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,10,1.976813774402015e-16,6.726967260606475e-18,1.9746935568202656e-16,1.9382547264721085e-16,2.0172906555081404e-16,1.877356295112678e-16,2.0970879354030734e-16
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,10,0.001471431550182682,5.9496401353084144e-05,0.0014694729249084023,0.0014398852320438604,0.0015073124099047738,0.0013945571037958173,0.0016063301248699696
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,10,0.004681540921244465,0.0002370345308114536,0.004646252022392851,0.0045509462876807865,0.004830291166406273,0.004364621237551576,0.005155178631236973
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,10,0.07477383216087521,0.0003449580670774677,0.07485959310713877,0.07457164456979623,0.07497431672798077,0.07436004168493886,0.07535998128251914
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,10,0.08713544047671885,0.00027225955530073195,0.08706034809420721,0.08698529828468436,0.08729973278062414,0.08674990452829746,0.08761852635960003
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,10,0.16854596380502576,0.0026703271005866914,0.16816133123874144,0.16698161030834632,0.17007342244668522,0.16477919976336963,0.17226730042823113
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,10,2.4682962879952326,0.10315898506522007,2.518480815757341,2.4046442548370455,2.5264843928959273,2.28015942547434,2.5748247232276906
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,10,3.0248913025009774,0.13472267701528612,3.079753961138514,2.9432943661316835,3.1042028144001224,2.7793968801379223,3.2311220618140535
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,10,8.934216446610176,0.9630625003768802,8.922030387099312,8.357880579993086,9.495444943639855,7.437939661029517,10.222853079655295
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,10,0.5930990382736908,0.00383957870050686,0.5931708883206767,0.5910615017682943,0.5953951953372099,0.5888834562611914,0.6013842005086523
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,10,0.7326120545576137,0.0025646342547520694,0.7318918876505122,0.7311919622546016,0.734284966113343,0.7300112121528801,0.7369611432819394
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,10,1.8987770128499608,0.11535324897991552,1.8894598287763813,1.8324652711872844,1.9680405595665345,1.7305308548775233,2.10103480776732
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,10,0.3465002267591986,0.000878425483659594,0.34657508953599037,0.3459804178389368,0.3470182198736777,0.3449069949582356,0.34819722953269505
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,10,0.4126709306316589,0.0023512745771245573,0.4121427163677316,0.41141697156015933,0.4141039645723449,0.4098269075002325,0.4172087587891694
constant_neighbor,24,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,10,1.0807220462313296,0.05076646888322656,1.1059773592654416,1.0507989693822615,1.1100923897218933,1.0151989475255307,1.1400785445895503
constant_neighbor,24,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,10,0.04443400604150525,0.0017968689318380408,0.04408735010831212,0.0434886860653006,0.04559225840501743,0.042515136229754114,0.048297796413593524
constant_neighbor,24,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,10,0.052605534727487226,0.001895431406124495,0.05240641411341846,0.05154635798882358,0.05372452166705373,0.05000648185533545,0.05679359517470346
constant_neighbor,24,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,10,0.1618657077061608,0.010924869996071934,0.15938962497085407,0.15556393345033087,0.16838769954268568,0.14822860720558595,0.17821686707860504
constant_neighbor,24,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,10,0.02952660988632173,3.657118196434064e-18,0.029526609886321734,0.02952660988632173,0.02952660988632173,0.029526609886321734,0.029526609886321734
constant_neighbor,24,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,10,0.03242246791807955,0.0,0.03242246791807955,0.03242246791807955,0.03242246791807955,0.03242246791807955,0.03242246791807955
constant_neighbor,24,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,10,0.04428991482948397,0.0,0.04428991482948397,0.04428991482948397,0.04428991482948397,0.04428991482948397,0.04428991482948397
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,10,1.505705925389845,2.340555645717801e-16,1.5057059253898448,1.505705925389845,1.505705925389845,1.5057059253898448,1.5057059253898448
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,10,1.7521306021123038,0.0,1.7521306021123038,1.7521306021123038,1.7521306021123038,1.7521306021123038,1.7521306021123038
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,10,3.211156732242685,0.0,3.211156732242685,3.211156732242685,3.211156732242685,3.211156732242685,3.211156732242685
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,10,0.5549592757784241,1.1702778228589004e-16,0.554959275778424,0.5549592757784241,0.5549592757784241,0.554959275778424,0.554959275778424
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,10,0.6927592013635602,0.0,0.6927592013635602,0.6927592013635602,0.6927592013635602,0.6927592013635602,0.6927592013635602
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,10,1.338308007992909,0.0,1.338308007992909,1.338308007992909,1.338308007992909,1.338308007992909,1.338308007992909
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,10,0.33457700199822576,5.851389114294502e-17,0.3345770019982257,0.33457700199822576,0.33457700199822576,0.3345770019982257,0.3345770019982257
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,10,0.3872641665718461,0.0,0.3872641665718461,0.3872641665718461,0.3872641665718461,0.3872641665718461,0.3872641665718461
constant_neighbor,24,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,10,0.6691540039964554,0.0,0.6691540039964554,0.6691540039964554,0.6691540039964554,0.6691540039964554,0.6691540039964554
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,10,1.5937652287682527e-16,0.0,1.5937652287682527e-16,1.5937652287682527e-16,1.5937652287682527e-16,1.5937652287682527e-16,1.5937652287682527e-16
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,10,6.661338147750939e-16,0.0,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,10,1.0080670865954112e-16,1.2992693841461516e-32,1.0080670865954113e-16,1.0080670865954112e-16,1.0080670865954112e-16,1.0080670865954113e-16,1.0080670865954113e-16
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,10,3.6340863360407014e-18,0.0,3.6340863360407014e-18,3.6340863360407014e-18,3.6340863360407014e-18,3.6340863360407014e-18,3.6340863360407014e-18
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,10,1.4385372301456596e-17,0.0,1.4385372301456596e-17,1.4385372301456596e-17,1.4385372301456596e-17,1.4385372301456596e-17,1.4385372301456596e-17
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,10,0.07481822676174921,0.0,0.07481822676174921,0.07481822676174921,0.07481822676174921,0.07481822676174921,0.07481822676174921
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,10,0.08706301974012443,0.0,0.08706301974012443,0.08706301974012443,0.08706301974012443,0.08706301974012443,0.08706301974012443
constant_neighbor,24,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,10,0.15956173679680696,0.0,0.15956173679680696,0.15956173679680696,0.15956173679680696,0.15956173679680696,0.15956173679680696
constant_neighbor,24,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,10,0.5190797128608458,0.0,0.5190797128608458,0.5190797128608458,0.5190797128608458,0.5190797128608458,0.5190797128608458
constant_neighbor,24,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,10,0.6479705142708172,1.1702778228589004e-16,0.6479705142708173,0.6479705142708172,0.6479705142708172,0.6479705142708173,0.6479705142708173
constant_neighbor,24,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,10,1.2517829088159882,0.0,1.2517829088159882,1.2517829088159882,1.2517829088159882,1.2517829088159882,1.2517829088159882
constant_neighbor,24,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,10,0.31294572720399605,5.851389114294502e-17,0.312945727203996,0.31294572720399605,0.31294572720399605,0.312945727203996,0.312945727203996
