support_family,layout,jitter_fraction,dtype,candidate,operator_variant,operator,norm,mean_log_error_log_dx_slope,median_log_error_log_dx_slope,mean_endpoint_ratio_64_over_16,median_endpoint_ratio_64_over_16
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,0.09743812397958697,0.10637350703229587,0.8303087635217684,0.8274527192557608
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,L1,1.3155220488519246,1.3201183262372806,0.16235855236811644,0.16116678745923013
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,L2,1.3256403678778093,1.326250139723272,0.16005010670191275,0.15977709908307264
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,divergence,Linf,1.1526667670105468,1.1590477708366993,0.20381546540915893,0.2009292012882924
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,L1,1.348910360472227,1.350211139142348,0.15475745616767705,0.15459775189773056
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,L2,1.3153618699121665,1.3145778139439068,0.16224558748743848,0.1623872097475336
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_difference_gradient,gradient,Linf,1.0065932480290236,1.0060640803804894,0.25030536211681287,0.2501999915487768
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,0.5707941871050203,0.5654143679773649,0.45179925132564563,0.45709574868715525
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,0.3782476474089645,0.3574551843095616,0.5842653905663914,0.6035930654760958
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,0.5800589124320046,0.5766321885395445,0.4467995469908701,0.4506906460892975
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,1.29389875970199,1.2843058812789072,0.16574045329517295,0.16878767173421805
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,1.134902639955578,1.1262538154869646,0.20345773885730098,0.20772986548069655
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,1.339657239628317,1.3383572934781007,0.15734517143438193,0.15759673752152714
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,1.3282163492340742,1.3270521780315898,0.15941448709294984,0.15962993805926168
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,1.075558719807164,1.0803231843602887,0.22683232660639505,0.2255794290854917
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,-0.2765947598920992,-0.28312292820539464,1.494091491483636,1.5131940598956626
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,-0.47113707023501655,-0.5270307970463451,1.9565217391304346,2.1538461538461537
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,-0.2946095081034658,-0.30160058493313374,1.5336274939706203,1.5566233407079646
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,1.2936596330026957,1.282796958065128,0.1657697067258897,0.16911758290510195
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,1.1395584883694774,1.1324342407820747,0.20154042085115045,0.20482052379984061
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,1.338799938638461,1.3387947170621768,0.15757179290308126,0.15762343977199794
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,1.3431618970579515,1.342356558093058,0.15624169740340957,0.15637432368375973
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,1.319282043434069,1.3190457878824715,0.16271542546843223,0.16221453775418207
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,0.6163428280222223,0.6238869840476247,0.4215772402878197,0.41825667918615006
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,0.5588585276724634,0.5741450350584091,0.4559026037783635,0.4462231197603689
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,0.12871576379342686,0.14307179800645956,0.7928263068854067,0.7775961002708045
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,1.314603873093645,1.3135108562344942,0.16269081593324178,0.16281144473199854
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,1.3121492033602669,1.3115115948497391,0.16324764714170553,0.16333110514092386
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,1.031770515998516,1.0389849222812364,0.2445556289191128,0.24120200611771003
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,1.346636491841312,1.345552607078638,0.15533041594203625,0.15567658322222078
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,1.301179975982771,1.3017172419955865,0.16561907216972077,0.16542249200486828
increasing_neighbor,jitter_10,0.1,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,0.9485030526619379,0.9535398967062361,0.27191502544816787,0.2689432446616681
increasing_neighbor,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,0.6634246742664329,0.6690228309766547,0.3962368608813283,0.39133795521324594
increasing_neighbor,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,0.5587772618015151,0.5630112696277868,0.4545999761853645,0.4503551476338109
increasing_neighbor,jitter_10,0.1,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,-0.06769681615216624,-0.057114241062111916,1.0541707384856518,1.0446415359955705
increasing_neighbor,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,1.3625852615626883,1.3625852615626883,0.15185780531247442,0.1518578053124744
increasing_neighbor,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,1.3459385198890261,1.3459385198890261,0.15558204567634784,0.15558204567634787
increasing_neighbor,regular,0.0,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,1.2949320923789376,1.2949320923789376,0.16758989689993709,0.16758989689993709
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,1.3668426713969861,1.3668426713969861,0.15141840808597382,0.15141840808597382
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,1.3695349362412743,1.3695349362412745,0.1505478998569472,0.1505478998569472
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,1.318528508731197,1.318528508731197,0.1621672147698417,0.1621672147698417
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,1.3277817769289835,1.3277817769289835,0.1598746893732767,0.1598746893732767
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,1.3454947210916843,1.345494721091684,0.15578874342930524,0.15578874342930524
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,1.2944882935816386,1.2944882935816386,0.167812547623904,0.167812547623904
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,1.3621414627653536,1.3621414627653536,0.15205955524441775,0.15205955524441775
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,1.345494721091686,1.345494721091686,0.15578874342930474,0.1557887434293047
increasing_neighbor,regular,0.0,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,1.29448829358164,1.29448829358164,0.1678125476239031,0.1678125476239031
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,0.21304320194770957,0.21304320194770957,1.1065370947714601,1.1065370947714601
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,-0.2666555661258995,-0.2666555661258995,1.6666666666666667,1.6666666666666667
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,0.29626485873201125,0.29626485873201125,1.0437062937062938,1.0437062937062938
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,0.4786237267517841,0.4786237267517841,0.47484210608398314,0.4748421060839832
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,0.15199074224572934,0.15199074224572934,0.8704255756578947,0.8704255756578947
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,1.341687633653725,1.3416876336537251,0.15690751545830905,0.15690751545830905
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,1.3443798984980164,1.3443798984980158,0.15600545021320952,0.15600545021320952
increasing_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,1.2933734709879678,1.2933734709879678,0.16804597987769743,0.16804597987769745
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,1.332412422141187,1.332412422141187,0.15881491955047003,0.15881491955047003
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,1.3501253663038877,1.3501253663038877,0.1547560583328303,0.1547560583328303
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,1.2991189387938473,1.2991189387938473,0.16670015969960228,0.1667001596996023
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,1.3667721079775563,1.3667721079775565,0.1510515900152178,0.15105159001521784
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,1.3501253663038886,1.3501253663038888,0.1547560583328301,0.1547560583328301
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,1.2991189387938373,1.2991189387938373,0.16670015969960408,0.16670015969960408
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,1.357154516058374,1.3571545160583738,0.15363958741596068,0.1536395874159607
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,1.359846780902662,1.359846780902662,0.15275630957120967,0.15275630957120967
increasing_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,1.3088403533926083,1.3088403533926083,0.16454606995660903,0.16454606995660903
increasing_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,1.3432462550447433,1.3432462550447433,0.15648166268315142,0.1564816626831514
increasing_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,1.3459385198890323,1.3459385198890321,0.15558204567634648,0.1555820456763465
increasing_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,1.2949320923789545,1.2949320923789545,0.16758989689993425,0.16758989689993425
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L1,1.3293003386021305,1.3293003386021305,0.1595243120956909,0.1595243120956909
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L2,1.3470132827648311,1.3470132827648313,0.15544732080627943,0.1554473208062794
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,Linf,1.2960068552547845,1.2960068552547848,0.16744477393932886,0.16744477393932883
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L1,1.3636600244385007,1.3636600244385007,0.1517263054147775,0.1517263054147775
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L2,1.3470132827648331,1.3470132827648331,0.15544732080627893,0.15544732080627896
increasing_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,Linf,1.296006855254785,1.296006855254785,0.16744477393932727,0.1674447739393273
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,2.0271145185291295,2.0271145185291295,0.05962833032472268,0.05962833032472268
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,2.02711451851394,2.02711451851394,0.059628330325745695,0.059628330325745695
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,2.0271145185291295,2.0271145185291295,0.05962833032472268,0.05962833032472268
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,0.2905314505365855,0.2905314505365855,0.7587300590841549,0.7587300590841549
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,0.3094929781916497,0.3094929781916497,0.6360294117647058,0.6360294117647058
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,1.3411787659385501,1.3411787659385501,0.15702012387532782,0.15702012387532782
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,1.3438710307828412,1.3438710307828405,0.15611741124161213,0.15611741124161213
increasing_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,1.2928646032728006,1.2928646032728006,0.16816658207909418,0.16816658207909418
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,0.2668783940024054,0.2668783940024054,1.13186821809342,1.1318682180934199
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,-0.23683447040468725,-0.23683447040468725,1.6666666666666667,1.6666666666666667
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,0.3619385705278431,0.3619385705278431,1.0711622807017545,1.0711622807017545
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,0.8514055339919986,0.8514055339919986,0.29720788737784265,0.29720788737784265
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,0.4105818900832332,0.4105818900832332,0.5330882352941176,0.5330882352941176
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,1.3416876336537245,1.3416876336537245,0.1569075154583091,0.1569075154583091
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,1.3443798984980158,1.3443798984980158,0.15600545021320955,0.15600545021320955
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,1.293373470987969,1.293373470987969,0.16804597987769743,0.16804597987769745
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,1.3444436008829739,1.3444436008829739,0.15621674475592653,0.15621674475592653
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,1.3471358657272614,1.347135865727262,0.1553186507689354,0.1553186507689354
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,1.296129438217186,1.296129438217186,0.1673061731245775,0.1673061731245775
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,1.3298017869016565,1.3298017869016565,0.1594116242701823,0.15941162427018227
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,1.3475147310643574,1.3475147310643578,0.15533751296362094,0.15533751296362097
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,1.2965083035543128,1.2965083035543128,0.1673264911069493,0.1673264911069493
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,1.3641614727380271,1.3641614727380267,0.15161912609392636,0.15161912609392642
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,1.3475147310643594,1.3475147310643594,0.15533751296362044,0.15533751296362047
increasing_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,1.2965083035543068,1.2965083035543068,0.16732649110694975,0.16732649110694975
increasing_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,1.3898050263404251,1.3898050263404251,0.14616972535503717,0.14616972535503717
increasing_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,1.3731582846667627,1.3731582846667627,0.14975446826649572,0.1497544682664957
increasing_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,1.3221518571566635,1.3221518571566635,0.16131254598166422,0.16131254598166422
