dataset_id,relative_path,file_name,size_bytes,sha256,role,stage,frozen_status,notes
MANIFEST-0001,07_reports/stage_01f5p_execution_manifest.md,stage_01f5p_execution_manifest.md,1834,ccf6ffbc463ea94de6d080fec65a9de2b440cfd19340def5dae42fe6c361c178,EXISTING_PROVENANCE_SOURCE,Stage01,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0002,07_reports/stage_01ge_hash_manifest.md,stage_01ge_hash_manifest.md,528,5ced4f018e1dee4f3bce5762da25552ca9cf4f613dc9794daaf38757230501e1,EXISTING_PROVENANCE_SOURCE,Stage01,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0003,stage_02_Particle_Interaction_Operator/08_route_closure/freeze/stage02ms_historical_freeze_manifest.json,stage02ms_historical_freeze_manifest.json,567808,4f86adc1f493250f4dde5de70aac46280532310b37544b2dcd804781bc0789fe,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0004,stage_02_Particle_Interaction_Operator/08_route_closure/manifests/stage02ms_closure_manifest.json,stage02ms_closure_manifest.json,685433,14f6dd91ed115c8a67fbd3205b14b79455db7fb6ac9928c4088087178a20abb8,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0005,stage_02_Particle_Interaction_Operator/03_dataset/cases/case_manifest.yaml,case_manifest.yaml,2138,6c659ef2bbb2e91840a320fa35f900cfc4421615dc2adab05211e837f20798a6,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0006,stage_02_Particle_Interaction_Operator/03_dataset/manifests/generation_run_manifest.json,generation_run_manifest.json,4730,24efd700545ed4b52731474d8a3836d63d0789d865fea269c259ef1013b2ae89,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0007,stage_02_Particle_Interaction_Operator/03_dataset/manifests/sample_hashes.sha256,sample_hashes.sha256,1455,2daeb194b8fe3ad5d7dd2dc4496b385bc7050c6cf905cd7b6798c5c7790cd77f,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0008,stage_02_Particle_Interaction_Operator/03_dataset/manifests/dataset_manifest.json,dataset_manifest.json,3360,923cb45de72692670a0ced9808df41b697b3f81fb95a2b84794b773d13a845e7,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0009,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_2/freeze/stage02mq_execution_freeze_manifest.json,stage02mq_execution_freeze_manifest.json,21833,695960fb5fa040b0842fe93f3875a84f95494d9153f5a11d267f6730d30cb3bd,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0010,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_2/manifests/stage02mq_run_manifest.json,stage02mq_run_manifest.json,158716,98f0ccce3ef8e08286ac2222db3c225f71064deda5f1cbcf22a039b2204c1efb,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0011,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_2/manifests/training_validation_summary_manifest.json,training_validation_summary_manifest.json,8330,380ced0106e92d9e692cb06dfc70b4b7ded83418782062c567804d5f00ff3e30,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0012,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_2/test_seal/stage02mq_test_release_manifest.json,stage02mq_test_release_manifest.json,4053,41e330c20da6bab771e42d91ad2d28bff5972895327a988e63807dbbb74bb1e5,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0013,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_2/test_seal/test_release_manifest.json,test_release_manifest.json,4053,41e330c20da6bab771e42d91ad2d28bff5972895327a988e63807dbbb74bb1e5,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0014,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_1/freeze/stage02l_input_and_protocol_freeze_manifest.json,stage02l_input_and_protocol_freeze_manifest.json,12928,2285898c6ebe894e0a136c54aefb8fb5983c42988745ed105125f42b7902656b,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0015,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_1/freeze/training_protocol_v0_1.sha256,training_protocol_v0_1.sha256,94,610b2c53e3b98257849879c457cd303975536c2d91516ea5d93347e66a887c2f,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0016,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_1/manifests/stage02l_run_manifest.json,stage02l_run_manifest.json,12838,ebd0288fea76969c5b50db6e14ba91a69d8b01553d3271edcd81c320c3c01cce,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0017,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_architecture_v0_1/freeze/stage02k_input_and_architecture_freeze_manifest.json,stage02k_input_and_architecture_freeze_manifest.json,12327,fc186f595c02a778738ef4fa22ea6ada33442aa8feafff19436afaef7a1dc94c,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0018,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_architecture_v0_1/freeze/transform_manifest_v0_1.json,transform_manifest_v0_1.json,1510,c7ec4d5645fe337c5af538a7a848d26c2d1c806978c5b4650627cb5e34290fe1,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0019,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_architecture_v0_1/manifests/stage02k_run_manifest.json,stage02k_run_manifest.json,8071,17258e3ab899e4d090d8f4edb5fa5d6ccefdffdd87c9d4ec49b3225e3e49e6a7,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0020,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_1/freeze/stage02m_execution_freeze_manifest.json,stage02m_execution_freeze_manifest.json,14565,30c5476a7ffcb8fd6326e105afe24a4d11c64252c6731f773f63bccf8b5ef258,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0021,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_1/test_evaluation/sealed_test_evaluation_manifest.json,sealed_test_evaluation_manifest.json,29240,2ea61ccc99565b9bc5a64f97c8f3457b6458464c02d878c523e8a41c66911ecf,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0022,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_1/manifests/stage02m_run_manifest.json,stage02m_run_manifest.json,78099,64bf34a9a356998e92498bf0dd54556c0d0dce14911b94cdab436c9ca8db28e3,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0023,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_1/manifests/training_validation_summary_manifest.json,training_validation_summary_manifest.json,5215,e855e0f2653b153a57bc4131bcf3eadadcab790bccdb3611fe2d471f7d863e6b,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0024,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_static_fitting_v0_1/test_seal/test_release_manifest.json,test_release_manifest.json,4041,ae083e66f2c003258a3f9387b8eb16cf862dbbdf4d780960c751e461733f802d,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0025,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/split/prefrozen_split_manifest.json,prefrozen_split_manifest.json,1692,9d2af2974fe8d737c9bd2b1c213d74562359678b50bbac517c5b48a4ec8c680c,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0026,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/freeze/stage02mp_historical_freeze_manifest.json,stage02mp_historical_freeze_manifest.json,14479,ad6a4857b2427559b580c8bfd8668a32f473e58ef26b9f5be6dc233f022d89fa,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0027,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/manifests/stage02mp_run_manifest.json,stage02mp_run_manifest.json,33383,ff137b21a094cb582259353c4856ca1829ac479bc7f9c35b06c57571c6595fff,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0028,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/manifests/v1_1_collection_manifest.json,v1_1_collection_manifest.json,4330,6dc76dd0fdd1e5ac1e3efbebc5f2315bac5e989984b38ba1ec5f008018e81e6b,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0029,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/test_seal/sealed_test_payload_manifest.json,sealed_test_payload_manifest.json,2433,7b9a39744ed07c22f46d948a97ce865c7580e9d312241aa8c2b44a37b19b76eb,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0030,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_failure_attribution_v0_1/freeze/stage02mr_historical_freeze_manifest.json,stage02mr_historical_freeze_manifest.json,82265,fe7560a40b8333c8d8e0d90685a70ab44e867e60c82bf18fb4abdc03b17233b6,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0031,stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_failure_attribution_v0_1/manifests/stage02mr_run_manifest.json,stage02mr_run_manifest.json,10640,632672e1cfb2cc6c5dfceba2b44d006df2e7d13bc847b5b15f8afe6ae59003e5,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0032,stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/freeze/build_stage02jw_freeze_manifest.py,build_stage02jw_freeze_manifest.py,5374,b6594268794ef135c511c4d3da64ab363d27b29b2d17e296456cf175ae8a0a33,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0033,stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/freeze/stage02jw_input_freeze_manifest.json,stage02jw_input_freeze_manifest.json,72481,adb888efdc85d7e49bf1f302915ff0e646f18c07fdaf6a4254d7ffc6c158bd30,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0034,stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/manifests/stage02jw_dataset_manifest.json,stage02jw_dataset_manifest.json,18943,902154cdd2aff77ecdfb0fc853f7d8b7befb515a891adfc2701dfd895edf90ce,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0035,stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/manifests/stage02jw_final_manifest.json,stage02jw_final_manifest.json,3295,695b6ff57422e21da333e55a5a76d45e2bfe9fcc6abf8fe688de26de6661e876,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0036,stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/splits/prefrozen_split_manifest.json,prefrozen_split_manifest.json,1615,9b5073f8e4c3d84325ad7023e52dbba270a62f21f7ff326a0aa7dc273b57cff9,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0037,stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/freeze/stage02j_input_freeze_manifest.json,stage02j_input_freeze_manifest.json,5689,25532d012be45dfbc5886276260f425937da7a014baa302410eb68b8ddaefe4e,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0038,stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/freeze/build_stage02j_freeze_manifest.py,build_stage02j_freeze_manifest.py,5951,d4544157ea19c5e808c6cbef77cdff842cf07f5694e04b6798e5f22a28e5ca38,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0039,stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/canonical_records/canonical_serialization_manifest.json,canonical_serialization_manifest.json,7989,5f8adcbf34ee26831c2e1c96c85610e7ea4e1262689d3ebf1295c796bd5b5ade,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0040,stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/manifests/stage02j_run_manifest.json,stage02j_run_manifest.json,4558,a0e5efa69707aafd5f9332e065d296d8e23e968c4e21553aa32820c7c0bf3897,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0041,stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/manifests/stage02j_dataset_manifest.json,stage02j_dataset_manifest.json,6831,52e2f8343a8f610bf54665821feafd96112b257f5ab364567553543e33c6b1b0,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0042,stage_02_Particle_Interaction_Operator/05_dataset/controlled_multifamily_pair_scope_v0_2/freeze/stage02jr_input_freeze_manifest.json,stage02jr_input_freeze_manifest.json,8163,f704c097e0ef62bb238afc849a403cfd552f59b9e44f92a76e60a39565a8f085,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0043,stage_02_Particle_Interaction_Operator/05_dataset/controlled_multifamily_pair_scope_v0_2/freeze/build_stage02jr_freeze_manifest.py,build_stage02jr_freeze_manifest.py,6076,30d1b7948a3d0130575d7b3b8cc1ca817d7a5ca1995fdaa9beb89a7641dfb814,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0044,stage_02_Particle_Interaction_Operator/05_dataset/controlled_multifamily_pair_scope_v0_2/manifests/stage02jr_dataset_manifest.json,stage02jr_dataset_manifest.json,6822,cc299e15a0b93af8fb4fcc869ee35b2c9b02fe1351ab84ce8cc81ed262304678,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0045,stage_02_Particle_Interaction_Operator/05_dataset/controlled_multifamily_pair_scope_v0_2/manifests/qualification_run_manifest.json,qualification_run_manifest.json,1992,3d51f0afc35482beb2ebab62fc635783fd936270eaead89fd9c9b16b802f3066,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0046,stage_02_Particle_Interaction_Operator/05_dataset/controlled_multifamily_pair_scope_v0_2/manifests/stage02jr_run_manifest.json,stage02jr_run_manifest.json,3318,39c1780bef274a7805fc324d20ae3ce487640e0320eb3cfd18afabc18f875390,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0047,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_3/freeze/stage02jt_input_freeze_manifest.json,stage02jt_input_freeze_manifest.json,58500,f9d8830e58b108809122662883cbefb7a15b45779aafae61f0e2f479e6fe1411,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0048,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_3/freeze/build_stage02jt_freeze_manifest.py,build_stage02jt_freeze_manifest.py,4369,7a6d731cec97fe7a0c92738f7aa0c4184e2710f4e0c883ce3cc2260b26f70975,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0049,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_3/manifests/stage02jt_run_manifest.json,stage02jt_run_manifest.json,1475,c38f8ca4c64b028995bcfe1df8b27db5ce6a062d359f7b1da9aef7aba557422d,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0050,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_4/freeze/build_stage02jv_freeze_manifest.py,build_stage02jv_freeze_manifest.py,4135,2d6749d4182020d648d68abd281df4f4e77aa361bdf2930f4f4d7ccbd6f3520e,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0051,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_4/freeze/stage02jv_input_freeze_manifest.json,stage02jv_input_freeze_manifest.json,64185,2ea1e0cf6abe24bea1b2cbc136ffcf81653853df4b5edfa0c96d6c7f29930199,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0052,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_4/manifests/stage02jv_run_manifest.json,stage02jv_run_manifest.json,1777,3ba868830d1b7ca666be3071a1d068428a43fc8a4ade4762ec29c2b8cb39bab7,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0053,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_2/freeze/build_stage02js_freeze_manifest.py,build_stage02js_freeze_manifest.py,4242,698b95ac4fbef41425c61ddc511ba243507c1e201c99aa67d8f44bac7554c1d7,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0054,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_2/freeze/stage02js_input_freeze_manifest.json,stage02js_input_freeze_manifest.json,52022,2430f432353d7d29af3f991e98e600fd333f5dee6a3260536c1f585873a1ba0e,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0055,stage_02_Particle_Interaction_Operator/05_dataset/regularity_contract_v0_2/manifests/stage02js_run_manifest.json,stage02js_run_manifest.json,1674,a9da0778b282257213f917d386389edb43ee488011be513ba6441b1898a191ca,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0056,stage_02_Particle_Interaction_Operator/04_target_attribution/acceptance/stage02h_manifest.json,stage02h_manifest.json,3477,5851b23def58bf908ea7a76cd44accf92122e4771bf71ae8d4cd4b59254b51b7,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0057,stage_02_Particle_Interaction_Operator/04_target_attribution/conservation_closure/freeze/stage02ir_input_freeze_manifest.json,stage02ir_input_freeze_manifest.json,3580,2011c35ddfd494a914d1e6410aeaa3997f338cbf683bf97d19a5ceebafcb3958,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0058,stage_02_Particle_Interaction_Operator/04_target_attribution/conservation_closure/freeze/build_stage02ir_freeze_manifest.py,build_stage02ir_freeze_manifest.py,3836,4fce8a8ede6e61f6a533aa4d549831bca7d414ab8e102c3046362987cf425f66,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0059,stage_02_Particle_Interaction_Operator/04_target_attribution/conservation_closure/manifests/stage02ir_run_manifest.json,stage02ir_run_manifest.json,4025,170f4874664f3d0d504ec5c9febf155b699bd6c8f60c9cea70de3091cea037d8,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0060,stage_02_Particle_Interaction_Operator/04_target_attribution/qualification_closure/stage02g_manifest.json,stage02g_manifest.json,3348,bdcb0e039ea18ff52288e8cc088171a554548ce18cf46e49e7e26979c121ab47,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0061,stage_02_Particle_Interaction_Operator/04_target_attribution/qualification/spatial_target_manifest.json,spatial_target_manifest.json,2658,1a944e7afa00ebf96cfcb4ef224448ef71a05b06c8f6402f626ae3c246359b6c,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0062,stage_02_Particle_Interaction_Operator/04_target_attribution/target_construction/target_construction_manifest.json,target_construction_manifest.json,2536,47eee0f677d44eeca3923bd0bafd7cc959f15a160ca48c8698ebb9c94d474d2c,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0063,stage_02_Particle_Interaction_Operator/04_target_attribution/qualified_spatial_targets/freeze/stage02i_input_freeze_manifest.json,stage02i_input_freeze_manifest.json,4251,091f8bbbe431c70ea41e1360c40b44f36f0b8d995bc0c40ef31f666ccb3a0702,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0064,stage_02_Particle_Interaction_Operator/04_target_attribution/qualified_spatial_targets/freeze/build_stage02i_freeze_manifest.py,build_stage02i_freeze_manifest.py,4264,9747ea2b2e22a1d992c89e630500812f036e122a11f1097d07cb4574d9a8ee9e,EXISTING_PROVENANCE_SOURCE,Stage02,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0065,stage_02_Particle_Interaction_Operator/04_target_attribution/qualified_spatial_targets/manifests/stage02i_run_manifest.json,stage02i_run_manifest.json,5298,11378e8e21abfe631dec763b0239adea30d4f52c103e133bb57c1612ae8f91e6,EXISTING_PROVENANCE_SOURCE,Stage02,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0066,project_wide_synthesis/11_stage04_update_interface/stage04_delta_manifest_template.json,stage04_delta_manifest_template.json,255,e388752001a78ecf653ecebc9dbca51443ae33626ae540f0c4ed98d75560f38d,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0067,project_wide_synthesis/11_stage04_update_interface/stage04_completed_delta/stage04_delta_manifest.json,stage04_delta_manifest.json,1521,a40ab8414c2d57c4fd221c79785434a11143e44caff839ed50111e412b75492c,EXISTING_PROVENANCE_SOURCE,Stage04,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0068,project_wide_synthesis/00_freeze/project_wide_input_freeze_manifest.json,project_wide_input_freeze_manifest.json,3916911,24b1ed4effe65c492be0cf96d4bbf586a550d27e4f77a6c217fc82963c70a5f0,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0069,project_wide_synthesis/13_manifests/project_wide_synthesis_final_manifest.json,project_wide_synthesis_final_manifest.json,13374,88b4cfc108bb58cfb0d5452c6d21b78afe8d00079bea1781cb44290e5bb67429,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0070,project_wide_synthesis/13_manifests/Stage00_03_Narrative_Source_Pack_Manifest.json,Stage00_03_Narrative_Source_Pack_Manifest.json,2276,9ce6194944ecc63551b77ba60d0415fa21848c5e72e044750f46ac03c35f20e8,EXISTING_PROVENANCE_SOURCE,Stage00,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0071,publication/verification_first_dynamic_neural_sph_v0_1/11_literature_verification/freeze/p2_input_freeze_manifest.json,p2_input_freeze_manifest.json,9808,9a96e847993deef7bc664bee07ad8fc74f78d8ee8aebb39a0392c2463f2305da,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0072,publication/verification_first_dynamic_neural_sph_v0_1/11_literature_verification/manifests/publication_p2_final_manifest.json,publication_p2_final_manifest.json,8574,b88ff24ce2efdb63bf10e6bfe1dc28cf18ef7cd1174456225ebdc6410fe17bf5,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0073,publication/verification_first_dynamic_neural_sph_v0_1/00_freeze/publication_input_freeze_manifest.json,publication_input_freeze_manifest.json,15557,8761ee88c1d8c2ca085f01de9fec0e2cc2be7122318e2b6167cbcd6aed86c482,EXISTING_PROVENANCE_SOURCE,UNSPECIFIED,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
