panel,graph_degree_mean,graph_degree_std,lineage,mode_count,model_residual_raw_RMSE,oracle_coefficient_RMS,origin,raw_target_RMS,record_id,run_id,source_RMS,temporal_phase_fraction,variant,tangent_fraction,classification
a-e,20.0,0.0,HET_S2_03,3,1.4836958616303053,0.014074281174009676,5,1.6955734509649654,HET_S2_03_LOW_N8_O05,D3_seed20700711,4.030940376719524,0.171875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.3954120152452032,0.014074281174009676,6,1.586510271622884,HET_S2_03_LOW_N8_O06,D3_seed20700711,3.8607827346606864,0.203125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.3074740341175566,0.014074281174009676,7,1.4768333514965193,HET_S2_03_LOW_N8_O07,D3_seed20700711,3.692212015602545,0.234375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.2201467476375565,0.014074281174009676,8,1.36668898028128,HET_S2_03_LOW_N8_O08,D3_seed20700711,3.5258568196449986,0.265625,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.1338088995583242,0.014074281174009676,9,1.2562522614918976,HET_S2_03_LOW_N8_O09,D3_seed20700711,3.362440517021295,0.296875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.048957493305024,0.014074281174009676,10,1.145740740071065,HET_S2_03_LOW_N8_O10,D3_seed20700711,3.202798959387075,0.328125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.9661829935824257,0.014074281174009676,11,1.0354365787568873,HET_S2_03_LOW_N8_O11,D3_seed20700711,3.0479003229057837,0.359375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.8863260269959278,0.014074281174009676,12,0.9257240108649956,HET_S2_03_LOW_N8_O12,D3_seed20700711,2.8988661767572053,0.390625,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.8104309147199487,0.014074281174009676,13,0.8171552768117313,HET_S2_03_LOW_N8_O13,D3_seed20700711,2.7569918000845677,0.421875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.7399198633256785,0.014074281174009676,14,0.7105720792829023,HET_S2_03_LOW_N8_O14,D3_seed20700711,2.6237620986859387,0.453125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.6766750395111665,0.014074281174009676,15,0.6073397773761928,HET_S2_03_LOW_N8_O15,D3_seed20700711,2.50085712409351,0.484375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.6230696822182047,0.014074281174009676,16,0.5098156115740627,HET_S2_03_LOW_N8_O16,D3_seed20700711,2.3901383884009912,0.515625,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.581912632931807,0.014074281174009676,17,0.4222806902485617,HET_S2_03_LOW_N8_O17,D3_seed20700711,2.2936047563949726,0.546875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.5560811247114847,0.014074281174009676,18,0.35253385263818315,HET_S2_03_LOW_N8_O18,D3_seed20700711,2.213306551854776,0.578125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.5478020837400985,0.014074281174009676,19,0.31291300993574844,HET_S2_03_LOW_N8_O19,D3_seed20700711,2.1512114481744913,0.609375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.5578522520597904,0.014074281174009676,20,0.31509192592626784,HET_S2_03_LOW_N8_O20,D3_seed20700711,2.1090281447377492,0.640625,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.5852585398723062,0.014074281174009676,21,0.3582976131256847,HET_S2_03_LOW_N8_O21,D3_seed20700711,2.0880127639144193,0.671875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.6276716273764349,0.014074281174009676,22,0.4302587796567857,HET_S2_03_LOW_N8_O22,D3_seed20700711,2.0888009170627617,0.703125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.6822127493109266,0.014074281174009676,23,0.5190164272893004,HET_S2_03_LOW_N8_O23,D3_seed20700711,2.111313116937127,0.734375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.7460949929552522,0.014074281174009676,24,0.6172002639971588,HET_S2_03_LOW_N8_O24,D3_seed20700711,2.1547641437806617,0.765625,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.8169860105011585,0.014074281174009676,25,0.7207801407655999,HET_S2_03_LOW_N8_O25,D3_seed20700711,2.217773417862148,0.796875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.8930674769019062,0.014074281174009676,26,0.8275286498218348,HET_S2_03_LOW_N8_O26,D3_seed20700711,2.298541488289943,0.828125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,0.9729562855284949,0.014074281174009676,27,0.9361479846513778,HET_S2_03_LOW_N8_O27,D3_seed20700711,2.395044221927631,0.859375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.0555996186594685,0.014074281174009676,28,1.0458331061752537,HET_S2_03_LOW_N8_O28,D3_seed20700711,2.505203980377149,0.890625,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.1402282405403952,0.014074281174009676,29,1.1560526928907517,HET_S2_03_LOW_N8_O29,D3_seed20700711,2.627016085746205,0.921875,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.2262382592324157,0.014074281174009676,30,1.2664350448070103,HET_S2_03_LOW_N8_O30,D3_seed20700711,2.7586271613241355,0.953125,LOW,,
a-e,20.0,0.0,HET_S2_03,3,1.3131667674257623,0.014074281174009676,31,1.3767058578648221,HET_S2_03_LOW_N8_O31,D3_seed20700711,2.8983731391294616,0.984375,LOW,,
a-e,20.0,0.0,HET_S2_03,3,2.564493925807238,0.014074281174009676,0,2.970941761570231,HET_S2_03_MAIN_N8_O00,D3_seed20700711,6.518446245197307,0.015625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,2.448561426805846,0.014074281174009676,1,2.8317663733542306,HET_S2_03_MAIN_N8_O01,D3_seed20700711,6.2903626110919335,0.046875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,2.3318540377350323,0.014074281174009676,2,2.69108427098698,HET_S2_03_MAIN_N8_O02,D3_seed20700711,6.061489872632515,0.078125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,2.214529788968259,0.014074281174009676,3,2.5490108079763236,HET_S2_03_MAIN_N8_O03,D3_seed20700711,5.832282593710223,0.109375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,2.0968014595388427,0.014074281174009676,4,2.4056697264136315,HET_S2_03_MAIN_N8_O04,D3_seed20700711,5.603247741912171,0.140625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.9789725573856713,0.014074281174009676,5,2.261195578017273,HET_S2_03_MAIN_N8_O05,D3_seed20700711,5.37495456505519,0.171875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.8612115762565158,0.014074281174009676,6,2.1157371889402534,HET_S2_03_MAIN_N8_O06,D3_seed20700711,5.148046558229181,0.203125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.743925686545823,0.014074281174009676,7,1.9694627152265654,HET_S2_03_MAIN_N8_O07,D3_seed20700711,4.923255897807923,0.234375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.6274490978328073,0.014074281174009676,8,1.8225671844799138,HET_S2_03_MAIN_N8_O08,D3_seed20700711,4.701420713694058,0.265625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.512293498408397,0.014074281174009676,9,1.6752840347821163,HET_S2_03_MAIN_N8_O09,D3_seed20700711,4.483505493619915,0.296875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.3991331857220608,0.014074281174009676,10,1.527903286055956,HET_S2_03_MAIN_N8_O10,D3_seed20700711,4.270624700190196,0.328125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.2887426899890888,0.014074281174009676,11,1.3808011101615627,HET_S2_03_MAIN_N8_O11,D3_seed20700711,4.064069230989813,0.359375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.18225981673598,0.014074281174009676,12,1.2344897700586215,HET_S2_03_MAIN_N8_O12,D3_seed20700711,3.8653345134112067,0.390625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.081062080725115,0.014074281174009676,13,1.089705537909212,HET_S2_03_MAIN_N8_O13,D3_seed20700711,3.6761475983231198,0.421875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.9870464034500186,0.014074281174009676,14,0.947570638576148,HET_S2_03_MAIN_N8_O14,D3_seed20700711,3.4984883875943282,0.453125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.902730750942136,0.014074281174009676,15,0.8099055115235093,HET_S2_03_MAIN_N8_O15,D3_seed20700711,3.334596998577958,0.484375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.8312730985536705,0.014074281174009676,16,0.6798531115098121,HET_S2_03_MAIN_N8_O16,D3_seed20700711,3.186955522309265,0.515625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.7764192593920607,0.014074281174009676,17,0.5631215574546049,HET_S2_03_MAIN_N8_O17,D3_seed20700711,3.0582292155031405,0.546875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.7419979646395705,0.014074281174009676,18,0.4701093465306082,HET_S2_03_MAIN_N8_O18,D3_seed20700711,2.951151972560381,0.578125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.730982690088653,0.014074281174009676,19,0.41726762327302336,HET_S2_03_MAIN_N8_O19,D3_seed20700711,2.868347501246635,0.609375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.7443952960943755,0.014074281174009676,20,0.4201635548641194,HET_S2_03_MAIN_N8_O20,D3_seed20700711,2.812094202286711,0.640625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.7809350196263858,0.014074281174009676,21,0.47776869459555893,HET_S2_03_MAIN_N8_O21,D3_seed20700711,2.7840670017732374,0.671875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.8374743254143823,0.014074281174009676,22,0.5737204400303975,HET_S2_03_MAIN_N8_O22,D3_seed20700711,2.7851134087816423,0.703125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.910182775410087,0.014074281174009676,23,0.6920710739768314,HET_S2_03_MAIN_N8_O23,D3_seed20700711,2.8151273792440454,0.734375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,0.995339853768198,0.014074281174009676,24,0.8229917963781693,HET_S2_03_MAIN_N8_O24,D3_seed20700711,2.873061804405414,0.765625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.089841362547277,0.014074281174009676,25,0.9611081520971636,HET_S2_03_MAIN_N8_O25,D3_seed20700711,2.9570756946837506,0.796875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.1912640294204553,0.014074281174009676,26,1.103449828189993,HET_S2_03_MAIN_N8_O26,D3_seed20700711,3.0647695306929768,0.828125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.2977638233086473,0.014074281174009676,27,1.248286231217149,HET_S2_03_MAIN_N8_O27,D3_seed20700711,3.1934442151796314,0.859375,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.4079336152294215,0.014074281174009676,28,1.394543919620449,HET_S2_03_MAIN_N8_O28,D3_seed20700711,3.3403293345388922,0.890625,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.5207531705893444,0.014074281174009676,29,1.5415144761720434,HET_S2_03_MAIN_N8_O29,D3_seed20700711,3.502751794317758,0.921875,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.635412890991166,0.014074281174009676,30,1.688702348556638,HET_S2_03_MAIN_N8_O30,D3_seed20700711,3.678240278062211,0.953125,MAIN,,
a-e,20.0,0.0,HET_S2_03,3,1.751292961896888,0.014074281174009676,31,1.8357418650408208,HET_S2_03_MAIN_N8_O31,D3_seed20700711,3.8645759219498244,0.984375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.451568544686807,0.04954403495941593,0,5.227480626101923,HET_S2_01_LOW_N8_O00,D3_seed20700712,9.632224482090514,0.015625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.435851697640972,0.04954403495941593,1,5.211563467827614,HET_S2_01_LOW_N8_O01,D3_seed20700712,9.609116323147443,0.046875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.4175298747612555,0.04954403495941593,2,5.192527869863777,HET_S2_01_LOW_N8_O02,D3_seed20700712,9.580672358720827,0.078125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.396619260267214,0.04954403495941593,3,5.170385828730582,HET_S2_01_LOW_N8_O03,D3_seed20700712,9.54691795609716,0.109375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.373131039878309,0.04954403495941593,4,5.145151302371535,HET_S2_01_LOW_N8_O04,D3_seed20700712,9.507883284034573,0.140625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.34708415451214,0.04954403495941593,5,5.11684020527696,HET_S2_01_LOW_N8_O05,D3_seed20700712,9.46360335388136,0.171875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.318493413539044,0.04954403495941593,6,5.0854704030616915,HET_S2_01_LOW_N8_O06,D3_seed20700712,9.414118068751238,0.203125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.2873813247942545,0.04954403495941593,7,5.051061706567866,HET_S2_01_LOW_N8_O07,D3_seed20700712,9.359472281537837,0.234375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.25376712825206,0.04954403495941593,8,5.013635865573988,HET_S2_01_LOW_N8_O08,D3_seed20700712,9.299715862694535,0.265625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.217671375732042,0.04954403495941593,9,4.973216562208232,HET_S2_01_LOW_N8_O09,D3_seed20700712,9.23490377886542,0.296875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.179119335343533,0.04954403495941593,10,4.9298294041793245,HET_S2_01_LOW_N8_O10,D3_seed20700712,9.165096183631915,0.328125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.138140139209268,0.04954403495941593,11,4.883501917958546,HET_S2_01_LOW_N8_O11,D3_seed20700712,9.090358521840477,0.359375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.094756389823632,0.04954403495941593,12,4.834263542067861,HET_S2_01_LOW_N8_O12,D3_seed20700712,9.010761649204001,0.390625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.04900204535202,0.04954403495941593,13,4.7821456206574,HET_S2_01_LOW_N8_O13,D3_seed20700712,8.926381969127378,0.421875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,4.000911357458325,0.04954403495941593,14,4.727181397585448,HET_S2_01_LOW_N8_O14,D3_seed20700712,8.837301589000802,0.453125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.950515535225695,0.04954403495941593,15,4.669406011251739,HET_S2_01_LOW_N8_O15,D3_seed20700712,8.743608498539308,0.484375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.897852596647795,0.04954403495941593,16,4.6088564904802265,HET_S2_01_LOW_N8_O16,D3_seed20700712,8.645396773129304,0.515625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.8429593294090516,0.04954403495941593,17,4.5455717517993905,HET_S2_01_LOW_N8_O17,D3_seed20700712,8.542766805580733,0.546875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.7858762717504404,0.04954403495941593,18,4.47959259853439,HET_S2_01_LOW_N8_O18,D3_seed20700712,8.435825570184779,0.578125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.7266449575274274,0.04954403495941593,19,4.410961722201878,HET_S2_01_LOW_N8_O19,D3_seed20700712,8.324686923551344,0.609375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.665309422993104,0.04954403495941593,20,4.339723706795664,HET_S2_01_LOW_N8_O20,D3_seed20700712,8.209471947358184,0.640625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.6019172779541453,0.04954403495941593,21,4.265925036666259,HET_S2_01_LOW_N8_O21,D3_seed20700712,8.09030933889578,0.671875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.5365179301268603,0.04954403495941593,22,4.189614108843638,HET_S2_01_LOW_N8_O22,D3_seed20700712,7.96733585615082,0.703125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.469163368119898,0.04954403495941593,23,4.110841250828225,HET_S2_01_LOW_N8_O23,D3_seed20700712,7.840696825148983,0.734375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.3999058357292684,0.04954403495941593,24,4.029658745099601,HET_S2_01_LOW_N8_O24,D3_seed20700712,7.710546718386458,0.765625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.3288030219292675,0.04954403495941593,25,3.946120861869294,HET_S2_01_LOW_N8_O25,D3_seed20700712,7.577049814430003,0.796875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.2559158973740745,0.04954403495941593,26,3.8602839019524513,HET_S2_01_LOW_N8_O26,D3_seed20700712,7.440380950164853,0.828125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.1813067254883407,0.04954403495941593,27,3.7722062520794792,HET_S2_01_LOW_N8_O27,D3_seed20700712,7.30072637872021,0.859375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.1050406829436716,0.04954403495941593,28,3.6819484555296027,HET_S2_01_LOW_N8_O28,D3_seed20700712,7.158284747795547,0.890625,LOW,,
a-e,20.0,0.0,HET_S2_01,3,3.027185455554623,0.04954403495941593,29,3.5895733016959204,HET_S2_01_LOW_N8_O29,D3_seed20700712,7.01326821492438,0.921875,LOW,,
a-e,20.0,0.0,HET_S2_01,3,2.9478169777139427,0.04954403495941593,30,3.4951459391242117,HET_S2_01_LOW_N8_O30,D3_seed20700712,6.865903718098329,0.953125,LOW,,
a-e,20.0,0.0,HET_S2_01,3,2.867005369365774,0.04954403495941593,31,3.39873401778701,HET_S2_01_LOW_N8_O31,D3_seed20700712,6.7164344220510515,0.984375,LOW,,
a-e,20.0,0.0,HET_S2_01,3,5.937113056707992,0.04954403495941593,0,6.971763033490257,HET_S2_01_MAIN_N8_O00,D3_seed20700712,12.844046733018544,0.015625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.9161511534645665,0.04954403495941593,1,6.950529989657087,HET_S2_01_MAIN_N8_O01,D3_seed20700712,12.813230670578001,0.046875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.891714481864865,0.04954403495941593,2,6.92513683690806,HET_S2_01_MAIN_N8_O02,D3_seed20700712,12.775298952009642,0.078125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.863825911601419,0.04954403495941593,3,6.8955996228875716,HET_S2_01_MAIN_N8_O03,D3_seed20700712,12.730285428987237,0.109375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.8324999719537916,0.04954403495941593,4,6.8619370190130375,HET_S2_01_MAIN_N8_O04,D3_seed20700712,12.678230360103823,0.140625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.797762803627426,0.04954403495941593,5,6.824170313594948,HET_S2_01_MAIN_N8_O05,D3_seed20700712,12.619180465492802,0.171875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.759632998889846,0.04954403495941593,6,6.782323404179703,HET_S2_01_MAIN_N8_O06,D3_seed20700712,12.553188992162477,0.203125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.718142237107795,0.04954403495941593,7,6.736422789209727,HET_S2_01_MAIN_N8_O07,D3_seed20700712,12.480315791088945,0.234375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.673314998624495,0.04954403495941593,8,6.6864975591149935,HET_S2_01_MAIN_N8_O08,D3_seed20700712,12.400627407303862,0.265625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.6251781022023986,0.04954403495941593,9,6.632579386968378,HET_S2_01_MAIN_N8_O09,D3_seed20700712,12.314197184426874,0.296875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.5737658530634695,0.04954403495941593,10,6.574702518858188,HET_S2_01_MAIN_N8_O10,D3_seed20700712,12.221105385330725,0.328125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.519117265787412,0.04954403495941593,11,6.51290376416274,HET_S2_01_MAIN_N8_O11,D3_seed20700712,12.121439330895353,0.359375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.46126021305363,0.04954403495941593,12,6.447222485934413,HET_S2_01_MAIN_N8_O12,D3_seed20700712,12.015293559110209,0.390625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.400242198414891,0.04954403495941593,13,6.377700591643656,HET_S2_01_MAIN_N8_O13,D3_seed20700712,11.902770007128039,0.421875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.336109769886086,0.04954403495941593,14,6.30438252457053,HET_S2_01_MAIN_N8_O14,D3_seed20700712,11.783978219264402,0.453125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.268902405170476,0.04954403495941593,15,6.227315256183127,HET_S2_01_MAIN_N8_O15,D3_seed20700712,11.659035584383709,0.484375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.19867256890309,0.04954403495941593,16,6.146548279902308,HET_S2_01_MAIN_N8_O16,D3_seed20700712,11.528067606622663,0.515625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.125467798178897,0.04954403495941593,17,6.0621336067213285,HET_S2_01_MAIN_N8_O17,D3_seed20700712,11.391208213985648,0.546875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,5.0493431729408975,0.04954403495941593,18,5.974125763238722,HET_S2_01_MAIN_N8_O18,D3_seed20700712,11.248600110015362,0.578125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.9703535870431885,0.04954403495941593,19,5.882581792762463,HET_S2_01_MAIN_N8_O19,D3_seed20700712,11.10039517450771,0.609375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.888557686278198,0.04954403495941593,20,5.787561260275937,HET_S2_01_MAIN_N8_O20,D3_seed20700712,10.946754920117044,0.640625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.804019177988599,0.04954403495941593,21,5.689126262207693,HET_S2_01_MAIN_N8_O21,D3_seed20700712,10.787851012700811,0.671875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.716804588852851,0.04954403495941593,22,5.587341442143156,HET_S2_01_MAIN_N8_O22,D3_seed20700712,10.62386586439797,0.703125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.6269831385009885,0.04954403495941593,23,5.482274013849855,HET_S2_01_MAIN_N8_O23,D3_seed20700712,10.45499330973932,0.734375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.534623925498011,0.04954403495941593,24,5.373993793288333,HET_S2_01_MAIN_N8_O24,D3_seed20700712,10.281439376566402,0.765625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.439804346837374,0.04954403495941593,25,5.262573241648137,HET_S2_01_MAIN_N8_O25,D3_seed20700712,10.103423165202942,0.796875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.34260617746033,0.04954403495941593,26,5.148087521916348,HET_S2_01_MAIN_N8_O26,D3_seed20700712,9.921177851189,0.828125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.243112403914081,0.04954403495941593,27,5.030614572076869,HET_S2_01_MAIN_N8_O27,D3_seed20700712,9.734951828955387,0.859375,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.141410289394653,0.04954403495941593,28,4.910235198791603,HET_S2_01_MAIN_N8_O28,D3_seed20700712,9.545010016074201,0.890625,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,4.037588327416498,0.04954403495941593,29,4.787033196380598,HET_S2_01_MAIN_N8_O29,D3_seed20700712,9.35163534013938,0.921875,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,3.9317497592685475,0.04954403495941593,30,4.661095497166092,HET_S2_01_MAIN_N8_O30,D3_seed20700712,9.155130432846477,0.953125,MAIN,,
a-e,20.0,0.0,HET_S2_01,3,3.8239835946047886,0.04954403495941593,31,4.532512360868708,HET_S2_01_MAIN_N8_O31,D3_seed20700712,8.955819558343368,0.984375,MAIN,,
a-e,20.0,0.0,HET_S2_02,3,4.820443425960979,0.062486656226531614,0,5.563005779648624,HET_S2_02_LOW_N8_O00,D3_seed20700712,10.984583398829683,0.015625,LOW,,
a-e,20.0,0.0,HET_S2_02,3,4.8631954276847305,0.062486656226531614,1,5.615304009353884,HET_S2_02_LOW_N8_O01,D3_seed20700712,11.09122790432585,0.046875,LOW,,
a-e,20.0,0.0,HET_S2_02,3,4.903069901307971,0.062486656226531614,2,5.664235075291353,HET_S2_02_LOW_N8_O02,D3_seed20700712,11.191562556352128,0.078125,LOW,,
a-e,20.0,0.0,HET_S2_02,3,4.940042951189343,0.062486656226531614,3,5.709769251236511,HET_S2_02_LOW_N8_O03,D3_seed20700712,11.285525252581815,0.109375,LOW,,
a-e,20.0,0.0,HET_S2_02,3,4.97409302473851,0.062486656226531614,4,5.751878890738174,HET_S2_02_LOW_N8_O04,D3_seed20700712,11.37305825974848,0.140625,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.005199531080338,0.062486656226531614,5,5.790538443931332,HET_S2_02_LOW_N8_O05,D3_seed20700712,11.454108224209664,0.171875,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.033344548532052,0.062486656226531614,6,5.825724473222244,HET_S2_02_LOW_N8_O06,D3_seed20700712,11.528626183999155,0.203125,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.058511208633165,0.062486656226531614,7,5.857415667814893,HET_S2_02_LOW_N8_O07,D3_seed20700712,11.596567581985292,0.234375,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.080684300871795,0.062486656226531614,8,5.885592857051755,HET_S2_02_LOW_N8_O08,D3_seed20700712,11.657892279816398,0.265625,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.099848997893294,0.062486656226531614,9,5.910239022547872,HET_S2_02_LOW_N8_O09,D3_seed20700712,11.712564572390328,0.296875,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.115994599979107,0.062486656226531614,10,5.931339309097109,HET_S2_02_LOW_N8_O10,D3_seed20700712,11.760553202634448,0.328125,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.129113679277191,0.062486656226531614,11,5.9488810343364005,HET_S2_02_LOW_N8_O11,D3_seed20700712,11.80183137642653,0.359375,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.139198026297881,0.062486656226531614,12,5.962853697154191,HET_S2_02_LOW_N8_O12,D3_seed20700712,11.836376777527134,0.390625,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.146241939793471,0.062486656226531614,13,5.973248984834749,HET_S2_02_LOW_N8_O13,D3_seed20700712,11.864171582430888,0.421875,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.150242097188053,0.062486656226531614,14,5.980060778930405,HET_S2_02_LOW_N8_O14,D3_seed20700712,11.885202475078753,0.453125,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.151196870134606,0.062486656226531614,15,5.983285159859143,HET_S2_02_LOW_N8_O15,D3_seed20700712,11.89946066140604,0.484375,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.149106688056423,0.062486656226531614,16,5.982920410227358,HET_S2_02_LOW_N8_O16,D3_seed20700712,11.906941883733086,0.515625,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.143973997040464,0.062486656226531614,17,5.978967016879482,HET_S2_02_LOW_N8_O17,D3_seed20700712,11.907646435036837,0.546875,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.1358028478235,0.062486656226531614,18,5.971427671681268,HET_S2_02_LOW_N8_O18,D3_seed20700712,11.901579173173518,0.578125,LOW,,
a-e,20.0,0.0,HET_S2_02,3,5.124599439712109,0.062486656226531614,19,5.960307271045442,HET_S2_02_LOW_N8_O19,D3_seed20700712,11.888749535154977,0.609375,LOW,,
