support_family,resolution,layout,jitter_fraction,seed,candidate,operator_variant,operator,norm,float32_error,float64_error,absolute_error_difference,relative_error_difference
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,0.0018999060848727822,0.0018998965993131545,9.485559627694928e-09,4.992646585649564e-06
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,1.1433439794927835e-07,2.1743674569196791e-16,1.1433439773184161e-07,0.9999999980982386
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,1.4667961067971191e-07,2.8242448964814047e-16,1.466796103972874e-07,0.9999999980745483
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,5.960464477539062e-07,1.1102230246251565e-15,5.960464466436832e-07,0.9999999981373549
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,1.115526560013791e-09,2.1000237323229444e-18,1.1155265579137671e-09,0.9999999981174597
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,5.785735446295348e-09,1.2841054501274634e-17,5.785735433454294e-09,0.9999999977805667
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,scalar_interpolation,L1,0.013000497594475746,0.01300046927551866,2.8318957085576857e-08,2.1782979366582345e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,scalar_interpolation,L2,0.018239332363009453,0.01823929225851598,4.010449347266465e-08,2.1987917471145577e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,0.07851076126098633,0.07851057620052804,1.8506045829091988e-07,2.357134936900432e-06
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,0.011221488937735558,0.011221484350487955,4.5872476026054265e-09,4.0879134917465874e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,0.013075721450150013,0.013075716324652415,5.12549759752734e-09,3.9198583550956087e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,0.027003884315490723,0.02700379646169737,8.785379335130017e-08,3.253376155996307e-06
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,0.010957455262541771,0.010957451399527193,3.863014578359136e-09,3.525466895187709e-07
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,0.012802436016499996,0.012802428800849587,7.215650408773366e-09,5.63615424398428e-07
constant_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,0.025654315948486328,0.02565400758017322,3.08368313106655e-07,1.2020133911418892e-05
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,gradient,L1,0.08384212106466293,0.0838420164727797,1.0459188323763691e-07,1.2474861311890094e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,gradient,L2,0.11018849164247513,0.11018832896386334,1.6267861178975718e-07,1.4763666274477644e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,gradient,Linf,0.46102428436279297,0.4610227106438547,1.5737189382747374e-06,3.4135272081162947e-06
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,0.09539209306240082,0.09539209264495285,4.1744796508424997e-10,4.376127535132037e-09
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,0.12763622403144836,0.12763615495224398,6.907920438448123e-08,5.412194297401086e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,0.617185115814209,0.6171818084949834,3.3073192255983486e-06,5.358715142109729e-06
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,0.04986223950982094,0.049862112476941924,1.2703287901455473e-07,2.5476769648409826e-06
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,0.05853872373700142,0.05853853199060229,1.917463991266133e-07,3.275547994317023e-06
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,0.12299203872680664,0.12299174461542606,2.941113805832174e-07,2.391304214710237e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,0.04555573686957359,0.04555561204534275,1.2482423084048122e-07,2.7400331861133956e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,0.053262095898389816,0.053261922280731136,1.7361765868029178e-07,3.259685067810868e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,0.0991673469543457,0.09916908228346788,1.7353291221766654e-06,1.7498690944989775e-05
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,divergence,L1,0.13855887949466705,0.13855873970831137,1.397863556851231e-07,1.0088588778642893e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,divergence,L2,0.1742308884859085,0.17423068861012853,1.9987577998259454e-07,1.147189121972251e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,divergence,Linf,0.6345319747924805,0.6345310471813406,9.276111399003639e-07,1.461882421612769e-06
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,0.15972673892974854,0.15972676551843967,2.6588691137696685e-08,1.6646359206858884e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,0.20794346928596497,0.2079434839296299,1.4643664947300294e-08,7.042136964607101e-08
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,0.8652229309082031,0.8652215658532114,1.3650549917088028e-06,1.5776916479501281e-06
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,0.0848941057920456,0.08489394760374697,1.581882986267935e-07,1.8633602080018072e-06
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,0.10430899262428284,0.1043088354890883,1.571351945367505e-07,1.5064395751835675e-06
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,0.2222156524658203,0.22221722287750545,1.570411685136719e-06,7.067011570036537e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,0.0771433487534523,0.07714318353912096,1.6521433134075725e-07,2.141653609940852e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,0.09524376690387726,0.09524361098768012,1.5591619713373195e-07,1.6370225811321285e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,0.1939535140991211,0.19395253548831093,9.78610810165037e-07,5.045594634933565e-06
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,4.653251647949219,4.653250097605762,1.5503434571684238e-06,3.331742133163357e-07
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,6.115177631378174,6.115176056609944,1.5747682295952359e-06,2.5751798631568637e-07
constant_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,27.772930145263672,27.7729531493734,2.3004109728219646e-05,8.282918134234729e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,4.672108173370361,4.67210631936143,1.8540089312679697e-06,3.968249155349771e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,6.132328510284424,6.132326700782471,1.8095019527208933e-06,2.950758345196622e-07
constant_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,27.87567710876465,27.87569615630757,1.9047542920702654e-05,6.833028604522464e-07
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,4.643632411956787,4.64363125483063,1.1571261566700741e-06,2.4918556294219484e-07
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,6.1179609298706055,6.117959251501032,1.6783695730993031e-06,2.743347975474568e-07
constant_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,27.69843292236328,27.69845490079794,2.1978434659786217e-05,7.934895552297778e-07
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,0.2839392125606537,0.28393948282394804,2.702632943551997e-07,9.518341432028738e-07
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,0.3316733241081238,0.33167415934477884,8.352366550612444e-07,2.5182445829100814e-06
constant_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,0.6551132202148438,0.6550788272580021,3.439295684160015e-05,5.249925628171725e-05
constant_neighbor,64,jitter_10,0.1,20261001,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,0.08172913640737534,0.08172911196987584,2.4437499496210435e-08,2.990059673994691e-07
constant_neighbor,64,jitter_10,0.1,20261001,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,0.11038282513618469,0.11038281717819336,7.957991335350023e-09,7.209447054405303e-08
constant_neighbor,64,jitter_10,0.1,20261001,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,0.5224823951721191,0.5224832364146615,8.412425424042524e-07,1.610085231015167e-06
constant_neighbor,64,jitter_10,0.1,20261001,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,0.08187424391508102,0.08187423295844606,1.0956634960423983e-08,1.3382273150257207e-07
constant_neighbor,64,jitter_10,0.1,20261001,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,0.11060545593500137,0.1106054584483036,2.5133022329981713e-09,2.2723130198613797e-08
constant_neighbor,64,jitter_10,0.1,20261001,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,0.5236953496932983,0.523696625190741,1.2754974426654186e-06,2.4355655188743223e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,0.0064476169645786285,0.006447625610829401,8.646250772639807e-09,1.3409976469659787e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,kernel_S0,L2,0.008103545755147934,0.00810355312475568,7.369607745236206e-09,9.094291888730475e-07
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,kernel_S0,Linf,0.031609535217285156,0.031609718042622026,1.8282533686964086e-07,5.783833206709474e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,kernel_S1,L2,0.00036616413854062557,0.0003661640239779038,1.1456272177657115e-10,3.128725883238304e-07
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,kernel_S1,Linf,0.0013077573385089636,0.0013077493155689776,8.022939985974364e-09,6.13488431662842e-06
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,1.5411933418363333e-07,2.9839954292232296e-16,1.5411933388523378e-07,0.999999998063841
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,1.9993090916159417e-07,3.831854556226789e-16,1.9993090877840872e-07,0.9999999980834107
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,8.344650268554688e-07,1.3322676295501878e-15,8.344650255232011e-07,0.999999998403447
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,0.0003661211230792105,0.0003661210400808504,8.299836013782314e-11,2.2669645345719753e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,0.0012977466685697436,0.0012977387829557771,7.885613966494842e-09,6.076389296522438e-06
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,1.5845580492168665e-07,3.055552772607273e-16,1.5845580461613137e-07,0.9999999980716687
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,2.061339046122157e-07,3.9193619113785446e-16,2.061339042202795e-07,0.999999998098633
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,8.344650268554688e-07,1.3322676295501878e-15,8.344650255232011e-07,0.999999998403447
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,2.6662094754215104e-09,5.063021339175481e-18,2.6662094703584893e-09,0.9999999981010415
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,1.4785040747256062e-08,3.464654598356727e-17,1.4785040712609516e-08,0.9999999976566486
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,scalar_interpolation,L1,0.024287022650241852,0.024286991996981096,3.0653260756074996e-08,1.2621250944388504e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,scalar_interpolation,L2,0.028912287205457687,0.02891224911398972,3.8091467965961634e-08,1.3174837291589722e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,0.07924282550811768,0.07924332198258299,4.964744653168651e-07,6.265189960435858e-06
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,0.024533096700906754,0.02453310911237571,1.241146895675227e-08,5.059068909652105e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,0.028630992397665977,0.028631003321505557,1.0923839579429773e-08,3.815388324594468e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,0.05496835708618164,0.05496785235798174,5.047281999015496e-07,9.182159094007777e-06
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,0.024477539584040642,0.02447754757355044,7.989509796801908e-09,3.2640156342439656e-07
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,0.028591597452759743,0.028591608185824097,1.0733064353951605e-08,3.7539211800171237e-07
increasing_neighbor,64,jitter_10,0.1,20261001,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,0.05497002601623535,0.05497039716060015,3.711443647969048e-07,6.751713357874761e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,gradient,L1,0.1117442399263382,0.11174405928067577,1.8064566242870228e-07,1.6165993213411619e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,gradient,L2,0.13485167920589447,0.13485139618395298,2.830219414939883e-07,2.0987646810230984e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,gradient,Linf,0.3990483283996582,0.39904320170691143,5.1266927467708e-06,1.284729788828052e-05
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,0.11246510595083237,0.11246508783594227,1.8114890101839087e-08,1.61071204696669e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,0.13818547129631042,0.13818541198304993,5.931326049757324e-08,4.29229353427381e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,0.4377307891845703,0.4377308915835316,1.0239896131025716e-07,2.3393131094727982e-07
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,0.10885763168334961,0.10885752992378467,1.0175956494107297e-07,9.347949552776984e-07
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,0.1274406909942627,0.1274405266709165,1.6432334620786193e-07,1.2894103517946216e-06
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,0.23832416534423828,0.23832129260955348,2.8727346848000934e-06,1.2053895922180954e-05
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,0.1015220656991005,0.10152197788513384,8.78139666538047e-08,8.64974191069703e-07
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,0.11867861449718475,0.11867845180320308,1.6269398167567672e-07,1.370878674013641e-06
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,0.2165827751159668,0.21658155525944345,1.2198565233489944e-06,5.632287806340259e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,divergence,L1,0.19629505276679993,0.1962947189967706,3.337700293370993e-07,1.7003486569456273e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,divergence,L2,0.240082785487175,0.2400823925256857,3.9296148929279795e-07,1.6367749503380766e-06
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_difference_gradient,divergence,Linf,0.6428403854370117,0.6428371272883044,3.2581487072746995e-06,5.068363439953707e-06
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,0.1954260617494583,0.1954260188334796,4.29159787151967e-08,2.196021264053112e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,0.24314726889133453,0.24314726534109896,3.5502355777428107e-09,1.460117398780841e-08
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,0.7227640151977539,0.7227644921026766,4.769049226638344e-07,6.598344659633402e-07
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,0.1852787286043167,0.18527860289945364,1.2570486307428297e-07,6.784635452823063e-07
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,0.2280980348587036,0.22809789344156065,1.4141714296811436e-07,6.199840478928977e-07
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,0.4598255157470703,0.45982436204393373,1.153703136580475e-06,2.5090019954766413e-06
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,0.1718837469816208,0.17188356663844942,1.8034317136872424e-07,1.049215964485624e-06
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,0.2122417688369751,0.21224158406759763,1.847693774648107e-07,8.705608631010506e-07
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,0.42717933654785156,0.42717437803574043,4.958512111130631e-06,1.1607565457640507e-05
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,1.4949657917022705,1.494966088430605,2.967283345700622e-07,1.9848499365063427e-07
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,1.9142075777053833,1.9142074084053198,1.693000635238917e-07,8.844394176248987e-08
increasing_neighbor,64,jitter_10,0.1,20261001,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,7.386590957641602,7.386464393613223,0.00012656402837851743,1.7134294981852755e-05
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,1.5099873542785645,1.5099881984898134,8.442112489071008e-07,5.590846668546303e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,1.9317740201950073,1.9317745621449613,5.419499540249006e-07,2.805451343262032e-07
increasing_neighbor,64,jitter_10,0.1,20261001,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,7.429394721984863,7.429265727587562,0.0001289943973015184,1.7362706132681533e-05
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,1.4761606454849243,1.476161457394314,8.11909389719645e-07,5.500139470873386e-07
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,1.895710825920105,1.8957109647328774,1.3881277238780854e-07,7.322465026063111e-08
increasing_neighbor,64,jitter_10,0.1,20261001,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,7.325139045715332,7.32501427082522,0.00012477489011164522,1.7033791349616682e-05
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,0.6305642127990723,0.6305650039594057,7.911603334687101e-07,1.2546848120350858e-06
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,0.7357466816902161,0.735748170078912,1.4883886959582426e-06,2.0229594261832915e-06
increasing_neighbor,64,jitter_10,0.1,20261001,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,1.3960952758789062,1.3960862899908548,8.985888051427082e-06,6.436443276244204e-06
increasing_neighbor,64,jitter_10,0.1,20261001,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,0.026366855949163437,0.026366854443425052,1.5057383846717176e-09,5.7107240528595953e-08
increasing_neighbor,64,jitter_10,0.1,20261001,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,0.03406250849366188,0.03406249228443182,1.6209230062347313e-08,4.758671859227108e-07
increasing_neighbor,64,jitter_10,0.1,20261001,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,0.13824868202209473,0.13824706339471626,1.6186273784635219e-06,1.1708085421059095e-05
increasing_neighbor,64,jitter_10,0.1,20261001,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,0.0262360367923975,0.02623604050103881,3.7086413107179084e-09,1.4135674590725936e-07
increasing_neighbor,64,jitter_10,0.1,20261001,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,0.034000542014837265,0.03400053271696234,9.297874928315686e-09,2.7346255022223614e-07
increasing_neighbor,64,jitter_10,0.1,20261001,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,0.13850192725658417,0.13850044878038759,1.4784761965813686e-06,1.0674769845205054e-05
