field,value
a_cons[19][0],0.13410190144576048
a_cons[19][1],8.816207631167156e-38
a_cons[20][0],0.13410190144576048
a_cons[20][1],8.816207631167156e-38
a_cons[21][0],0.13410190144576048
a_cons[21][1],4.6584651287693e-24
a_cons[22][0],0.13410190144576048
a_cons[22][1],5.174668371503151e-23
a_cons[23][0],0.13410190144576048
a_cons[23][1],4.6584651287693e-24
a_cons[24][0],0.05545567046045405
a_cons[24][1],8.816207631167156e-38
a_cons[25][0],0.05545567046045405
a_cons[25][1],8.816207631167156e-38
a_cons[26][0],0.05545567046045405
a_cons[26][1],8.816207631167156e-38
a_cons[27][0],0.05545567046045405
a_cons[27][1],8.816207631167156e-38
a_cons[28][0],0.05545567046045405
a_cons[28][1],8.816207631167156e-38
a_cons[29][0],0.05545567046045405
a_cons[29][1],8.816207631167156e-38
a_cons[30][0],0.05545567046045405
a_cons[30][1],8.816207631167156e-38
a_cons[31][0],0.05545567046045405
a_cons[31][1],8.816207631167156e-38
a_cons[32][0],-0.055455670460453216
a_cons[32][1],8.816207631167156e-38
a_cons[33][0],-0.055455670460453216
a_cons[33][1],8.816207631167156e-38
a_cons[34][0],-0.055455670460453216
a_cons[34][1],8.816207631167156e-38
a_cons[35][0],-0.055455670460453216
a_cons[35][1],8.816207631167156e-38
a_cons[36][0],-0.055455670460453216
a_cons[36][1],8.816207631167156e-38
a_cons[37][0],-0.055455670460453216
a_cons[37][1],8.816207631167156e-38
a_cons[38][0],-0.055455670460453216
a_cons[38][1],8.816207631167156e-38
a_cons[39][0],-0.055455670460453216
a_cons[39][1],8.816207631167156e-38
a_cons[40][0],-0.13410190144575965
a_cons[40][1],8.816207631167156e-38
a_cons[41][0],-0.13410190144575965
a_cons[41][1],8.816207631167156e-38
a_cons[42][0],-0.13410190144575965
a_cons[42][1],8.816207631167156e-38
a_cons[43][0],-0.13410190144575965
a_cons[43][1],8.816207631167156e-38
a_cons[44][0],-0.13410190144575965
a_cons[44][1],8.816207631167156e-38
a_cons[45][0],-0.13410190144575965
a_cons[45][1],8.816207631167156e-38
a_cons[46][0],-0.13410190144575965
a_cons[46][1],8.816207631167156e-38
a_cons[47][0],-0.13410190144575965
a_cons[47][1],8.816207631167156e-38
a_cons[48][0],-0.13441760971887498
a_cons[48][1],4.707072469042956e-24
a_cons[49][0],-0.13441760971887498
a_cons[49][1],5.2098395847135627e-23
a_cons[50][0],-0.13441760971887498
a_cons[50][1],4.707072469042956e-24
a_cons[51][0],-0.13441760971887498
a_cons[51][1],8.816207631167156e-38
a_cons[52][0],-0.13441760971887498
a_cons[52][1],8.816207631167156e-38
a_cons[53][0],-0.13441760971887498
a_cons[53][1],4.707072469042956e-24
a_cons[54][0],-0.13441760971887498
a_cons[54][1],5.2098395847135627e-23
a_cons[55][0],-0.13441760971887498
a_cons[55][1],4.707072469042956e-24
a_cons[56][0],-0.055771382151854204
a_cons[56][1],1.1979674780533725e-21
a_cons[57][0],-0.055771382151854204
a_cons[57][1],4.192366531403378e-21
a_cons[58][0],-0.055771382151854204
a_cons[58][1],1.193322177039105e-21
a_cons[59][0],-0.055771382151854204
a_cons[59][1],4.645301014267591e-24
a_cons[60][0],-0.055771382151854204
a_cons[60][1],4.645301014267591e-24
a_cons[61][0],-0.055771382151854204
a_cons[61][1],1.193322177039105e-21
a_cons[62][0],-0.05577138215184976
a_cons[62][1],4.192366531403378e-21
a_cons[63][0],-0.05577138215184976
a_cons[63][1],1.1979674780533725e-21
a_incompatible[0][0],-4.163336342344337e-16
a_incompatible[0][1],-8.816207631167156e-38
a_incompatible[1][0],-4.163336342344337e-16
a_incompatible[1][1],-8.816207631167156e-38
a_incompatible[2][0],-4.163336342344337e-16
a_incompatible[2][1],-8.816207631167156e-38
a_incompatible[3][0],-4.163336342344337e-16
a_incompatible[3][1],-8.816207631167156e-38
a_incompatible[4][0],-4.163336342344337e-16
a_incompatible[4][1],-8.816207631167156e-38
a_incompatible[5][0],-4.163336342344337e-16
a_incompatible[5][1],-8.816207631167156e-38
a_incompatible[6][0],-4.163336342344337e-16
a_incompatible[6][1],-8.816207631167156e-38
a_incompatible[7][0],-4.163336342344337e-16
a_incompatible[7][1],-8.816207631167156e-38
a_incompatible[8][0],-4.163336342344337e-16
a_incompatible[8][1],-8.816207631167156e-38
a_incompatible[9][0],-4.163336342344337e-16
a_incompatible[9][1],-8.816207631167156e-38
a_incompatible[10][0],-4.163336342344337e-16
a_incompatible[10][1],-8.816207631167156e-38
a_incompatible[11][0],-4.163336342344337e-16
a_incompatible[11][1],-8.816207631167156e-38
a_incompatible[12][0],-4.163336342344337e-16
a_incompatible[12][1],-8.816207631167156e-38
a_incompatible[13][0],-4.163336342344337e-16
a_incompatible[13][1],-8.816207631167156e-38
a_incompatible[14][0],-4.163336342344337e-16
a_incompatible[14][1],-8.816207631167156e-38
a_incompatible[15][0],-4.163336342344337e-16
a_incompatible[15][1],-8.816207631167156e-38
a_incompatible[16][0],-4.163336342344337e-16
a_incompatible[16][1],-8.816207631167156e-38
a_incompatible[17][0],-4.163336342344337e-16
a_incompatible[17][1],-8.816207631167156e-38
a_incompatible[18][0],-4.163336342344337e-16
a_incompatible[18][1],-8.816207631167156e-38
a_incompatible[19][0],-4.163336342344337e-16
a_incompatible[19][1],-8.816207631167156e-38
a_incompatible[20][0],-4.163336342344337e-16
a_incompatible[20][1],-8.816207631167156e-38
a_incompatible[21][0],-4.163336342344337e-16
a_incompatible[21][1],-8.816207631167156e-38
a_incompatible[22][0],-4.163336342344337e-16
a_incompatible[22][1],-8.816207631167156e-38
a_incompatible[23][0],-4.163336342344337e-16
a_incompatible[23][1],-8.816207631167156e-38
a_incompatible[24][0],-4.163336342344337e-16
a_incompatible[24][1],-8.816207631167156e-38
a_incompatible[25][0],-4.163336342344337e-16
a_incompatible[25][1],-8.816207631167156e-38
a_incompatible[26][0],-4.163336342344337e-16
a_incompatible[26][1],-8.816207631167156e-38
a_incompatible[27][0],-4.163336342344337e-16
a_incompatible[27][1],-8.816207631167156e-38
a_incompatible[28][0],-4.163336342344337e-16
a_incompatible[28][1],-8.816207631167156e-38
a_incompatible[29][0],-4.163336342344337e-16
a_incompatible[29][1],-8.816207631167156e-38
a_incompatible[30][0],-4.163336342344337e-16
a_incompatible[30][1],-8.816207631167156e-38
a_incompatible[31][0],-4.163336342344337e-16
a_incompatible[31][1],-8.816207631167156e-38
a_incompatible[32][0],-4.163336342344337e-16
a_incompatible[32][1],-8.816207631167156e-38
a_incompatible[33][0],-4.163336342344337e-16
a_incompatible[33][1],-8.816207631167156e-38
a_incompatible[34][0],-4.163336342344337e-16
a_incompatible[34][1],-8.816207631167156e-38
a_incompatible[35][0],-4.163336342344337e-16
a_incompatible[35][1],-8.816207631167156e-38
a_incompatible[36][0],-4.163336342344337e-16
a_incompatible[36][1],-8.816207631167156e-38
a_incompatible[37][0],-4.163336342344337e-16
a_incompatible[37][1],-8.816207631167156e-38
a_incompatible[38][0],-4.163336342344337e-16
a_incompatible[38][1],-8.816207631167156e-38
a_incompatible[39][0],-4.163336342344337e-16
a_incompatible[39][1],-8.816207631167156e-38
a_incompatible[40][0],-4.163336342344337e-16
a_incompatible[40][1],-8.816207631167156e-38
a_incompatible[41][0],-4.163336342344337e-16
a_incompatible[41][1],-8.816207631167156e-38
a_incompatible[42][0],-4.163336342344337e-16
a_incompatible[42][1],-8.816207631167156e-38
a_incompatible[43][0],-4.163336342344337e-16
a_incompatible[43][1],-8.816207631167156e-38
a_incompatible[44][0],-4.163336342344337e-16
a_incompatible[44][1],-8.816207631167156e-38
a_incompatible[45][0],-4.163336342344337e-16
a_incompatible[45][1],-8.816207631167156e-38
a_incompatible[46][0],-4.163336342344337e-16
a_incompatible[46][1],-8.816207631167156e-38
a_incompatible[47][0],-4.163336342344337e-16
a_incompatible[47][1],-8.816207631167156e-38
a_incompatible[48][0],-4.163336342344337e-16
a_incompatible[48][1],-8.816207631167156e-38
a_incompatible[49][0],-4.163336342344337e-16
a_incompatible[49][1],-8.816207631167156e-38
a_incompatible[50][0],-4.163336342344337e-16
a_incompatible[50][1],-8.816207631167156e-38
a_incompatible[51][0],-4.163336342344337e-16
a_incompatible[51][1],-8.816207631167156e-38
a_incompatible[52][0],-4.163336342344337e-16
a_incompatible[52][1],-8.816207631167156e-38
a_incompatible[53][0],-4.163336342344337e-16
a_incompatible[53][1],-8.816207631167156e-38
a_incompatible[54][0],-4.163336342344337e-16
a_incompatible[54][1],-8.816207631167156e-38
a_incompatible[55][0],-4.163336342344337e-16
a_incompatible[55][1],-8.816207631167156e-38
a_incompatible[56][0],-4.163336342344337e-16
a_incompatible[56][1],-8.816207631167156e-38
a_incompatible[57][0],-4.163336342344337e-16
a_incompatible[57][1],-8.816207631167156e-38
a_incompatible[58][0],-4.163336342344337e-16
a_incompatible[58][1],-8.816207631167156e-38
a_incompatible[59][0],-4.163336342344337e-16
a_incompatible[59][1],-8.816207631167156e-38
a_incompatible[60][0],-4.163336342344337e-16
a_incompatible[60][1],-8.816207631167156e-38
a_incompatible[61][0],-4.163336342344337e-16
a_incompatible[61][1],-8.816207631167156e-38
a_incompatible[62][0],-4.163336342344337e-16
a_incompatible[62][1],-8.816207631167156e-38
a_incompatible[63][0],-4.163336342344337e-16
a_incompatible[63][1],-8.816207631167156e-38
delta_v[0][0],2.1785696153066476e-05
delta_v[0][1],1.6541156140836556e-24
delta_v[1][0],2.1785696153066476e-05
delta_v[1][1],-8.502154491536805e-24
delta_v[2][0],2.1785696153066476e-05
delta_v[2][1],1.6340159098617166e-24
delta_v[3][0],2.1785696153066476e-05
delta_v[3][1],2.0099704221939192e-26
delta_v[4][0],2.1785696153066476e-05
delta_v[4][1],2.0099704221939192e-26
delta_v[5][0],2.1785696153066476e-05
delta_v[5][1],1.6340159098617166e-24
delta_v[6][0],2.1785696153066476e-05
delta_v[6][1],-8.502154491536805e-24
delta_v[7][0],2.1785696153066476e-05
delta_v[7][1],1.6541156140836556e-24
delta_v[8][0],5.25068787964357e-05
delta_v[8][1],4.677490125703557e-25
delta_v[9][0],5.25068787964357e-05
delta_v[9][1],1.6369886592178773e-24
delta_v[10][0],5.25068787964357e-05
delta_v[10][1],4.659368432217444e-25
delta_v[11][0],5.25068787964357e-05
delta_v[11][1],1.8121693486112975e-27
delta_v[12][0],5.25068787964357e-05
delta_v[12][1],1.8121693486112975e-27
delta_v[13][0],5.25068787964357e-05
delta_v[13][1],4.659368432217444e-25
delta_v[14][0],5.25068787964357e-05
delta_v[14][1],1.6369886592178773e-24
delta_v[15][0],5.25068787964357e-05
delta_v[15][1],4.677490125703557e-25
delta_v[16][0],5.2383555252250025e-05
delta_v[16][1],1.8197129409254735e-27
delta_v[17][0],5.2383555252250025e-05
delta_v[17][1],2.021354832618415e-26
delta_v[18][0],5.2383555252250025e-05
delta_v[18][1],1.8197129409254735e-27
delta_v[19][0],5.2383555252250025e-05
delta_v[19][1],0.0
delta_v[20][0],5.2383555252250025e-05
delta_v[20][1],0.0
delta_v[21][0],5.2383555252250025e-05
delta_v[21][1],1.8197129409254735e-27
delta_v[22][0],5.2383555252250025e-05
delta_v[22][1],2.021354832618415e-26
delta_v[23][0],5.2383555252250025e-05
delta_v[23][1],1.8197129409254735e-27
delta_v[24][0],2.16623712736147e-05
delta_v[24][1],0.0
delta_v[25][0],2.16623712736147e-05
delta_v[25][1],0.0
delta_v[26][0],2.16623712736147e-05
delta_v[26][1],0.0
delta_v[27][0],2.16623712736147e-05
delta_v[27][1],0.0
delta_v[28][0],2.16623712736147e-05
delta_v[28][1],0.0
delta_v[29][0],2.16623712736147e-05
