semantic_slot,tensor_object_id,storage_key,shape,dtype,nbytes,gc_is_tracked,is_tensor_view,base_storage,creation_step,replacement_step,retirement_step,last_alive_step,gc_generation,python_owner_object_type,owner_creation_location,owner_source_module,owner_category,owner_project_owned,owner_diagnostic_owned
midpoint_neighborhood.distance,4451946080,cpu:6175227904:663552,82944,torch.float64,663552,True,False,none,63,64,64,66,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452860944,cpu:5241864192:663552,82944,torch.float64,663552,True,False,none,67,70,70,71,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453256720,cpu:5785026560:663552,82944,torch.float64,663552,True,False,none,69,91,91,92,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453362144,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,104,104,106,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453517184,cpu:5785026560:663552,82944,torch.float64,663552,True,False,none,69,132,132,134,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4451819808,cpu:5784338432:663552,82944,torch.float64,663552,True,False,none,70,79,79,81,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4451267632,cpu:5510463488:663552,82944,torch.float64,663552,True,False,none,71,101,101,103,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452567072,cpu:5509775360:663552,82944,torch.float64,663552,True,False,none,71,82,82,83,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453017600,cpu:5510463488:663552,82944,torch.float64,663552,True,False,none,71,105,105,106,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453363024,cpu:5509775360:663552,82944,torch.float64,663552,True,False,none,71,99,99,122,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452867504,cpu:5518589952:663552,82944,torch.float64,663552,True,False,none,72,73,73,74,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452446560,cpu:5251956736:663552,82944,torch.float64,663552,True,False,none,76,77,77,78,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452872704,cpu:5238816768:663552,82944,torch.float64,663552,True,False,none,79,80,80,81,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453527024,cpu:5786370048:663552,82944,torch.float64,663552,True,False,none,79,125,125,127,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453015680,cpu:5244551168:663552,82944,torch.float64,663552,True,False,none,84,85,85,86,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453913440,cpu:5511118848:663552,82944,torch.float64,663552,True,False,none,94,133,133,134,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452873104,cpu:5253300224:663552,82944,torch.float64,663552,True,False,none,96,102,102,103,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453020960,cpu:5253300224:663552,82944,torch.float64,663552,True,False,none,96,118,118,119,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453810816,cpu:5253300224:663552,82944,torch.float64,663552,True,False,none,96,121,121,122,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452571632,cpu:5513281536:663552,82944,torch.float64,663552,True,False,none,106,107,107,108,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453356624,cpu:5513281536:663552,82944,torch.float64,663552,True,False,none,106,141,141,142,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453821456,cpu:5795938304:663552,82944,torch.float64,663552,True,False,none,115,116,116,117,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453914800,cpu:5243895808:663552,82944,torch.float64,663552,True,False,none,123,124,124,127,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454343904,cpu:4984340480:663552,82944,torch.float64,663552,True,False,none,126,161,161,162,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453263840,cpu:5243240448:663552,82944,torch.float64,663552,True,False,none,128,129,129,131,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453922720,cpu:5794496512:663552,82944,torch.float64,663552,True,False,none,129,130,130,131,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454341264,cpu:5799936000:663552,82944,torch.float64,663552,True,False,none,149,150,150,153,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454031248,cpu:5789777920:663552,82944,torch.float64,663552,True,False,none,153,154,154,157,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4452116480,cpu:5240455168:663552,82944,torch.float64,663552,True,False,none,168,169,169,170,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454702672,cpu:5245861888:663552,82944,torch.float64,663552,True,False,none,170,171,171,173,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454707472,cpu:5242159104:663552,82944,torch.float64,663552,True,False,none,174,175,175,177,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453817776,cpu:5244878848:663552,82944,torch.float64,663552,True,False,none,175,176,176,177,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454035168,cpu:5507022848:663552,82944,torch.float64,663552,True,False,none,178,179,179,181,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4451427952,cpu:5774213120:663552,82944,torch.float64,663552,True,False,none,181,182,182,183,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454458592,cpu:5773492224:663552,82944,torch.float64,663552,True,False,none,186,188,188,189,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4453800832,cpu:5782634496:663552,82944,torch.float64,663552,True,False,none,192,193,193,194,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.distance,4454817840,cpu:5512691712:663552,82944,torch.float64,663552,True,False,none,198,199,199,200,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453818256,cpu:4970676224:663552,82944,torch.float64,663552,True,False,none,1,176,176,177,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451369280,cpu:4971364352:663552,82944,torch.float64,663552,True,False,none,2,9,9,11,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451822608,cpu:5506367488:663552,82944,torch.float64,663552,True,False,none,2,23,23,24,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451374880,cpu:5508825088:663552,82944,torch.float64,663552,True,False,none,4,5,5,6,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451377440,cpu:4967956480:663552,82944,torch.float64,663552,True,False,none,4,182,182,183,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454461632,cpu:5239472128:663552,82944,torch.float64,663552,True,False,none,5,190,190,192,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451382480,cpu:5774180352:663552,82944,torch.float64,663552,True,False,none,6,7,7,8,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451812208,cpu:5773852672:663552,82944,torch.float64,663552,True,False,none,8,54,54,165,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452110480,cpu:5773852672:663552,82944,torch.float64,663552,True,False,none,8,169,169,170,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452571152,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,82,82,83,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453256240,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,88,88,89,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453257040,cpu:4972052480:663552,82944,torch.float64,663552,True,False,none,8,129,129,131,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451373840,cpu:4973428736:663552,82944,torch.float64,663552,True,False,none,9,10,10,11,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451432512,cpu:5772509184:663552,82944,torch.float64,663552,True,False,none,11,12,12,13,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451652688,cpu:5772509184:663552,82944,torch.float64,663552,True,False,none,11,51,51,53,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451820928,cpu:5772509184:663552,82944,torch.float64,663552,True,False,none,11,17,17,19,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453794592,cpu:5239144448:663552,82944,torch.float64,663552,True,False,none,11,196,196,197,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451662208,cpu:4970971136:663552,82944,torch.float64,663552,True,False,none,14,15,15,16,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454699712,cpu:5779259392:663552,82944,torch.float64,663552,True,False,none,16,172,172,173,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451818688,cpu:4974673920:663552,82944,torch.float64,663552,True,False,none,17,18,18,19,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451266432,cpu:4969988096:663552,82944,torch.float64,663552,True,False,none,19,32,32,33,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451427952,cpu:4969988096:663552,82944,torch.float64,663552,True,False,none,19,185,185,186,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451820608,cpu:4969988096:663552,82944,torch.float64,663552,True,False,none,19,20,20,21,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453793952,cpu:5775228928:663552,82944,torch.float64,663552,True,False,none,20,175,175,177,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454028768,cpu:4968644608:663552,82944,torch.float64,663552,True,False,none,23,179,179,181,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452328992,cpu:5507055616:663552,82944,torch.float64,663552,True,False,none,24,56,56,165,2,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451424912,cpu:5788041216:663552,82944,torch.float64,663552,True,False,none,25,26,26,28,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451659408,cpu:5775884288:663552,82944,torch.float64,663552,True,False,none,26,27,27,28,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453517024,cpu:5787058176:663552,82944,torch.float64,663552,True,False,none,27,132,132,134,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451652688,cpu:4967301120:663552,82944,torch.float64,663552,True,False,none,28,29,29,30,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452118720,cpu:4967301120:663552,82944,torch.float64,663552,True,False,none,28,40,40,41,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454702752,cpu:4967301120:663552,82944,torch.float64,663552,True,False,none,28,171,171,173,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452116400,cpu:4967989248:663552,82944,torch.float64,663552,True,False,none,29,48,48,49,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451371200,cpu:5776900096:663552,82944,torch.float64,663552,True,False,none,30,35,35,36,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451380880,cpu:4970708992:663552,82944,torch.float64,663552,True,False,none,30,55,55,165,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452108320,cpu:4967628800:663552,82944,torch.float64,663552,True,False,none,33,34,34,36,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452111200,cpu:5776211968:663552,82944,torch.float64,663552,True,False,none,34,46,46,47,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451371200,cpu:5251366912:663552,82944,torch.float64,663552,True,False,none,36,37,37,39,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453800352,cpu:5773197312:663552,82944,torch.float64,663552,True,False,none,40,193,193,194,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452117120,cpu:4971397120:663552,82944,torch.float64,663552,True,False,none,42,57,57,58,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452322352,cpu:4967661568:663552,82944,torch.float64,663552,True,False,none,42,43,43,44,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452435760,cpu:4972773376:663552,82944,torch.float64,663552,True,False,none,44,45,45,47,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451958560,cpu:5508399104:663552,82944,torch.float64,663552,True,False,none,49,52,52,53,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451268272,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,101,101,103,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451956240,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,174,174,177,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452873024,cpu:5774540800:663552,82944,torch.float64,663552,True,False,none,51,73,73,74,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451376960,cpu:5249269760:663552,82944,torch.float64,663552,True,False,none,56,85,85,86,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452112880,cpu:5515214848:663552,82944,torch.float64,663552,True,False,none,56,59,59,60,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452434720,cpu:5249269760:663552,82944,torch.float64,663552,True,False,none,56,62,62,63,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452579312,cpu:5249269760:663552,82944,torch.float64,663552,True,False,none,56,67,67,68,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453364784,cpu:4968677376:663552,82944,torch.float64,663552,True,False,none,57,155,155,157,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454450752,cpu:4968677376:663552,82944,torch.float64,663552,True,False,none,57,188,188,189,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452580912,cpu:5785681920:663552,82944,torch.float64,663552,True,False,none,58,65,65,66,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453908880,cpu:5785681920:663552,82944,torch.float64,663552,True,False,none,58,124,124,127,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453352624,cpu:5247598592:663552,82944,torch.float64,663552,True,False,none,59,141,141,142,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451657328,cpu:5784993792:663552,82944,torch.float64,663552,True,False,none,63,64,64,66,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452875984,cpu:5518622720:663552,82944,torch.float64,663552,True,False,none,67,80,80,81,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453817136,cpu:4974084096:663552,82944,torch.float64,663552,True,False,none,67,138,138,139,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451827008,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,76,76,78,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452571552,cpu:5785026560:663552,82944,torch.float64,663552,True,False,none,69,93,93,95,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452863104,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,70,70,71,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453258240,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,121,121,122,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453268560,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,90,90,92,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453356544,cpu:5785714688:663552,82944,torch.float64,663552,True,False,none,69,94,94,95,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454028768,cpu:4969365504:663552,82944,torch.float64,663552,True,False,none,69,144,144,145,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451817168,cpu:5509775360:663552,82944,torch.float64,663552,True,False,none,71,79,79,81,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451957840,cpu:5509775360:663552,82944,torch.float64,663552,True,False,none,71,75,75,78,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453016400,cpu:5510463488:663552,82944,torch.float64,663552,True,False,none,71,118,118,119,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453356624,cpu:5509775360:663552,82944,torch.float64,663552,True,False,none,71,135,135,136,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454461392,cpu:5509775360:663552,82944,torch.float64,663552,True,False,none,71,164,164,165,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452117200,cpu:4976803840:663552,82944,torch.float64,663552,True,False,none,76,104,104,106,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452445840,cpu:4976803840:663552,82944,torch.float64,663552,True,False,none,76,77,77,78,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453526464,cpu:5515902976:663552,82944,torch.float64,663552,True,False,none,77,125,125,127,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453823856,cpu:5515902976:663552,82944,torch.float64,663552,True,False,none,77,116,116,117,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453259600,cpu:5793153024:663552,82944,torch.float64,663552,True,False,none,78,113,113,114,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453258880,cpu:5511806976:663552,82944,torch.float64,663552,True,False,none,90,91,91,92,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451952640,cpu:5254316032:663552,82944,torch.float64,663552,True,False,none,95,96,96,97,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452567232,cpu:5253300224:663552,82944,torch.float64,663552,True,False,none,96,107,107,108,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453365504,cpu:5253988352:663552,82944,torch.float64,663552,True,False,none,98,99,99,122,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453523424,cpu:5239177216:663552,82944,torch.float64,663552,True,False,none,99,100,100,122,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454340224,cpu:5793841152:663552,82944,torch.float64,663552,True,False,none,100,150,150,153,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452862384,cpu:5513216000:663552,82944,torch.float64,663552,True,False,none,101,102,102,103,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453022560,cpu:5793185792:663552,82944,torch.float64,663552,True,False,none,104,105,105,106,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452871824,cpu:5798625280:663552,82944,torch.float64,663552,True,False,none,109,110,110,111,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454344144,cpu:5512593408:663552,82944,torch.float64,663552,True,False,none,113,147,147,148,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453825456,cpu:5242585088:663552,82944,torch.float64,663552,True,False,none,114,115,115,117,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454344144,cpu:5510430720:663552,82944,torch.float64,663552,True,False,none,123,161,161,162,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4452865984,cpu:4986372096:663552,82944,torch.float64,663552,True,False,none,125,126,126,127,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454039008,cpu:4986372096:663552,82944,torch.float64,663552,True,False,none,125,156,156,157,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454023728,cpu:4984340480:663552,82944,torch.float64,663552,True,False,none,126,154,154,157,1,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453922480,cpu:5795184640:663552,82944,torch.float64,663552,True,False,none,129,130,130,131,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453920640,cpu:4985716736:663552,82944,torch.float64,663552,True,False,none,130,158,158,159,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453915280,cpu:5789450240:663552,82944,torch.float64,663552,True,False,none,132,133,133,134,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4451822928,cpu:5794529280:663552,82944,torch.float64,663552,True,False,none,136,151,151,153,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453519824,cpu:5806391296:663552,82944,torch.float64,663552,True,False,none,151,152,152,153,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4453800912,cpu:5775523840:663552,82944,torch.float64,663552,True,False,none,170,191,191,192,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454341344,cpu:5508726784:663552,82944,torch.float64,663552,True,False,none,179,180,180,181,0,unresolved,unresolved,unresolved,unresolved,False,False
midpoint_neighborhood.edge_support,4454820720,cpu:5509513216:663552,82944,torch.float64,663552,True,False,none,196,199,199,200,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451426272,cpu:5394320896:8192,1024,torch.float64,8192,True,False,none,0,35,35,36,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453919520,cpu:5394337280:8192,1024,torch.float64,8192,True,False,none,0,172,172,173,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4454710352,cpu:5394337280:8192,1024,torch.float64,8192,True,False,none,0,185,185,186,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451268192,cpu:5664855040:8192,1024,torch.float64,8192,True,False,none,1,32,32,56,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453015280,cpu:5664855040:8192,1024,torch.float64,8192,True,False,none,1,73,73,74,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453353024,cpu:5664855040:8192,1024,torch.float64,8192,True,False,none,1,93,93,122,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4454809680,cpu:5664855040:8192,1024,torch.float64,8192,True,False,none,1,193,193,194,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451373040,cpu:5394509312:8192,1024,torch.float64,8192,True,False,none,2,3,3,21,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4454450112,cpu:5394509312:8192,1024,torch.float64,8192,True,False,none,2,161,161,162,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453520464,cpu:4949752320:8192,1024,torch.float64,8192,True,False,none,3,99,99,122,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4454028608,cpu:4949752320:8192,1024,torch.float64,8192,True,False,none,3,138,138,139,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4454454512,cpu:4950616064:8192,1024,torch.float64,8192,True,False,none,3,150,150,162,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451270112,cpu:5664898048:8192,1024,torch.float64,8192,True,False,none,4,5,5,6,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451434272,cpu:5664863232:8192,1024,torch.float64,8192,True,False,none,4,56,56,165,2,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4452113360,cpu:5664898048:8192,1024,torch.float64,8192,True,False,none,4,37,37,39,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451428352,cpu:5394517504:8192,1024,torch.float64,8192,True,False,none,6,7,7,8,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451268192,cpu:5664918528:8192,1024,torch.float64,8192,True,False,none,9,10,10,11,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451653888,cpu:5664910336:8192,1024,torch.float64,8192,True,False,none,11,12,12,13,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451812208,cpu:5394402816:8192,1024,torch.float64,8192,True,False,none,14,15,15,21,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451422752,cpu:4942117376:8192,1024,torch.float64,8192,True,False,none,16,70,70,71,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4452116000,cpu:4942117376:8192,1024,torch.float64,8192,True,False,none,16,80,80,81,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453356624,cpu:4942117376:8192,1024,torch.float64,8192,True,False,none,16,156,156,157,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453360544,cpu:4942117376:8192,1024,torch.float64,8192,True,False,none,16,100,100,122,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451815568,cpu:5665254400:8192,1024,torch.float64,8192,True,False,none,17,18,18,19,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4453015680,cpu:5665254400:8192,1024,torch.float64,8192,True,False,none,17,180,180,181,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451826368,cpu:5394427392:8192,1024,torch.float64,8192,True,False,none,19,20,20,21,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451653328,cpu:4942109184:8192,1024,torch.float64,8192,True,False,none,20,55,55,165,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4452120480,cpu:4942109184:8192,1024,torch.float64,8192,True,False,none,20,46,46,47,0,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451952400,cpu:4941575680:8192,1024,torch.float64,8192,True,False,none,22,23,23,24,2,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451958000,cpu:4941616640:8192,1024,torch.float64,8192,True,False,none,22,29,29,30,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451958480,cpu:5665348608:8192,1024,torch.float64,8192,True,False,none,25,26,26,28,1,unresolved,unresolved,unresolved,unresolved,False,False
old_state.densities,4451429632,cpu:5664943104:8192,1024,torch.float64,8192,True,False,none,26,27,27,28,0,unresolved,unresolved,unresolved,unresolved,False,False
