R_density_L1,R_density_L2,R_density_Linf,R_density_relative_L2,R_pressure_operator_L1,R_pressure_operator_L2,R_pressure_operator_Linf,R_pressure_operator_relative_L2,R_EOS_initialization_L1,R_EOS_initialization_L2,R_EOS_initialization_Linf,R_EOS_initialization_relative_L2,R_viscosity_L1,R_viscosity_L2,R_viscosity_Linf,R_viscosity_relative_L2,R_total_L1,R_total_L2,R_total_Linf,R_total_relative_L2,closure_L1,closure_L2,closure_Linf,closure_relative_L2,density_rms,EOS_pressure_rms,analytic_pressure_rms,mean_edge_count,mean_neighbor_count,minimum_separation,resolution,particle_count,dx,H,support_ratio,dx_over_H,jitter_fraction,seed,case_id,support_family,layout,case_wall_seconds,config_sha256,code_git_hash
0.006921800775613721,0.008687771646011297,0.022376599061486147,0.008687771646011297,0.352656382006337,0.36841977072933757,0.5343312765479646,0.23457899558959466,13.127229516930951,14.65235698563738,33.51204213009115,9.329399391098681,0.018538547653447115,0.019616953557202187,0.03380821778872873,0.07030857171011302,13.149605951148484,14.66605844219405,33.252011656004285,9.1937716899684,1.024462536444122e-15,1.3543267161131694e-15,6.390962371727387e-15,8.489922954177452e-16,0.008687771646011297,3.475108658404519,0.2502926810400624,12032.0,46.0,0.11292311560912653,16,256,0.125,0.5,4.0,0.25,0.05,20261189,constant_neighbor_n16_jitter_05_s20261189,constant_neighbor,jitter_05,0.02248887496534735,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.014706191780247435,0.018239120365022968,0.05779105870054724,0.018239120365022968,0.35594303323696463,0.37524925908091034,0.6144442399825297,0.23912742417413238,28.548838425918845,31.87002221357225,79.92800499643832,20.30915754229562,0.022930736766159063,0.024888405608163213,0.0544206561867133,0.08921703243079701,28.605517430583568,31.941559520750157,80.27773928053736,20.049508250754318,2.2884845455949396e-15,2.9418795970267533e-15,1.0576533777004386e-14,1.8465986050241683e-15,0.018239120365022968,7.295648146009187,0.2505861647675158,12180.0,46.578125,0.10038843997283013,16,256,0.125,0.5,4.0,0.25,0.1,20261001,constant_neighbor_n16_jitter_10_s20261001,constant_neighbor,jitter_10,0.021048499969765544,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.015373681934123334,0.018833387565656237,0.047868180028749374,0.018833387565656237,0.365356819594161,0.38105876172598346,0.6023606872615189,0.24282397545331832,28.398641775130898,31.44576003615035,74.04902729188004,20.03833851908632,0.024804578255896405,0.026778444263795036,0.05137362248332416,0.09593762183902568,28.40452210835054,31.43675298915546,74.33785947542715,19.719179726459267,2.251314111888718e-15,2.929006410534885e-15,9.170267449301807e-15,1.8372636591703032e-15,0.018833387565656237,7.5333550262624955,0.2502967220462383,12204.0,46.671875,0.10108218899547773,16,256,0.125,0.5,4.0,0.25,0.1,20261019,constant_neighbor_n16_jitter_10_s20261019,constant_neighbor,jitter_10,0.02143783395877108,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.013802223518397699,0.0172016514476803,0.042974180819024266,0.0172016514476803,0.3662752892085256,0.3829843301124007,0.6120518157095036,0.2437723825477792,26.032304063097257,28.945745856143805,66.7885523745152,18.424183124943497,0.02411985349782079,0.02566411938366495,0.050928351828053824,0.09183533251973551,26.063707302137708,28.983791373368025,66.44833637450752,18.16936973323705,1.9707936693179327e-15,2.649213401183383e-15,1.1521807147781935e-14,1.660739865543475e-15,0.0172016514476803,6.880660579072119,0.24941139045997618,12192.0,46.625,0.10216766610988173,16,256,0.125,0.5,4.0,0.25,0.1,20261037,constant_neighbor_n16_jitter_10_s20261037,constant_neighbor,jitter_10,0.020898458024021238,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.014427834654217875,0.018189348611019375,0.061906224848104596,0.018189348611019375,0.3707613047386522,0.38726124267775924,0.6073559440951855,0.24645454496036795,28.10782989954388,31.85757773869288,77.50120013589137,20.27428505584356,0.025290581737460793,0.026936279447242254,0.056057308974690405,0.09637692180254827,28.09094453500531,31.84518056708629,77.36846138715575,19.97479642926626,2.307768783587617e-15,3.146781554985655e-15,1.196755439065727e-14,1.9738095325222862e-15,0.018189348611019375,7.275739444407751,0.24931504467318027,12146.0,46.4453125,0.10122834484880894,16,256,0.125,0.5,4.0,0.25,0.1,20261061,constant_neighbor_n16_jitter_10_s20261061,constant_neighbor,jitter_10,0.0209454579744488,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.013267091622712307,0.016600284976707343,0.04837915657966252,0.016600284976707343,0.36289471776149507,0.38020503873157646,0.5881553865040504,0.24190011056161256,24.976548871355575,28.21832578826005,64.26075608639962,17.953513059207125,0.02248756826188879,0.02427440778819107,0.04819546353477033,0.08697979224423139,25.049414295816245,28.304188842160677,64.78543748700642,17.717975944870304,2.0103983827549953e-15,2.6057365061164495e-15,1.0099139944712197e-14,1.631149968349252e-15,0.016600284976707343,6.640113990682938,0.2499808764839561,12142.0,46.4296875,0.10351373272159832,16,256,0.125,0.5,4.0,0.25,0.1,20261079,constant_neighbor_n16_jitter_10_s20261079,constant_neighbor,jitter_10,0.02085487497970462,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.015489794537843701,0.01926277505197131,0.05415561386105394,0.01926277505197131,0.3653645708381182,0.3828265846958501,0.5892827711923392,0.2435730642698099,28.2498452777995,31.808290587114378,79.43660771616729,20.237995785071675,0.02455296259760091,0.026714006834468288,0.05457436124585474,0.09580897537062319,28.21675001425577,31.76958674843171,79.32599185061703,19.891981454684146,2.2074217865449517e-15,2.8866036908009854e-15,9.135243568197835e-15,1.8073973558145366e-15,0.01926277505197131,7.705110020788523,0.2504425670534081,12204.0,46.671875,0.10263849949939911,16,256,0.125,0.5,4.0,0.25,0.1,20261103,constant_neighbor_n16_jitter_10_s20261103,constant_neighbor,jitter_10,0.02080491604283452,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.01613328723222792,0.01990765050845735,0.05007903444727524,0.01990765050845735,0.3631555878437422,0.37906693682634973,0.6156241883239907,0.24147381686374536,31.328462802156075,35.19958560537093,75.252122856877,22.42289543718451,0.023966620912800555,0.025762849141211863,0.05190609440531003,0.09230114046865134,31.312446794172956,35.181122836416115,75.62316577204365,22.06449833634218,2.5797075453297706e-15,3.551866650759339e-15,2.0830633464956117e-14,2.227619515471162e-15,0.01990765050845735,7.96306020338294,0.25022420639903004,12174.0,46.5546875,0.10157462326733287,16,256,0.125,0.5,4.0,0.25,0.1,20261121,constant_neighbor_n16_jitter_10_s20261121,constant_neighbor,jitter_10,0.020853124966379255,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.014398888774931813,0.0174316848073363,0.047165902983782315,0.0174316848073363,0.36133267714932293,0.37955260482064307,0.5922274413171211,0.24176498979411024,27.549943469877885,30.44332731695096,66.94264536211935,19.391595854175268,0.023519097181865643,0.025370121763495606,0.05062423458117453,0.09086196086790305,27.584732199910036,30.479354152827064,66.79198198740309,19.11285625008647,2.2197444077558706e-15,2.871968378335764e-15,8.69136279554181e-15,1.800941007302612e-15,0.0174316848073363,6.972673922934521,0.2500286192159443,12166.0,46.5234375,0.10301510404073555,16,256,0.125,0.5,4.0,0.25,0.1,20261147,constant_neighbor_n16_jitter_10_s20261147,constant_neighbor,jitter_10,0.021138207986950874,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.013548785953248247,0.016758860660950965,0.04815453701057715,0.016758860660950965,0.35829101887698284,0.37392435806650465,0.5707418574761474,0.23838459760794936,25.79502091003001,28.521241649706493,54.75454570046745,18.182887975260282,0.022226962010408927,0.024297280856233117,0.05219961532457329,0.08711274154712191,25.774618407352648,28.493557469614412,54.83470499337709,17.882659367528767,2.0185307468243236e-15,2.6398504939839247e-15,9.040183143063417e-15,1.6567796848624218e-15,0.016758860660950965,6.703544264380386,0.2507760971481544,12134.0,46.3984375,0.10070446313920815,16,256,0.125,0.5,4.0,0.25,0.1,20261171,constant_neighbor_n16_jitter_10_s20261171,constant_neighbor,jitter_10,0.02128208300564438,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
