panel,lineage,run_id,Q_def,origin,record_id,variant
(h),HET_S4_02,D3_seed20700713,0.15489463916989843,15,HET_S4_02_LOW_N8_O15,LOW
(h),HET_S4_02,D3_seed20700713,0.1785325123911172,16,HET_S4_02_LOW_N8_O16,LOW
(h),HET_S4_02,D3_seed20700713,0.20654490829321426,17,HET_S4_02_LOW_N8_O17,LOW
(h),HET_S4_02,D3_seed20700713,0.23728408587687852,18,HET_S4_02_LOW_N8_O18,LOW
(h),HET_S4_02,D3_seed20700713,0.2696949106339497,19,HET_S4_02_LOW_N8_O19,LOW
(h),HET_S4_02,D3_seed20700713,0.30311754835129595,20,HET_S4_02_LOW_N8_O20,LOW
(h),HET_S4_02,D3_seed20700713,0.3371232821460798,21,HET_S4_02_LOW_N8_O21,LOW
(h),HET_S4_02,D3_seed20700713,0.3713328865843121,22,HET_S4_02_LOW_N8_O22,LOW
(h),HET_S4_02,D3_seed20700713,0.4056411647393707,23,HET_S4_02_LOW_N8_O23,LOW
(h),HET_S4_02,D3_seed20700713,0.4398928150935929,24,HET_S4_02_LOW_N8_O24,LOW
(h),HET_S4_02,D3_seed20700713,0.47387595722604264,25,HET_S4_02_LOW_N8_O25,LOW
(h),HET_S4_02,D3_seed20700713,0.5075720317396438,26,HET_S4_02_LOW_N8_O26,LOW
(h),HET_S4_02,D3_seed20700713,0.5408748653581643,27,HET_S4_02_LOW_N8_O27,LOW
(h),HET_S4_02,D3_seed20700713,0.5736563441425423,28,HET_S4_02_LOW_N8_O28,LOW
(h),HET_S4_02,D3_seed20700713,0.6058831728758776,29,HET_S4_02_LOW_N8_O29,LOW
(h),HET_S4_02,D3_seed20700713,0.6375116924813526,30,HET_S4_02_LOW_N8_O30,LOW
(h),HET_S4_02,D3_seed20700713,0.6684909020644076,31,HET_S4_02_LOW_N8_O31,LOW
(h),HET_S4_02,D3_seed20700713,0.6548700395412586,0,HET_S4_02_MAIN_N8_O00,MAIN
(h),HET_S4_02,D3_seed20700713,0.6108813089928588,1,HET_S4_02_MAIN_N8_O01,MAIN
(h),HET_S4_02,D3_seed20700713,0.5664647064338791,2,HET_S4_02_MAIN_N8_O02,MAIN
(h),HET_S4_02,D3_seed20700713,0.5217371920620616,3,HET_S4_02_MAIN_N8_O03,MAIN
(h),HET_S4_02,D3_seed20700713,0.47682885092481553,4,HET_S4_02_MAIN_N8_O04,MAIN
(h),HET_S4_02,D3_seed20700713,0.43201475041890214,5,HET_S4_02_MAIN_N8_O05,MAIN
(h),HET_S4_02,D3_seed20700713,0.3875909065788354,6,HET_S4_02_MAIN_N8_O06,MAIN
(h),HET_S4_02,D3_seed20700713,0.34397182044579383,7,HET_S4_02_MAIN_N8_O07,MAIN
(h),HET_S4_02,D3_seed20700713,0.30188735051521776,8,HET_S4_02_MAIN_N8_O08,MAIN
(h),HET_S4_02,D3_seed20700713,0.2624181028658379,9,HET_S4_02_MAIN_N8_O09,MAIN
(h),HET_S4_02,D3_seed20700713,0.22716053935609382,10,HET_S4_02_MAIN_N8_O10,MAIN
(h),HET_S4_02,D3_seed20700713,0.19863898431250573,11,HET_S4_02_MAIN_N8_O11,MAIN
(h),HET_S4_02,D3_seed20700713,0.18039306598686702,12,HET_S4_02_MAIN_N8_O12,MAIN
(h),HET_S4_02,D3_seed20700713,0.17571453071129248,13,HET_S4_02_MAIN_N8_O13,MAIN
(h),HET_S4_02,D3_seed20700713,0.18571217398794254,14,HET_S4_02_MAIN_N8_O14,MAIN
(h),HET_S4_02,D3_seed20700713,0.20814436234398792,15,HET_S4_02_MAIN_N8_O15,MAIN
(h),HET_S4_02,D3_seed20700713,0.2396076864069059,16,HET_S4_02_MAIN_N8_O16,MAIN
(h),HET_S4_02,D3_seed20700713,0.276902141200734,17,HET_S4_02_MAIN_N8_O17,MAIN
(h),HET_S4_02,D3_seed20700713,0.3178401885675477,18,HET_S4_02_MAIN_N8_O18,MAIN
(h),HET_S4_02,D3_seed20700713,0.3610083425923715,19,HET_S4_02_MAIN_N8_O19,MAIN
(h),HET_S4_02,D3_seed20700713,0.4055359245200798,20,HET_S4_02_MAIN_N8_O20,MAIN
(h),HET_S4_02,D3_seed20700713,0.45085201468676195,21,HET_S4_02_MAIN_N8_O21,MAIN
(h),HET_S4_02,D3_seed20700713,0.49644802092864865,22,HET_S4_02_MAIN_N8_O22,MAIN
(h),HET_S4_02,D3_seed20700713,0.5421857747748579,23,HET_S4_02_MAIN_N8_O23,MAIN
(h),HET_S4_02,D3_seed20700713,0.5878527939671975,24,HET_S4_02_MAIN_N8_O24,MAIN
(h),HET_S4_02,D3_seed20700713,0.6331693229968507,25,HET_S4_02_MAIN_N8_O25,MAIN
(h),HET_S4_02,D3_seed20700713,0.6781005568448297,26,HET_S4_02_MAIN_N8_O26,MAIN
(h),HET_S4_02,D3_seed20700713,0.7225132555888958,27,HET_S4_02_MAIN_N8_O27,MAIN
(h),HET_S4_02,D3_seed20700713,0.7662364995714444,28,HET_S4_02_MAIN_N8_O28,MAIN
(h),HET_S4_02,D3_seed20700713,0.8092172585441405,29,HET_S4_02_MAIN_N8_O29,MAIN
(h),HET_S4_02,D3_seed20700713,0.851402216778623,30,HET_S4_02_MAIN_N8_O30,MAIN
(h),HET_S4_02,D3_seed20700713,0.8927248956704681,31,HET_S4_02_MAIN_N8_O31,MAIN
(i),LCDF_01,D1_seed20700711,0.03864614558393035,0,LCDF_01_LOW_N8_O00,LOW
(i),LCDF_01,D1_seed20700711,0.03965208326875018,1,LCDF_01_LOW_N8_O01,LOW
(i),LCDF_01,D1_seed20700711,0.040634136790842885,2,LCDF_01_LOW_N8_O02,LOW
(i),LCDF_01,D1_seed20700711,0.04159172015450427,3,LCDF_01_LOW_N8_O03,LOW
(i),LCDF_01,D1_seed20700711,0.0425242409125045,4,LCDF_01_LOW_N8_O04,LOW
(i),LCDF_01,D1_seed20700711,0.04343114731980516,5,LCDF_01_LOW_N8_O05,LOW
(i),LCDF_01,D1_seed20700711,0.04431189303678049,6,LCDF_01_LOW_N8_O06,LOW
(i),LCDF_01,D1_seed20700711,0.04516594747801937,7,LCDF_01_LOW_N8_O07,LOW
(i),LCDF_01,D1_seed20700711,0.04599279613221039,8,LCDF_01_LOW_N8_O08,LOW
(i),LCDF_01,D1_seed20700711,0.04679194087248946,9,LCDF_01_LOW_N8_O09,LOW
(i),LCDF_01,D1_seed20700711,0.04756290025693069,10,LCDF_01_LOW_N8_O10,LOW
(i),LCDF_01,D1_seed20700711,0.04830520878908693,11,LCDF_01_LOW_N8_O11,LOW
(i),LCDF_01,D1_seed20700711,0.04901841968450541,12,LCDF_01_LOW_N8_O12,LOW
(i),LCDF_01,D1_seed20700711,0.049702103872350974,13,LCDF_01_LOW_N8_O13,LOW
(i),LCDF_01,D1_seed20700711,0.05035584945255775,14,LCDF_01_LOW_N8_O14,LOW
(i),LCDF_01,D1_seed20700711,0.05097926255831726,15,LCDF_01_LOW_N8_O15,LOW
(i),LCDF_01,D1_seed20700711,0.051571967593841986,16,LCDF_01_LOW_N8_O16,LOW
(i),LCDF_01,D1_seed20700711,0.05213362127868201,17,LCDF_01_LOW_N8_O17,LOW
(i),LCDF_01,D1_seed20700711,0.052663865587996656,18,LCDF_01_LOW_N8_O18,LOW
(i),LCDF_01,D1_seed20700711,0.05316238686450355,19,LCDF_01_LOW_N8_O19,LOW
(i),LCDF_01,D1_seed20700711,0.05362888474795849,20,LCDF_01_LOW_N8_O20,LOW
(i),LCDF_01,D1_seed20700711,0.0540630781698251,21,LCDF_01_LOW_N8_O21,LOW
(i),LCDF_01,D1_seed20700711,0.054464705523161495,22,LCDF_01_LOW_N8_O22,LOW
(i),LCDF_01,D1_seed20700711,0.054833524820496436,23,LCDF_01_LOW_N8_O23,LOW
(i),LCDF_01,D1_seed20700711,0.05516931384013202,24,LCDF_01_LOW_N8_O24,LOW
(i),LCDF_01,D1_seed20700711,0.05547187026006436,25,LCDF_01_LOW_N8_O25,LOW
(i),LCDF_01,D1_seed20700711,0.055741011780548196,26,LCDF_01_LOW_N8_O26,LOW
(i),LCDF_01,D1_seed20700711,0.05597657623395598,27,LCDF_01_LOW_N8_O27,LOW
(i),LCDF_01,D1_seed20700711,0.056178426776051435,28,LCDF_01_LOW_N8_O28,LOW
(i),LCDF_01,D1_seed20700711,0.05634643608344994,29,LCDF_01_LOW_N8_O29,LOW
(i),LCDF_01,D1_seed20700711,0.05648050354328644,30,LCDF_01_LOW_N8_O30,LOW
(i),LCDF_01,D1_seed20700711,0.056580548371663104,31,LCDF_01_LOW_N8_O31,LOW
(i),LCDF_01,D1_seed20700711,0.05152837391501677,0,LCDF_01_MAIN_N8_O00,MAIN
(i),LCDF_01,D1_seed20700711,0.05286964545551786,1,LCDF_01_MAIN_N8_O01,MAIN
(i),LCDF_01,D1_seed20700711,0.054179072265259254,2,LCDF_01_MAIN_N8_O02,MAIN
(i),LCDF_01,D1_seed20700711,0.05545587694115519,3,LCDF_01_MAIN_N8_O03,MAIN
(i),LCDF_01,D1_seed20700711,0.056699261697192,4,LCDF_01_MAIN_N8_O04,MAIN
(i),LCDF_01,D1_seed20700711,0.05790849458496121,5,LCDF_01_MAIN_N8_O05,MAIN
(i),LCDF_01,D1_seed20700711,0.05908284706644304,6,LCDF_01_MAIN_N8_O06,MAIN
(i),LCDF_01,D1_seed20700711,0.060221611604590115,7,LCDF_01_MAIN_N8_O07,MAIN
(i),LCDF_01,D1_seed20700711,0.061324102090589,8,LCDF_01_MAIN_N8_O08,MAIN
(i),LCDF_01,D1_seed20700711,0.06238965425810057,9,LCDF_01_MAIN_N8_O09,MAIN
(i),LCDF_01,D1_seed20700711,0.06341762608432981,10,LCDF_01_MAIN_N8_O10,MAIN
(i),LCDF_01,D1_seed20700711,0.0644073968439117,11,LCDF_01_MAIN_N8_O11,MAIN
(i),LCDF_01,D1_seed20700711,0.06535837063600251,12,LCDF_01_MAIN_N8_O12,MAIN
(i),LCDF_01,D1_seed20700711,0.06626997530879361,13,LCDF_01_MAIN_N8_O13,MAIN
(i),LCDF_01,D1_seed20700711,0.06714166155603984,14,LCDF_01_MAIN_N8_O14,MAIN
(i),LCDF_01,D1_seed20700711,0.06797290411582563,15,LCDF_01_MAIN_N8_O15,MAIN
(i),LCDF_01,D1_seed20700711,0.06876320208821345,16,LCDF_01_MAIN_N8_O16,MAIN
(i),LCDF_01,D1_seed20700711,0.06951210127434874,17,LCDF_01_MAIN_N8_O17,MAIN
(i),LCDF_01,D1_seed20700711,0.07021911671693185,18,LCDF_01_MAIN_N8_O18,MAIN
(i),LCDF_01,D1_seed20700711,0.07088383398162021,19,LCDF_01_MAIN_N8_O19,MAIN
(i),LCDF_01,D1_seed20700711,0.07150585249091945,20,LCDF_01_MAIN_N8_O20,MAIN
(i),LCDF_01,D1_seed20700711,0.07208479739316755,21,LCDF_01_MAIN_N8_O21,MAIN
(i),LCDF_01,D1_seed20700711,0.07262031978919099,22,LCDF_01_MAIN_N8_O22,MAIN
(i),LCDF_01,D1_seed20700711,0.07311209694355673,23,LCDF_01_MAIN_N8_O23,MAIN
(i),LCDF_01,D1_seed20700711,0.0735598324798499,24,LCDF_01_MAIN_N8_O24,MAIN
(i),LCDF_01,D1_seed20700711,0.07396325656022121,25,LCDF_01_MAIN_N8_O25,MAIN
(i),LCDF_01,D1_seed20700711,0.07432212604853693,26,LCDF_01_MAIN_N8_O26,MAIN
(i),LCDF_01,D1_seed20700711,0.07463622465775514,27,LCDF_01_MAIN_N8_O27,MAIN
(i),LCDF_01,D1_seed20700711,0.07490537068048815,28,LCDF_01_MAIN_N8_O28,MAIN
(i),LCDF_01,D1_seed20700711,0.0751293925839002,29,LCDF_01_MAIN_N8_O29,MAIN
(i),LCDF_01,D1_seed20700711,0.07530815708753615,30,LCDF_01_MAIN_N8_O30,MAIN
(i),LCDF_01,D1_seed20700711,0.0754415564439374,31,LCDF_01_MAIN_N8_O31,MAIN
(i),LCDF_01,D1_seed20700712,0.03626466780194649,0,LCDF_01_LOW_N8_O00,LOW
(i),LCDF_01,D1_seed20700712,0.0372573536896707,1,LCDF_01_LOW_N8_O01,LOW
(i),LCDF_01,D1_seed20700712,0.03822759933096903,2,LCDF_01_LOW_N8_O02,LOW
(i),LCDF_01,D1_seed20700712,0.03917481691187094,3,LCDF_01_LOW_N8_O03,LOW
(i),LCDF_01,D1_seed20700712,0.04009843782906032,4,LCDF_01_LOW_N8_O04,LOW
(i),LCDF_01,D1_seed20700712,0.04099790567717475,5,LCDF_01_LOW_N8_O05,LOW
(i),LCDF_01,D1_seed20700712,0.041872678596099985,6,LCDF_01_LOW_N8_O06,LOW
(i),LCDF_01,D1_seed20700712,0.042722229597772984,7,LCDF_01_LOW_N8_O07,LOW
(i),LCDF_01,D1_seed20700712,0.043546046883782955,8,LCDF_01_LOW_N8_O08,LOW
(i),LCDF_01,D1_seed20700712,0.04434363415398054,9,LCDF_01_LOW_N8_O09,LOW
(i),LCDF_01,D1_seed20700712,0.04511451090579357,10,LCDF_01_LOW_N8_O10,LOW
(i),LCDF_01,D1_seed20700712,0.04585821272390912,11,LCDF_01_LOW_N8_O11,LOW
(i),LCDF_01,D1_seed20700712,0.04657429156050835,12,LCDF_01_LOW_N8_O12,LOW
(i),LCDF_01,D1_seed20700712,0.047262316005586696,13,LCDF_01_LOW_N8_O13,LOW
(i),LCDF_01,D1_seed20700712,0.04792187154715558,14,LCDF_01_LOW_N8_O14,LOW
(i),LCDF_01,D1_seed20700712,0.048552560821336695,15,LCDF_01_LOW_N8_O15,LOW
(i),LCDF_01,D1_seed20700712,0.049154003852223016,16,LCDF_01_LOW_N8_O16,LOW
(i),LCDF_01,D1_seed20700712,0.04972583828109744,17,LCDF_01_LOW_N8_O17,LOW
(i),LCDF_01,D1_seed20700712,0.05026771958528327,18,LCDF_01_LOW_N8_O18,LOW
(i),LCDF_01,D1_seed20700712,0.05077932128594584,19,LCDF_01_LOW_N8_O19,LOW
(i),LCDF_01,D1_seed20700712,0.051260335145303745,20,LCDF_01_LOW_N8_O20,LOW
(i),LCDF_01,D1_seed20700712,0.05171047135254325,21,LCDF_01_LOW_N8_O21,LOW
(i),LCDF_01,D1_seed20700712,0.05212945869896144,22,LCDF_01_LOW_N8_O22,LOW
(i),LCDF_01,D1_seed20700712,0.05251704474160759,23,LCDF_01_LOW_N8_O23,LOW
(i),LCDF_01,D1_seed20700712,0.05287299595586855,24,LCDF_01_LOW_N8_O24,LOW
(i),LCDF_01,D1_seed20700712,0.05319709787618279,25,LCDF_01_LOW_N8_O25,LOW
(i),LCDF_01,D1_seed20700712,0.053489155225896125,26,LCDF_01_LOW_N8_O26,LOW
(i),LCDF_01,D1_seed20700712,0.05374899203493094,27,LCDF_01_LOW_N8_O27,LOW
(i),LCDF_01,D1_seed20700712,0.053976451746181243,28,LCDF_01_LOW_N8_O28,LOW
(i),LCDF_01,D1_seed20700712,0.05417139731007854,29,LCDF_01_LOW_N8_O29,LOW
(i),LCDF_01,D1_seed20700712,0.054333711267354964,30,LCDF_01_LOW_N8_O30,LOW
(i),LCDF_01,D1_seed20700712,0.05446329581976051,31,LCDF_01_LOW_N8_O31,LOW
(i),LCDF_01,D1_seed20700712,0.04835303801457449,0,LCDF_01_MAIN_N8_O00,MAIN
(i),LCDF_01,D1_seed20700712,0.04967663906452773,1,LCDF_01_MAIN_N8_O01,MAIN
(i),LCDF_01,D1_seed20700712,0.050970321290903016,2,LCDF_01_MAIN_N8_O02,MAIN
(i),LCDF_01,D1_seed20700712,0.052233299704753364,3,LCDF_01_MAIN_N8_O03,MAIN
(i),LCDF_01,D1_seed20700712,0.05346481657782308,4,LCDF_01_MAIN_N8_O04,MAIN
(i),LCDF_01,D1_seed20700712,0.054664129959310734,5,LCDF_01_MAIN_N8_O05,MAIN
(i),LCDF_01,D1_seed20700712,0.05583051728740209,6,LCDF_01_MAIN_N8_O06,MAIN
(i),LCDF_01,D1_seed20700712,0.05696327582499885,7,LCDF_01_MAIN_N8_O07,MAIN
(i),LCDF_01,D1_seed20700712,0.05806172308393524,8,LCDF_01_MAIN_N8_O08,MAIN
(i),LCDF_01,D1_seed20700712,0.05912519723690917,9,LCDF_01_MAIN_N8_O09,MAIN
(i),LCDF_01,D1_seed20700712,0.06015305751696871,10,LCDF_01_MAIN_N8_O10,MAIN
(i),LCDF_01,D1_seed20700712,0.06114468460468949,11,LCDF_01_MAIN_N8_O11,MAIN
(i),LCDF_01,D1_seed20700712,0.062099481001983384,12,LCDF_01_MAIN_N8_O12,MAIN
(i),LCDF_01,D1_seed20700712,0.06301687139328321,13,LCDF_01_MAIN_N8_O13,MAIN
(i),LCDF_01,D1_seed20700712,0.06389630299291978,14,LCDF_01_MAIN_N8_O14,MAIN
(i),LCDF_01,D1_seed20700712,0.06473724587932182,15,LCDF_01_MAIN_N8_O15,MAIN
(i),LCDF_01,D1_seed20700712,0.06553919331539539,16,LCDF_01_MAIN_N8_O16,MAIN
(i),LCDF_01,D1_seed20700712,0.06630166205462912,17,LCDF_01_MAIN_N8_O17,MAIN
(i),LCDF_01,D1_seed20700712,0.06702419263342008,18,LCDF_01_MAIN_N8_O18,MAIN
(i),LCDF_01,D1_seed20700712,0.0677063496489492,19,LCDF_01_MAIN_N8_O19,MAIN
(i),LCDF_01,D1_seed20700712,0.06834772202234903,20,LCDF_01_MAIN_N8_O20,MAIN
(i),LCDF_01,D1_seed20700712,0.06894792324752745,21,LCDF_01_MAIN_N8_O21,MAIN
(i),LCDF_01,D1_seed20700712,0.0695065916248007,22,LCDF_01_MAIN_N8_O22,MAIN
(i),LCDF_01,D1_seed20700712,0.07002339047984303,23,LCDF_01_MAIN_N8_O23,MAIN
(i),LCDF_01,D1_seed20700712,0.07049800836731614,24,LCDF_01_MAIN_N8_O24,MAIN
(i),LCDF_01,D1_seed20700712,0.07093015925948246,25,LCDF_01_MAIN_N8_O25,MAIN
(i),LCDF_01,D1_seed20700712,0.07131958271908002,26,LCDF_01_MAIN_N8_O26,MAIN
(i),LCDF_01,D1_seed20700712,0.07166604405710193,27,LCDF_01_MAIN_N8_O27,MAIN
(i),LCDF_01,D1_seed20700712,0.0719693344747125,28,LCDF_01_MAIN_N8_O28,MAIN
(i),LCDF_01,D1_seed20700712,0.07222927118990548,29,LCDF_01_MAIN_N8_O29,MAIN
(i),LCDF_01,D1_seed20700712,0.07244569754774789,30,LCDF_01_MAIN_N8_O30,MAIN
(i),LCDF_01,D1_seed20700712,0.07261848311553755,31,LCDF_01_MAIN_N8_O31,MAIN
(i),LCDF_01,D1_seed20700713,0.038786032596046904,0,LCDF_01_LOW_N8_O00,LOW
(i),LCDF_01,D1_seed20700713,0.03974093126206592,1,LCDF_01_LOW_N8_O01,LOW
(i),LCDF_01,D1_seed20700713,0.04067190578500361,2,LCDF_01_LOW_N8_O02,LOW
(i),LCDF_01,D1_seed20700713,0.04157838174337276,3,LCDF_01_LOW_N8_O03,LOW
(i),LCDF_01,D1_seed20700713,0.04245981308475979,4,LCDF_01_LOW_N8_O04,LOW
(i),LCDF_01,D1_seed20700713,0.04331566883986212,5,LCDF_01_LOW_N8_O05,LOW
(i),LCDF_01,D1_seed20700713,0.04414543344157959,6,LCDF_01_LOW_N8_O06,LOW
(i),LCDF_01,D1_seed20700713,0.04494860703597845,7,LCDF_01_LOW_N8_O07,LOW
(i),LCDF_01,D1_seed20700713,0.045724705783506334,8,LCDF_01_LOW_N8_O08,LOW
(i),LCDF_01,D1_seed20700713,0.04647326215068865,9,LCDF_01_LOW_N8_O09,LOW
(i),LCDF_01,D1_seed20700713,0.04719382519205403,10,LCDF_01_LOW_N8_O10,LOW
(i),LCDF_01,D1_seed20700713,0.04788596082196123,11,LCDF_01_LOW_N8_O11,LOW
(i),LCDF_01,D1_seed20700713,0.0485492520765076,12,LCDF_01_LOW_N8_O12,LOW
(i),LCDF_01,D1_seed20700713,0.04918329936506188,13,LCDF_01_LOW_N8_O13,LOW
(i),LCDF_01,D1_seed20700713,0.0497877207112395,14,LCDF_01_LOW_N8_O14,LOW
(i),LCDF_01,D1_seed20700713,0.050362151983353046,15,LCDF_01_LOW_N8_O15,LOW
(i),LCDF_01,D1_seed20700713,0.05090624711418948,16,LCDF_01_LOW_N8_O16,LOW
(i),LCDF_01,D1_seed20700713,0.05141967830975793,17,LCDF_01_LOW_N8_O17,LOW
(i),LCDF_01,D1_seed20700713,0.05190213624726325,18,LCDF_01_LOW_N8_O18,LOW
(i),LCDF_01,D1_seed20700713,0.0523533302616658,19,LCDF_01_LOW_N8_O19,LOW
(i),LCDF_01,D1_seed20700713,0.05277298852124589,20,LCDF_01_LOW_N8_O20,LOW
(i),LCDF_01,D1_seed20700713,0.053160858191564235,21,LCDF_01_LOW_N8_O21,LOW
(i),LCDF_01,D1_seed20700713,0.053516705588287,22,LCDF_01_LOW_N8_O22,LOW
(i),LCDF_01,D1_seed20700713,0.053840316318168914,23,LCDF_01_LOW_N8_O23,LOW
(i),LCDF_01,D1_seed20700713,0.05413149540868863,24,LCDF_01_LOW_N8_O24,LOW
(i),LCDF_01,D1_seed20700713,0.05439006742549257,25,LCDF_01_LOW_N8_O25,LOW
(i),LCDF_01,D1_seed20700713,0.054615876578714764,26,LCDF_01_LOW_N8_O26,LOW
(i),LCDF_01,D1_seed20700713,0.05480878681682163,27,LCDF_01_LOW_N8_O27,LOW
(i),LCDF_01,D1_seed20700713,0.05496868190892954,28,LCDF_01_LOW_N8_O28,LOW
(i),LCDF_01,D1_seed20700713,0.055095465515056584,29,LCDF_01_LOW_N8_O29,LOW
(i),LCDF_01,D1_seed20700713,0.05518906124432978,30,LCDF_01_LOW_N8_O30,LOW
(i),LCDF_01,D1_seed20700713,0.055249412700950906,31,LCDF_01_LOW_N8_O31,LOW
(i),LCDF_01,D1_seed20700713,0.0517148171337254,0,LCDF_01_MAIN_N8_O00,MAIN
(i),LCDF_01,D1_seed20700713,0.052988028628879434,1,LCDF_01_MAIN_N8_O01,MAIN
(i),LCDF_01,D1_seed20700713,0.05422934320196915,2,LCDF_01_MAIN_N8_O02,MAIN
(i),LCDF_01,D1_seed20700713,0.05543799372204576,3,LCDF_01_MAIN_N8_O03,MAIN
(i),LCDF_01,D1_seed20700713,0.0566132520617276,4,LCDF_01_MAIN_N8_O04,MAIN
(i),LCDF_01,D1_seed20700713,0.05775441019899936,5,LCDF_01_MAIN_N8_O05,MAIN
(i),LCDF_01,D1_seed20700713,0.05886078064344996,6,LCDF_01_MAIN_N8_O06,MAIN
(i),LCDF_01,D1_seed20700713,0.05993169685088369,7,LCDF_01_MAIN_N8_O07,MAIN
(i),LCDF_01,D1_seed20700713,0.060966513625645785,8,LCDF_01_MAIN_N8_O08,MAIN
(i),LCDF_01,D1_seed20700713,0.06196460750997586,9,LCDF_01_MAIN_N8_O09,MAIN
(i),LCDF_01,D1_seed20700713,0.06292537716026807,10,LCDF_01_MAIN_N8_O10,MAIN
(i),LCDF_01,D1_seed20700713,0.06384824371042148,11,LCDF_01_MAIN_N8_O11,MAIN
(i),LCDF_01,D1_seed20700713,0.06473265112113996,12,LCDF_01_MAIN_N8_O12,MAIN
(i),LCDF_01,D1_seed20700713,0.06557806651608088,13,LCDF_01_MAIN_N8_O13,MAIN
(i),LCDF_01,D1_seed20700713,0.06638398050354756,14,LCDF_01_MAIN_N8_O14,MAIN
(i),LCDF_01,D1_seed20700713,0.06714990748444144,15,LCDF_01_MAIN_N8_O15,MAIN
(i),LCDF_01,D1_seed20700713,0.06787538594587308,16,LCDF_01_MAIN_N8_O16,MAIN
(i),LCDF_01,D1_seed20700713,0.06855997873990426,17,LCDF_01_MAIN_N8_O17,MAIN
(i),LCDF_01,D1_seed20700713,0.06920327334804593,18,LCDF_01_MAIN_N8_O18,MAIN
(i),LCDF_01,D1_seed20700713,0.0698048821307301,19,LCDF_01_MAIN_N8_O19,MAIN
(i),LCDF_01,D1_seed20700713,0.07036444256165543,20,LCDF_01_MAIN_N8_O20,MAIN
(i),LCDF_01,D1_seed20700713,0.07088161744726,21,LCDF_01_MAIN_N8_O21,MAIN
(i),LCDF_01,D1_seed20700713,0.07135609513059125,22,LCDF_01_MAIN_N8_O22,MAIN
(i),LCDF_01,D1_seed20700713,0.07178758968001346,23,LCDF_01_MAIN_N8_O23,MAIN
(i),LCDF_01,D1_seed20700713,0.07217584106222255,24,LCDF_01_MAIN_N8_O24,MAIN
(i),LCDF_01,D1_seed20700713,0.07252061529980924,25,LCDF_01_MAIN_N8_O25,MAIN
(i),LCDF_01,D1_seed20700713,0.07282170461273123,26,LCDF_01_MAIN_N8_O26,MAIN
(i),LCDF_01,D1_seed20700713,0.07307892754430166,27,LCDF_01_MAIN_N8_O27,MAIN
(i),LCDF_01,D1_seed20700713,0.0732921290709955,28,LCDF_01_MAIN_N8_O28,MAIN
(i),LCDF_01,D1_seed20700713,0.07346118069666643,29,LCDF_01_MAIN_N8_O29,MAIN
(i),LCDF_01,D1_seed20700713,0.07358598053003441,30,LCDF_01_MAIN_N8_O30,MAIN
(i),LCDF_01,D1_seed20700713,0.0736664533468309,31,LCDF_01_MAIN_N8_O31,MAIN
(i),LCDF_01,D2_seed20700711,0.03773336933154469,0,LCDF_01_LOW_N8_O00,LOW
(i),LCDF_01,D2_seed20700711,0.03869957900744387,1,LCDF_01_LOW_N8_O01,LOW
(i),LCDF_01,D2_seed20700711,0.039642480843905585,2,LCDF_01_LOW_N8_O02,LOW
(i),LCDF_01,D2_seed20700711,0.04056149563227309,3,LCDF_01_LOW_N8_O03,LOW
(i),LCDF_01,D2_seed20700711,0.04145607849164006,4,LCDF_01_LOW_N8_O04,LOW
(i),LCDF_01,D2_seed20700711,0.04232569052434647,5,LCDF_01_LOW_N8_O05,LOW
(i),LCDF_01,D2_seed20700711,0.04316980786912046,6,LCDF_01_LOW_N8_O06,LOW
(i),LCDF_01,D2_seed20700711,0.04398792201718871,7,LCDF_01_LOW_N8_O07,LOW
(i),LCDF_01,D2_seed20700711,0.044779540118856216,8,LCDF_01_LOW_N8_O08,LOW
(i),LCDF_01,D2_seed20700711,0.04554418528077512,9,LCDF_01_LOW_N8_O09,LOW
(i),LCDF_01,D2_seed20700711,0.04628139685361862,10,LCDF_01_LOW_N8_O10,LOW
(i),LCDF_01,D2_seed20700711,0.04699073070987327,11,LCDF_01_LOW_N8_O11,LOW
(i),LCDF_01,D2_seed20700711,0.047671759511893126,12,LCDF_01_LOW_N8_O12,LOW
(i),LCDF_01,D2_seed20700711,0.04832407296977186,13,LCDF_01_LOW_N8_O13,LOW
(i),LCDF_01,D2_seed20700711,0.04894727808887075,14,LCDF_01_LOW_N8_O14,LOW
(i),LCDF_01,D2_seed20700711,0.049540999406970716,15,LCDF_01_LOW_N8_O15,LOW
(i),LCDF_01,D2_seed20700711,0.050104879220958326,16,LCDF_01_LOW_N8_O16,LOW
(i),LCDF_01,D2_seed20700711,0.05063857780266825,17,LCDF_01_LOW_N8_O17,LOW
(i),LCDF_01,D2_seed20700711,0.05114177360409965,18,LCDF_01_LOW_N8_O18,LOW
(i),LCDF_01,D2_seed20700711,0.05161416345141893,19,LCDF_01_LOW_N8_O19,LOW
(i),LCDF_01,D2_seed20700711,0.052055462728125196,20,LCDF_01_LOW_N8_O20,LOW
(i),LCDF_01,D2_seed20700711,0.05246540554676635,21,LCDF_01_LOW_N8_O21,LOW
(i),LCDF_01,D2_seed20700711,0.052843744909691626,22,LCDF_01_LOW_N8_O22,LOW
(i),LCDF_01,D2_seed20700711,0.0531902528581103,23,LCDF_01_LOW_N8_O23,LOW
(i),LCDF_01,D2_seed20700711,0.05350472060994902,24,LCDF_01_LOW_N8_O24,LOW
(i),LCDF_01,D2_seed20700711,0.053786958685679044,25,LCDF_01_LOW_N8_O25,LOW
