label,solution,time,density_absolute_linf,density_relative_linf,pressure_absolute_linf,pressure_relative_linf,pressure_acceleration_absolute_linf,pressure_acceleration_relative_linf,viscosity_acceleration_absolute_linf,viscosity_acceleration_relative_linf,source_absolute_linf,source_relative_linf,total_acceleration_absolute_linf,total_acceleration_relative_linf,dx_dt_absolute_linf,dx_dt_relative_linf,dv_dt_absolute_linf,dv_dt_relative_linf,finite
edge_switch_122_before,MMS_B,0.007831590771446172,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.547554944638674e-16,2.220446049250313e-16,6.267522371550269e-16,0.0,0.0,2.220446049250313e-15,1.0532719258160724e-15,0.0,0.0,2.220446049250313e-15,1.0532719258160724e-15,True
edge_switch_122_after,MMS_B,0.007831590791446172,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2730073255964209e-15,2.7755575615628914e-16,7.834402964450702e-16,0.0,0.0,3.3306690738754696e-15,1.5799078888017308e-15,0.0,0.0,3.3306690738754696e-15,1.5799078888017308e-15,True
edge_switch_123_before,MMS_B,0.007851149373455869,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0908509018804714e-15,2.220446049250313e-16,6.267532417856754e-16,0.0,0.0,2.886579864025407e-15,1.3693176113654486e-15,0.0,0.0,2.886579864025407e-15,1.3693176113654486e-15,True
edge_switch_123_after,MMS_B,0.00785114939345587,0.0,0.0,0.0,0.0,3.2751579226442118e-15,1.3408375665195551e-15,2.220446049250313e-16,6.26753241786701e-16,0.0,0.0,3.219646771412954e-15,1.527315797363358e-15,0.0,0.0,3.219646771412954e-15,1.527315797363358e-15,True
edge_switch_124_before,MMS_B,0.007785892418306326,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2738167880436895e-15,2.7755575615628914e-16,7.834373464027454e-16,0.0,0.0,3.1086244689504383e-15,1.4744055437188984e-15,0.0,0.0,3.1086244689504383e-15,1.4744055437188984e-15,True
edge_switch_124_after,MMS_B,0.007785892438306327,0.0,0.0,0.0,0.0,2.55351295663786e-15,1.0463495041742693e-15,2.498001805406602e-16,7.050936117636376e-16,0.0,0.0,2.4424906541753444e-15,1.1584614986999146e-15,0.0,0.0,2.4424906541753444e-15,1.1584614986999146e-15,True
edge_switch_125_before,MMS_B,0.007778338585624701,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.182953680788571e-15,2.220446049250313e-16,6.267494852969544e-16,0.0,0.0,2.886579864025407e-15,1.3690622447206537e-15,0.0,0.0,2.886579864025407e-15,1.3690622447206537e-15,True
edge_switch_125_after,MMS_B,0.007778338605624701,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.5546258806462e-16,2.220446049250313e-16,6.267494852979925e-16,0.0,0.0,2.4424906541753444e-15,1.1584372840587413e-15,0.0,0.0,2.4424906541753444e-15,1.1584372840587413e-15,True
edge_switch_126_before,MMS_B,0.00777833858562469,0.0,0.0,0.0,0.0,2.4424906541753444e-15,1.0009608068210533e-15,2.220446049250313e-16,6.267494852969544e-16,0.0,0.0,2.220446049250313e-15,1.0531248036312046e-15,0.0,0.0,2.220446049250313e-15,1.0531248036312046e-15,True
edge_switch_126_after,MMS_B,0.00777833860562469,0.0,0.0,0.0,0.0,2.4980018054066022e-15,1.023709915783535e-15,2.220446049250313e-16,6.267494852979923e-16,0.0,0.0,2.4424906541753444e-15,1.1584372840589511e-15,0.0,0.0,2.4424906541753444e-15,1.1584372840589511e-15,True
edge_switch_127_before,MMS_B,0.007313853628418033,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2818869863078635e-15,1.942890293094024e-16,5.483838985337582e-16,0.0,0.0,3.1086244689504383e-15,1.4714671768848604e-15,0.0,0.0,3.1086244689504383e-15,1.4714671768848604e-15,True
edge_switch_127_after,MMS_B,0.007313853648418032,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.098760273695068e-15,2.7755575615628914e-16,7.834055693353363e-16,0.0,0.0,2.6645352591003757e-15,1.2612575803311346e-15,0.0,0.0,2.6645352591003757e-15,1.2612575803311346e-15,True
edge_switch_128_before,MMS_B,0.007313853628418033,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2818869863078635e-15,1.942890293094024e-16,5.483838985337582e-16,0.0,0.0,3.1086244689504383e-15,1.4714671768848604e-15,0.0,0.0,3.1086244689504383e-15,1.4714671768848604e-15,True
edge_switch_128_after,MMS_B,0.007313853648418032,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.098760273695068e-15,2.7755575615628914e-16,7.834055693353363e-16,0.0,0.0,2.6645352591003757e-15,1.2612575803311346e-15,0.0,0.0,2.6645352591003757e-15,1.2612575803311346e-15,True
edge_switch_129_before,MMS_B,0.007831590771446276,0.0,0.0,0.0,0.0,3.885780586188048e-15,1.5912591574395943e-15,2.220446049250313e-16,6.26752237155027e-16,0.0,0.0,3.885780586188048e-15,1.8432258701782894e-15,0.0,0.0,3.885780586188048e-15,1.8432258701782894e-15,True
edge_switch_129_after,MMS_B,0.007831590791446276,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.4548655149676371e-15,3.0531133177191805e-16,8.617843260895766e-16,0.0,0.0,3.552713678800501e-15,1.6852350813884096e-15,0.0,0.0,3.552713678800501e-15,1.6852350813884096e-15,True
edge_switch_130_before,MMS_B,0.007313853628418033,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2818869863078635e-15,1.942890293094024e-16,5.483838985337582e-16,0.0,0.0,3.1086244689504383e-15,1.4714671768848604e-15,0.0,0.0,3.1086244689504383e-15,1.4714671768848604e-15,True
edge_switch_130_after,MMS_B,0.007313853648418032,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.098760273695068e-15,2.7755575615628914e-16,7.834055693353363e-16,0.0,0.0,2.6645352591003757e-15,1.2612575803311346e-15,0.0,0.0,2.6645352591003757e-15,1.2612575803311346e-15,True
edge_switch_131_before,MMS_B,0.007294697347968856,0.0,0.0,0.0,0.0,3.2751579226442118e-15,1.3508925580380505e-15,2.220446049250313e-16,6.267233835944029e-16,0.0,0.0,3.3306690738754696e-15,1.5763978984274956e-15,0.0,0.0,3.3306690738754696e-15,1.5763978984274956e-15,True
edge_switch_131_after,MMS_B,0.007294697367968856,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.236410137547905e-15,2.220446049250313e-16,6.26723383595524e-16,0.0,0.0,2.886579864025407e-15,1.3662115121295987e-15,0.0,0.0,2.886579864025407e-15,1.3662115121295987e-15,True
edge_switch_132_before,MMS_B,0.007851149373455246,0.0,0.0,0.0,0.0,3.774758283725532e-15,1.5453721109973013e-15,2.220446049250313e-16,6.267532417856758e-16,0.0,0.0,3.774758283725532e-15,1.790646107169967e-15,0.0,0.0,3.774758283725532e-15,1.790646107169967e-15,True
edge_switch_132_after,MMS_B,0.007851149393455246,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.1817551433729369e-15,1.942890293094024e-16,5.484090865633634e-16,0.0,0.0,2.886579864025407e-15,1.369317611429211e-15,0.0,0.0,2.886579864025407e-15,1.369317611429211e-15,True
edge_switch_133_before,MMS_B,0.007294697347968856,0.0,0.0,0.0,0.0,3.2751579226442118e-15,1.3508925580380505e-15,2.220446049250313e-16,6.267233835944029e-16,0.0,0.0,3.3306690738754696e-15,1.5763978984274956e-15,0.0,0.0,3.3306690738754696e-15,1.5763978984274956e-15,True
edge_switch_133_after,MMS_B,0.007294697367968856,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.236410137547905e-15,2.220446049250313e-16,6.26723383595524e-16,0.0,0.0,2.886579864025407e-15,1.3662115121295987e-15,0.0,0.0,2.886579864025407e-15,1.3662115121295987e-15,True
edge_switch_134_before,MMS_B,0.007294697347968855,0.0,0.0,0.0,0.0,3.7192471324942744e-15,1.5340644303148004e-15,1.6653345369377348e-16,4.700425376958027e-16,0.0,0.0,3.774758283725532e-15,1.786584284884514e-15,0.0,0.0,3.774758283725532e-15,1.786584284884514e-15,True
edge_switch_134_after,MMS_B,0.007294697367968856,0.0,0.0,0.0,0.0,2.7755575615628914e-15,1.1448242014330642e-15,3.0531133177191805e-16,8.617446524438456e-16,0.0,0.0,2.6645352591003757e-15,1.2611183188889316e-15,0.0,0.0,2.6645352591003757e-15,1.2611183188889316e-15,True
edge_switch_135_before,MMS_B,0.007785892418306273,0.0,0.0,0.0,0.0,3.3861802251067274e-15,1.387550429833282e-15,2.220446049250313e-16,6.267498771221969e-16,0.0,0.0,3.3306690738754696e-15,1.5797202254130702e-15,0.0,0.0,3.3306690738754696e-15,1.5797202254130702e-15,True
edge_switch_135_after,MMS_B,0.007785892438306272,0.0,0.0,0.0,0.0,2.7200464103316335e-15,1.1145896892291102e-15,3.0531133177191805e-16,8.617810810444455e-16,0.0,0.0,2.6645352591003757e-15,1.2637761803998072e-15,0.0,0.0,2.6645352591003757e-15,1.2637761803998072e-15,True
edge_switch_136_before,MMS_B,0.007785892418306326,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2738167880436895e-15,2.7755575615628914e-16,7.834373464027454e-16,0.0,0.0,3.1086244689504383e-15,1.4744055437188984e-15,0.0,0.0,3.1086244689504383e-15,1.4744055437188984e-15,True
edge_switch_136_after,MMS_B,0.007785892438306327,0.0,0.0,0.0,0.0,2.55351295663786e-15,1.0463495041742693e-15,2.498001805406602e-16,7.050936117636376e-16,0.0,0.0,2.4424906541753444e-15,1.1584614986999146e-15,0.0,0.0,2.4424906541753444e-15,1.1584614986999146e-15,True
edge_switch_137_before,MMS_B,0.007778338585624645,0.0,0.0,0.0,0.0,2.4424906541753444e-15,1.0009608068209894e-15,2.220446049250313e-16,6.267494852969541e-16,0.0,0.0,2.4424906541753444e-15,1.1584372839944243e-15,0.0,0.0,2.4424906541753444e-15,1.1584372839944243e-15,True
edge_switch_137_after,MMS_B,0.007778338605624645,0.0,0.0,0.0,0.0,2.220446049250313e-15,9.099643695853164e-16,2.498001805406602e-16,7.050931709602415e-16,0.0,0.0,2.220446049250313e-15,1.0531248036898032e-15,0.0,0.0,2.220446049250313e-15,1.0531248036898032e-15,True
edge_switch_138_before,MMS_B,0.007851149373455869,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0908509018804714e-15,2.220446049250313e-16,6.267532417856754e-16,0.0,0.0,2.886579864025407e-15,1.3693176113654486e-15,0.0,0.0,2.886579864025407e-15,1.3693176113654486e-15,True
edge_switch_138_after,MMS_B,0.00785114939345587,0.0,0.0,0.0,0.0,3.2751579226442118e-15,1.3408375665195551e-15,2.220446049250313e-16,6.26753241786701e-16,0.0,0.0,3.219646771412954e-15,1.527315797363358e-15,0.0,0.0,3.219646771412954e-15,1.527315797363358e-15,True
edge_switch_139_before,MMS_B,0.007831590771446172,0.0,0.0,0.0,0.0,2.3314683517128287e-15,9.547554944638674e-16,2.220446049250313e-16,6.267522371550269e-16,0.0,0.0,2.220446049250313e-15,1.0532719258160724e-15,0.0,0.0,2.220446049250313e-15,1.0532719258160724e-15,True
edge_switch_139_after,MMS_B,0.007831590791446172,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2730073255964209e-15,2.7755575615628914e-16,7.834402964450702e-16,0.0,0.0,3.3306690738754696e-15,1.5799078888017308e-15,0.0,0.0,3.3306690738754696e-15,1.5799078888017308e-15,True
edge_switch_140_before,MMS_B,0.007778338585624326,0.0,0.0,0.0,0.0,2.55351295663786e-15,1.0464590253128993e-15,2.220446049250313e-16,6.267494852969541e-16,0.0,0.0,2.6645352591003757e-15,1.2637497643574682e-15,0.0,0.0,2.6645352591003757e-15,1.2637497643574682e-15,True
edge_switch_140_after,MMS_B,0.007778338605624326,0.0,0.0,0.0,0.0,2.4980018054066022e-15,1.023709915783415e-15,2.7755575615628914e-16,7.834368566224911e-16,0.0,0.0,2.6645352591003757e-15,1.26374976442785e-15,0.0,0.0,2.6645352591003757e-15,1.26374976442785e-15,True
edge_switch_141_before,MMS_B,0.007831590771446208,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0911491365302264e-15,2.220446049250313e-16,6.26752237155027e-16,0.0,0.0,2.6645352591003757e-15,1.2639263109795427e-15,0.0,0.0,2.6645352591003757e-15,1.2639263109795427e-15,True
edge_switch_141_after,MMS_B,0.007831590791446207,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2730073255966877e-15,3.885780586188048e-16,1.096816415023098e-15,0.0,0.0,3.1086244689504383e-15,1.474580696214677e-15,0.0,0.0,3.1086244689504383e-15,1.474580696214677e-15,True
edge_switch_142_before,MMS_B,0.007851149373455163,0.0,0.0,0.0,0.0,2.55351295663786e-15,1.0453987809687652e-15,2.498001805406602e-16,7.050973970088856e-16,0.0,0.0,2.6645352591003757e-15,1.2639854874143128e-15,0.0,0.0,2.6645352591003757e-15,1.2639854874143128e-15,True
edge_switch_142_after,MMS_B,0.007851149393455163,0.0,0.0,0.0,0.0,2.4980018054066022e-15,1.0226727202265017e-15,1.942890293094024e-16,5.484090865633631e-16,0.0,0.0,2.6645352591003757e-15,1.2639854874732273e-15,0.0,0.0,2.6645352591003757e-15,1.2639854874732273e-15,True
edge_switch_143_before,MMS_B,0.00778589241830714,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.1828298746117266e-15,2.220446049250313e-16,6.267498771221965e-16,0.0,0.0,2.886579864025407e-15,1.3690908620248552e-15,0.0,0.0,2.886579864025407e-15,1.3690908620248552e-15,True
edge_switch_143_after,MMS_B,0.00778589243830714,0.0,0.0,0.0,0.0,1.9984014443252818e-15,8.188822206581175e-16,2.7755575615628914e-16,7.834373464040421e-16,0.0,0.0,2.220446049250313e-15,1.0531468169998367e-15,0.0,0.0,2.220446049250313e-15,1.0531468169998367e-15,True
edge_switch_144_before,MMS_B,0.00803888805634224,0.0,0.0,0.0,0.0,3.608224830031759e-15,1.4733089029170403e-15,2.498001805406602e-16,7.051086834179223e-16,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,True
edge_switch_144_after,MMS_B,0.008038888076342239,0.0,0.0,0.0,0.0,3.774758283725532e-15,1.5413077749398665e-15,2.220446049250313e-16,6.267632741505436e-16,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,True
edge_switch_145_before,MMS_B,0.00807776411959744,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3592561016058629e-15,1.942890293094024e-16,5.484200348345894e-16,0.0,0.0,3.552713678800501e-15,1.6868338107879692e-15,0.0,0.0,3.552713678800501e-15,1.6868338107879692e-15,True
edge_switch_145_after,MMS_B,0.008077764139597442,0.0,0.0,0.0,0.0,3.164135620181696e-15,1.2912932961720007e-15,2.220446049250313e-16,6.267657540979457e-16,0.0,0.0,3.219646771412954e-15,1.5286931412651716e-15,0.0,0.0,3.219646771412954e-15,1.5286931412651716e-15,True
edge_switch_146_before,MMS_B,0.00803888805634224,0.0,0.0,0.0,0.0,3.608224830031759e-15,1.4733089029170403e-15,2.498001805406602e-16,7.051086834179223e-16,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,True
edge_switch_146_after,MMS_B,0.008038888076342239,0.0,0.0,0.0,0.0,3.774758283725532e-15,1.5413077749398665e-15,2.220446049250313e-16,6.267632741505436e-16,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,True
edge_switch_147_before,MMS_B,0.008077764119597968,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0874048812847846e-15,1.8041124150158794e-16,5.092471752035469e-16,0.0,0.0,2.6645352591003757e-15,1.2651253580913916e-15,0.0,0.0,2.6645352591003757e-15,1.2651253580913916e-15,True
edge_switch_147_after,MMS_B,0.00807776413959797,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2686390278180914e-15,2.0816681711721685e-16,5.875928944668237e-16,0.0,0.0,3.552713678800501e-15,1.6868338110509776e-15,0.0,0.0,3.552713678800501e-15,1.6868338110509776e-15,True
edge_switch_148_before,MMS_B,0.008726146889847217,0.0,0.0,0.0,0.0,2.220446049250313e-15,8.977849474935908e-16,2.7755575615628914e-16,7.835065200328883e-16,0.0,0.0,2.6645352591003757e-15,1.2698559923164015e-15,0.0,0.0,2.6645352591003757e-15,1.2698559923164015e-15,True
edge_switch_148_after,MMS_B,0.008726146909847217,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0773419366694022e-15,2.220446049250313e-16,6.26805216027472e-16,0.0,0.0,2.6645352591003757e-15,1.26985599241105e-15,0.0,0.0,2.6645352591003757e-15,1.26985599241105e-15,True
edge_switch_149_before,MMS_B,0.008937173603695793,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.163384583988728e-15,2.220446049250313e-16,6.268172873308389e-16,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,True
edge_switch_149_after,MMS_B,0.008937173623695793,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2528757054479982e-15,2.498001805406602e-16,7.051694482484606e-16,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,True
edge_switch_150_before,MMS_B,0.008979720545900077,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3414852279049964e-15,2.220446049250313e-16,6.268196752362703e-16,0.0,0.0,3.552713678800501e-15,1.6943934503775323e-15,0.0,0.0,3.552713678800501e-15,1.6943934503775323e-15,True
edge_switch_150_after,MMS_B,0.008979720565900077,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2520528789902486e-15,2.220446049250313e-16,6.268196752373893e-16,0.0,0.0,2.6645352591003757e-15,1.2707950878364696e-15,0.0,0.0,2.6645352591003757e-15,1.2707950878364696e-15,True
edge_switch_151_before,MMS_B,0.008726146889847027,0.0,0.0,0.0,0.0,3.6637359812630166e-15,1.4813451633642967e-15,3.3306690738754696e-16,9.402078240394656e-16,0.0,0.0,3.6637359812630166e-15,1.7460519894352879e-15,0.0,0.0,3.6637359812630166e-15,1.7460519894352879e-15,True
edge_switch_151_after,MMS_B,0.008726146909847026,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.0773419366693611e-15,2.498001805406602e-16,7.051558680309062e-16,0.0,0.0,2.6645352591003757e-15,1.2698559924111879e-15,0.0,0.0,2.6645352591003757e-15,1.2698559924111879e-15,True
edge_switch_152_before,MMS_B,0.00874048487206068,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.2117490541442719e-15,2.220446049250313e-16,6.26806048197929e-16,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,True
edge_switch_152_after,MMS_B,0.008740484892060682,0.0,0.0,0.0,0.0,3.885780586188048e-15,1.5707858104559178e-15,1.942890293094024e-16,5.484552921742021e-16,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,True
edge_switch_153_before,MMS_B,0.008937173603695793,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.163384583988728e-15,2.220446049250313e-16,6.268172873308389e-16,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,True
edge_switch_153_after,MMS_B,0.008937173623695793,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2528757054479982e-15,2.498001805406602e-16,7.051694482484606e-16,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,True
edge_switch_154_before,MMS_B,0.008979720545900498,0.0,0.0,0.0,0.0,4.218847493575595e-15,1.6992146220128618e-15,2.220446049250313e-16,6.268196752362701e-16,0.0,0.0,3.9968028886505635e-15,1.906192631674511e-15,0.0,0.0,3.9968028886505635e-15,1.906192631674511e-15,True
edge_switch_154_after,MMS_B,0.008979720565900498,0.0,0.0,0.0,0.0,3.164135620181696e-15,1.27441096611505e-15,2.7755575615628914e-16,7.835245940467368e-16,0.0,0.0,3.219646771412954e-15,1.5355440644694447e-15,0.0,0.0,3.219646771412954e-15,1.5355440644694447e-15,True
edge_switch_155_before,MMS_B,0.00874048487206068,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.2117490541442719e-15,2.220446049250313e-16,6.26806048197929e-16,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,True
edge_switch_155_after,MMS_B,0.008740484892060682,0.0,0.0,0.0,0.0,3.885780586188048e-15,1.5707858104559178e-15,1.942890293094024e-16,5.484552921742021e-16,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,True
edge_switch_156_before,MMS_B,0.00874048487206068,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.2117490541442719e-15,2.220446049250313e-16,6.26806048197929e-16,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,0.0,0.0,2.9976021664879227e-15,1.4286632099993622e-15,True
edge_switch_156_after,MMS_B,0.008740484892060682,0.0,0.0,0.0,0.0,3.885780586188048e-15,1.5707858104559178e-15,1.942890293094024e-16,5.484552921742021e-16,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,0.0,0.0,3.885780586188048e-15,1.8519708279113348e-15,True
edge_switch_157_before,MMS_B,0.008937173603695793,0.0,0.0,0.0,0.0,2.886579864025407e-15,1.163384583988728e-15,2.220446049250313e-16,6.268172873308389e-16,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,0.0,0.0,2.6645352591003757e-15,1.2706735952945553e-15,True
edge_switch_157_after,MMS_B,0.008937173623695793,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2528757054479982e-15,2.498001805406602e-16,7.051694482484606e-16,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,0.0,0.0,3.1086244689504383e-15,1.4824525279148e-15,True
edge_switch_158_before,MMS_B,0.008979720545900077,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3414852279049964e-15,2.220446049250313e-16,6.268196752362703e-16,0.0,0.0,3.552713678800501e-15,1.6943934503775323e-15,0.0,0.0,3.552713678800501e-15,1.6943934503775323e-15,True
edge_switch_158_after,MMS_B,0.008979720565900077,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2520528789902486e-15,2.220446049250313e-16,6.268196752373893e-16,0.0,0.0,2.6645352591003757e-15,1.2707950878364696e-15,0.0,0.0,2.6645352591003757e-15,1.2707950878364696e-15,True
edge_switch_159_before,MMS_B,0.00872614688984691,0.0,0.0,0.0,0.0,3.83026943495679e-15,1.5486790344263795e-15,1.942890293094024e-16,5.484545640230217e-16,0.0,0.0,3.885780586188048e-15,1.8518733221283807e-15,0.0,0.0,3.885780586188048e-15,1.8518733221283807e-15,True
edge_switch_159_after,MMS_B,0.00872614690984691,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.077341936669321e-15,2.220446049250313e-16,6.26805216027472e-16,0.0,0.0,2.886579864025407e-15,1.3756773251119234e-15,0.0,0.0,2.886579864025407e-15,1.3756773251119234e-15,True
edge_switch_160_before,MMS_B,0.00803888805634224,0.0,0.0,0.0,0.0,3.608224830031759e-15,1.4733089029170403e-15,2.498001805406602e-16,7.051086834179223e-16,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,0.0,0.0,3.552713678800501e-15,1.686315465647421e-15,True
edge_switch_160_after,MMS_B,0.008038888076342239,0.0,0.0,0.0,0.0,3.774758283725532e-15,1.5413077749398665e-15,2.220446049250313e-16,6.267632741505436e-16,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,0.0,0.0,3.9968028886505635e-15,1.8971048991578475e-15,True
edge_switch_161_before,MMS_B,0.00807776411959744,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3592561016058629e-15,1.942890293094024e-16,5.484200348345894e-16,0.0,0.0,3.552713678800501e-15,1.6868338107879692e-15,0.0,0.0,3.552713678800501e-15,1.6868338107879692e-15,True
edge_switch_161_after,MMS_B,0.008077764139597442,0.0,0.0,0.0,0.0,3.164135620181696e-15,1.2912932961720007e-15,2.220446049250313e-16,6.267657540979457e-16,0.0,0.0,3.219646771412954e-15,1.5286931412651716e-15,0.0,0.0,3.219646771412954e-15,1.5286931412651716e-15,True
edge_switch_162_before,MMS_B,0.008038888056342487,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.2693122855900316e-15,2.220446049250313e-16,6.267632741492644e-16,0.0,0.0,3.1086244689504383e-15,1.4755260324413011e-15,0.0,0.0,3.1086244689504383e-15,1.4755260324413011e-15,True
edge_switch_162_after,MMS_B,0.008038888076342487,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.269312285244632e-15,2.7755575615628914e-16,7.834540926881803e-16,0.0,0.0,3.3306690738754696e-15,1.580920749298136e-15,0.0,0.0,3.3306690738754696e-15,1.580920749298136e-15,True
edge_switch_163_before,MMS_B,0.008077764119597547,0.0,0.0,0.0,0.0,2.609024107869118e-15,1.0647506129246092e-15,2.498001805406602e-16,7.051114733587577e-16,0.0,0.0,2.55351295663786e-15,1.2124118015041126e-15,0.0,0.0,2.55351295663786e-15,1.2124118015041126e-15,True
edge_switch_163_after,MMS_B,0.008077764139597548,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.359256101233677e-15,2.498001805406602e-16,7.051114733601888e-16,0.0,0.0,3.4416913763379853e-15,1.634120254455397e-15,0.0,0.0,3.4416913763379853e-15,1.634120254455397e-15,True
edge_switch_164_before,MMS_B,0.008937173603696653,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.3423668276789503e-15,2.3592239273284576e-16,6.659933677890158e-16,0.0,0.0,3.3306690738754696e-15,1.5883419941184347e-15,0.0,0.0,3.3306690738754696e-15,1.5883419941184347e-15,True
edge_switch_164_after,MMS_B,0.008937173623696655,0.0,0.0,0.0,0.0,4.274358644806853e-15,1.722704094990806e-15,2.220446049250313e-16,6.268172873319643e-16,0.0,0.0,4.218847493575595e-15,2.0118998593125707e-15,0.0,0.0,4.218847493575595e-15,2.0118998593125707e-15,True
edge_switch_165_before,MMS_B,0.008740484872058873,0.0,0.0,0.0,0.0,2.1094237467877974e-15,8.527122973605824e-16,1.942890293094024e-16,5.484552921731875e-16,0.0,0.0,2.220446049250313e-15,1.058269044444208e-15,0.0,0.0,2.220446049250313e-15,1.058269044444208e-15,True
edge_switch_165_after,MMS_B,0.008740484892058873,0.0,0.0,0.0,0.0,3.4416913763379853e-15,1.3912674321181636e-15,1.6653345369377348e-16,4.70104536149316e-16,0.0,0.0,3.3306690738754696e-15,1.5874035667812204e-15,0.0,0.0,3.3306690738754696e-15,1.5874035667812204e-15,True
edge_switch_166_before,MMS_B,0.008740484872059157,0.0,0.0,0.0,0.0,2.6645352591003757e-15,1.077110270350347e-15,1.942890293094024e-16,5.484552921731882e-16,0.0,0.0,2.6645352591003757e-15,1.2699228533328803e-15,0.0,0.0,2.6645352591003757e-15,1.2699228533328803e-15,True
edge_switch_166_after,MMS_B,0.008740484892059159,0.0,0.0,0.0,0.0,2.55351295663786e-15,1.0322306754425467e-15,2.220446049250313e-16,6.268060481990879e-16,0.0,0.0,2.4424906541753444e-15,1.164095948972947e-15,0.0,0.0,2.4424906541753444e-15,1.164095948972947e-15,True
edge_switch_167_before,MMS_B,0.008979720545899454,0.0,0.0,0.0,0.0,2.4424906541753444e-15,9.837558337969467e-16,2.7755575615628914e-16,7.835245940453387e-16,0.0,0.0,2.3314683517128287e-15,1.1119457018101197e-15,0.0,0.0,2.3314683517128287e-15,1.1119457018101197e-15,True
