step,gc_collected,watched_tensor_reference_count,alive_tensor_reference_count,age0_alive_tensor_reference_count,age1_alive_tensor_reference_count,age2_alive_tensor_reference_count,old_survivor_storage_count,old_survivor_bytes,old_survivor_slot_count,same_slot_multiple_generation_count
1089,False,26288,16338,18,15,15,0,0,0,0
1090,False,26320,16370,32,18,15,0,0,0,0
1091,False,26352,16368,18,15,15,0,0,0,0
1092,False,26384,16400,32,18,15,0,0,0,0
1093,False,26416,16398,18,15,15,0,0,0,0
1094,False,26448,16430,32,18,15,0,0,0,0
1095,False,26480,16428,18,15,15,0,0,0,0
1096,False,26512,16460,32,18,15,0,0,0,0
1097,False,26544,16458,18,15,15,0,0,0,0
1098,False,26576,16490,32,18,15,0,0,0,0
1099,False,26608,16488,18,15,15,0,0,0,0
1100,False,26640,16520,32,18,15,0,0,0,0
1100,True,26640,16503,18,15,15,0,0,0,0
1101,False,26472,16535,32,18,15,0,0,0,0
1102,False,26504,16533,18,15,15,0,0,0,0
1103,False,26536,16565,32,18,15,0,0,0,0
1104,False,26568,16563,18,15,15,0,0,0,0
1105,False,26600,16595,32,18,15,0,0,0,0
1106,False,26632,16593,18,15,15,0,0,0,0
1107,False,26664,16625,32,18,15,0,0,0,0
1108,False,26696,16623,18,15,15,0,0,0,0
1109,False,26728,16655,32,18,15,0,0,0,0
1110,False,26760,16653,18,15,15,0,0,0,0
1111,False,26792,16685,32,18,15,0,0,0,0
1112,False,26824,16683,18,15,15,0,0,0,0
1113,False,26856,16715,32,18,15,0,0,0,0
1114,False,26888,16713,18,15,15,0,0,0,0
1115,False,26920,16745,32,18,15,0,0,0,0
1116,False,26952,16743,18,15,15,0,0,0,0
1117,False,26984,16775,32,18,15,0,0,0,0
1118,False,27016,16773,18,15,15,0,0,0,0
1119,False,27048,16805,32,18,15,0,0,0,0
1120,False,27080,16803,18,15,15,0,0,0,0
1121,False,27112,16835,32,18,15,0,0,0,0
1122,False,27144,16833,18,15,15,0,0,0,0
1123,False,27176,16865,32,18,15,0,0,0,0
1124,False,27208,16863,18,15,15,0,0,0,0
1125,False,27240,16895,32,18,15,0,0,0,0
1125,True,27240,16878,18,15,15,0,0,0,0
1126,False,27072,16910,32,18,15,0,0,0,0
1127,False,27104,16908,18,15,15,0,0,0,0
1128,False,27136,16940,32,18,15,0,0,0,0
1129,False,27168,16938,18,15,15,0,0,0,0
1130,False,27200,16970,32,18,15,0,0,0,0
1131,False,27232,16968,18,15,15,0,0,0,0
1132,False,27264,17000,32,18,15,0,0,0,0
1133,False,27296,16998,18,15,15,0,0,0,0
1134,False,27328,17030,32,18,15,0,0,0,0
1135,False,27360,17028,18,15,15,0,0,0,0
1136,False,27392,17060,32,18,15,0,0,0,0
1137,False,27424,17058,18,15,15,0,0,0,0
1138,False,27456,17090,32,18,15,0,0,0,0
1139,False,27488,17088,18,15,15,0,0,0,0
1140,False,27520,17120,32,18,15,0,0,0,0
1141,False,27552,17118,18,15,15,0,0,0,0
1142,False,27584,17150,32,18,15,0,0,0,0
1143,False,27616,17148,18,15,15,0,0,0,0
1144,False,27648,17180,32,18,15,0,0,0,0
1145,False,27680,17178,18,15,15,0,0,0,0
1146,False,27712,17210,32,18,15,0,0,0,0
1147,False,27744,17208,18,15,15,0,0,0,0
1148,False,27776,17240,32,18,15,0,0,0,0
1149,False,27808,17238,18,15,15,0,0,0,0
1150,False,27840,17270,32,18,15,0,0,0,0
1150,True,27840,17253,18,15,15,0,0,0,0
1151,False,27672,17285,32,18,15,0,0,0,0
1152,False,27704,17283,18,15,15,0,0,0,0
1153,False,27736,17315,32,18,15,0,0,0,0
1154,False,27768,17313,18,15,15,0,0,0,0
1155,False,27800,17345,32,18,15,0,0,0,0
1156,False,27832,17343,18,15,15,0,0,0,0
1157,False,27864,17375,32,18,15,0,0,0,0
1158,False,27896,17373,18,15,15,0,0,0,0
1159,False,27928,17405,32,18,15,0,0,0,0
1160,False,27960,17403,18,15,15,0,0,0,0
1161,False,27992,17435,32,18,15,0,0,0,0
1162,False,28024,17433,18,15,15,0,0,0,0
1163,False,28056,17465,32,18,15,0,0,0,0
1164,False,28088,17463,18,15,15,0,0,0,0
1165,False,28120,17495,32,18,15,0,0,0,0
1166,False,28152,17493,18,15,15,0,0,0,0
1167,False,28184,17525,32,18,15,0,0,0,0
1168,False,28216,17523,18,15,15,0,0,0,0
1169,False,28248,17555,32,18,15,0,0,0,0
1170,False,28280,17553,18,15,15,0,0,0,0
1171,False,28312,17585,32,18,15,0,0,0,0
1172,False,28344,17583,18,15,15,0,0,0,0
1173,False,28376,17615,32,18,15,0,0,0,0
1174,False,28408,17613,18,15,15,0,0,0,0
1175,False,28440,17645,32,18,15,0,0,0,0
1175,True,28440,17628,18,15,15,0,0,0,0
1176,False,28272,17660,32,18,15,0,0,0,0
1177,False,28304,17658,18,15,15,0,0,0,0
1178,False,28336,17690,32,18,15,0,0,0,0
1179,False,28368,17688,18,15,15,0,0,0,0
1180,False,28400,17720,32,18,15,0,0,0,0
1181,False,28432,17718,18,15,15,0,0,0,0
1182,False,28464,17750,32,18,15,0,0,0,0
1183,False,28496,17748,18,15,15,0,0,0,0
1184,False,28528,17780,32,18,15,0,0,0,0
1185,False,28560,17778,18,15,15,0,0,0,0
1186,False,28592,17810,32,18,15,0,0,0,0
1187,False,28624,17808,18,15,15,0,0,0,0
1188,False,28656,17840,32,18,15,0,0,0,0
1189,False,28688,17838,18,15,15,0,0,0,0
1190,False,28720,17870,32,18,15,0,0,0,0
1191,False,28752,17868,18,15,15,0,0,0,0
1192,False,28784,17900,32,18,15,0,0,0,0
1193,False,28816,17898,18,15,15,0,0,0,0
1194,False,28848,17930,32,18,15,0,0,0,0
1195,False,28880,17928,18,15,15,0,0,0,0
1196,False,28912,17960,32,18,15,0,0,0,0
1197,False,28944,17958,18,15,15,0,0,0,0
1198,False,28976,17990,32,18,15,0,0,0,0
1199,False,29008,17988,18,15,15,0,0,0,0
1200,False,29040,18020,32,18,15,0,0,0,0
1200,True,29040,18003,18,15,15,0,0,0,0
1201,False,28872,18035,32,18,15,0,0,0,0
1202,False,28904,18033,18,15,15,0,0,0,0
1203,False,28936,18065,32,18,15,0,0,0,0
1204,False,28968,18063,18,15,15,0,0,0,0
1205,False,29000,18095,32,18,15,0,0,0,0
1206,False,29032,18093,18,15,15,0,0,0,0
1207,False,29064,18125,32,18,15,0,0,0,0
1208,False,29096,18123,18,15,15,0,0,0,0
1209,False,29128,18155,32,18,15,0,0,0,0
1210,False,29160,18153,18,15,15,0,0,0,0
1211,False,29192,18185,32,18,15,0,0,0,0
1212,False,29224,18183,18,15,15,0,0,0,0
1213,False,29256,18215,32,18,15,0,0,0,0
1214,False,29288,18213,18,15,15,0,0,0,0
1215,False,29320,18245,32,18,15,0,0,0,0
1216,False,29352,18243,18,15,15,0,0,0,0
1217,False,29384,18275,32,18,15,0,0,0,0
1218,False,29416,18273,18,15,15,0,0,0,0
1219,False,29448,18305,32,18,15,0,0,0,0
1220,False,29480,18303,18,15,15,0,0,0,0
1221,False,29512,18335,32,18,15,0,0,0,0
1222,False,29544,18333,18,15,15,0,0,0,0
1223,False,29576,18365,32,18,15,0,0,0,0
1224,False,29608,18363,18,15,15,0,0,0,0
1225,False,29640,18395,32,18,15,0,0,0,0
1225,True,29640,18378,18,15,15,0,0,0,0
1226,False,29472,18410,32,18,15,0,0,0,0
1227,False,29504,18408,18,15,15,0,0,0,0
1228,False,29536,18440,32,18,15,0,0,0,0
1229,False,29568,18438,18,15,15,0,0,0,0
1230,False,29600,18470,32,18,15,0,0,0,0
1231,False,29632,18468,18,15,15,0,0,0,0
1232,False,29664,18500,32,18,15,0,0,0,0
1233,False,29696,18498,18,15,15,0,0,0,0
1234,False,29728,18530,32,18,15,0,0,0,0
1235,False,29760,18528,18,15,15,0,0,0,0
1236,False,29792,18560,32,18,15,0,0,0,0
1237,False,29824,18558,18,15,15,0,0,0,0
1238,False,29856,18590,32,18,15,0,0,0,0
1239,False,29888,18588,18,15,15,0,0,0,0
1240,False,29920,18620,32,18,15,0,0,0,0
1241,False,29952,18618,18,15,15,0,0,0,0
1242,False,29984,18650,32,18,15,0,0,0,0
1243,False,30016,18648,18,15,15,0,0,0,0
1244,False,30048,18680,32,18,15,0,0,0,0
1245,False,30080,18678,18,15,15,0,0,0,0
1246,False,30112,18710,32,18,15,0,0,0,0
1247,False,30144,18708,18,15,15,0,0,0,0
1248,False,30176,18740,32,18,15,0,0,0,0
1249,False,30208,18738,18,15,15,0,0,0,0
1250,False,30240,18770,32,18,15,0,0,0,0
1250,True,30240,18753,18,15,15,0,0,0,0
1251,False,30072,18785,32,18,15,0,0,0,0
1252,False,30104,18783,18,15,15,0,0,0,0
1253,False,30136,18815,32,18,15,0,0,0,0
1254,False,30168,18813,18,15,15,0,0,0,0
1255,False,30200,18845,32,18,15,0,0,0,0
1256,False,30232,18843,18,15,15,0,0,0,0
1257,False,30264,18875,32,18,15,0,0,0,0
1258,False,30296,18873,18,15,15,0,0,0,0
1259,False,30328,18905,32,18,15,0,0,0,0
1260,False,30360,18903,18,15,15,0,0,0,0
1261,False,30392,18935,32,18,15,0,0,0,0
1262,False,30424,18933,18,15,15,0,0,0,0
1263,False,30456,18965,32,18,15,0,0,0,0
1264,False,30488,18963,18,15,15,0,0,0,0
1265,False,30520,18995,32,18,15,0,0,0,0
1266,False,30552,18993,18,15,15,0,0,0,0
1267,False,30584,19025,32,18,15,0,0,0,0
1268,False,30616,19023,18,15,15,0,0,0,0
1269,False,30648,19055,32,18,15,0,0,0,0
1270,False,30680,19053,18,15,15,0,0,0,0
1271,False,30712,19085,32,18,15,0,0,0,0
1272,False,30744,19083,18,15,15,0,0,0,0
1273,False,30776,19115,32,18,15,0,0,0,0
1274,False,30808,19113,18,15,15,0,0,0,0
1275,False,30840,19145,32,18,15,0,0,0,0
1275,True,30840,19128,18,15,15,0,0,0,0
1276,False,30672,19160,32,18,15,0,0,0,0
1277,False,30704,19158,18,15,15,0,0,0,0
1278,False,30736,19190,32,18,15,0,0,0,0
1279,False,30768,19188,18,15,15,0,0,0,0
1280,False,30800,19220,32,18,15,0,0,0,0
1281,False,30832,19218,18,15,15,0,0,0,0
1282,False,30864,19250,32,18,15,0,0,0,0
1283,False,30896,19248,18,15,15,0,0,0,0
1284,False,30928,19280,32,18,15,0,0,0,0
1285,False,30960,19278,18,15,15,0,0,0,0
1286,False,30992,19310,32,18,15,0,0,0,0
1287,False,31024,19308,18,15,15,0,0,0,0
1288,False,31056,19340,32,18,15,0,0,0,0
1289,False,31088,19338,18,15,15,0,0,0,0
1290,False,31120,19370,32,18,15,0,0,0,0
1291,False,31152,19368,18,15,15,0,0,0,0
1292,False,31184,19400,32,18,15,0,0,0,0
1293,False,31216,19398,18,15,15,0,0,0,0
1294,False,31248,19430,32,18,15,0,0,0,0
1295,False,31280,19428,18,15,15,0,0,0,0
1296,False,31312,19460,32,18,15,0,0,0,0
1297,False,31344,19458,18,15,15,0,0,0,0
1298,False,31376,19490,32,18,15,0,0,0,0
1299,False,31408,19488,18,15,15,0,0,0,0
1300,False,31440,19520,32,18,15,0,0,0,0
1300,True,31440,19503,18,15,15,0,0,0,0
1301,False,31272,19535,32,18,15,0,0,0,0
1302,False,31304,19533,18,15,15,0,0,0,0
1303,False,31336,19565,32,18,15,0,0,0,0
1304,False,31368,19563,18,15,15,0,0,0,0
1305,False,31400,19595,32,18,15,0,0,0,0
1306,False,31432,19593,18,15,15,0,0,0,0
1307,False,31464,19625,32,18,15,0,0,0,0
1308,False,31496,19623,18,15,15,0,0,0,0
1309,False,31528,19655,32,18,15,0,0,0,0
1310,False,31560,19653,18,15,15,0,0,0,0
1311,False,31592,19685,32,18,15,0,0,0,0
1312,False,31624,19683,18,15,15,0,0,0,0
1313,False,31656,19715,32,18,15,0,0,0,0
1314,False,31688,19713,18,15,15,0,0,0,0
1315,False,31720,19745,32,18,15,0,0,0,0
1316,False,31752,19743,18,15,15,0,0,0,0
1317,False,31784,19775,32,18,15,0,0,0,0
1318,False,31816,19773,18,15,15,0,0,0,0
1319,False,31848,19805,32,18,15,0,0,0,0
1320,False,31880,19803,18,15,15,0,0,0,0
1321,False,31912,19835,32,18,15,0,0,0,0
1322,False,31944,19833,18,15,15,0,0,0,0
1323,False,31976,19865,32,18,15,0,0,0,0
1324,False,32008,19863,18,15,15,0,0,0,0
1325,False,32040,19895,32,18,15,0,0,0,0
1325,True,32040,19878,18,15,15,0,0,0,0
1326,False,31872,19910,32,18,15,0,0,0,0
1327,False,31904,19908,18,15,15,0,0,0,0
1328,False,31936,19940,32,18,15,0,0,0,0
1329,False,31968,19938,18,15,15,0,0,0,0
1330,False,32000,19970,32,18,15,0,0,0,0
1331,False,32032,19968,18,15,15,0,0,0,0
1332,False,32064,20000,32,18,15,0,0,0,0
1333,False,32096,19998,18,15,15,0,0,0,0
1334,False,32128,20030,32,18,15,0,0,0,0
1335,False,32160,20028,18,15,15,0,0,0,0
1336,False,32192,20060,32,18,15,0,0,0,0
1337,False,32224,20058,18,15,15,0,0,0,0
1338,False,32256,20090,32,18,15,0,0,0,0
1339,False,32288,20088,18,15,15,0,0,0,0
1340,False,32320,20120,32,18,15,0,0,0,0
1341,False,32352,20118,18,15,15,0,0,0,0
1342,False,32384,20150,32,18,15,0,0,0,0
1343,False,32416,20148,18,15,15,0,0,0,0
1344,False,32448,20180,32,18,15,0,0,0,0
1345,False,32480,20178,18,15,15,0,0,0,0
1346,False,32512,20210,32,18,15,0,0,0,0
1347,False,32544,20208,18,15,15,0,0,0,0
1348,False,32576,20240,32,18,15,0,0,0,0
1349,False,32608,20238,18,15,15,0,0,0,0
1350,False,32640,20270,32,18,15,0,0,0,0
1350,True,32640,20253,18,15,15,0,0,0,0
1351,False,32472,20285,32,18,15,0,0,0,0
1352,False,32504,20283,18,15,15,0,0,0,0
1353,False,32536,20315,32,18,15,0,0,0,0
1354,False,32568,20313,18,15,15,0,0,0,0
1355,False,32600,20345,32,18,15,0,0,0,0
1356,False,32632,20343,18,15,15,0,0,0,0
1357,False,32664,20375,32,18,15,0,0,0,0
1358,False,32696,20373,18,15,15,0,0,0,0
1359,False,32728,20405,32,18,15,0,0,0,0
1360,False,32760,20403,18,15,15,0,0,0,0
1361,False,32792,20435,32,18,15,0,0,0,0
1362,False,32824,20433,18,15,15,0,0,0,0
1363,False,32856,20465,32,18,15,0,0,0,0
1364,False,32888,20463,18,15,15,0,0,0,0
1365,False,32920,20495,32,18,15,0,0,0,0
1366,False,32952,20493,18,15,15,0,0,0,0
1367,False,32984,20525,32,18,15,0,0,0,0
1368,False,33016,20523,18,15,15,0,0,0,0
1369,False,33048,20555,32,18,15,0,0,0,0
1370,False,33080,20553,18,15,15,0,0,0,0
1371,False,33112,20585,32,18,15,0,0,0,0
1372,False,33144,20583,18,15,15,0,0,0,0
1373,False,33176,20615,32,18,15,0,0,0,0
1374,False,33208,20613,18,15,15,0,0,0,0
1375,False,33240,20645,32,18,15,0,0,0,0
1375,True,33240,20628,18,15,15,0,0,0,0
1376,False,33072,20660,32,18,15,0,0,0,0
1377,False,33104,20658,18,15,15,0,0,0,0
1378,False,33136,20690,32,18,15,0,0,0,0
1379,False,33168,20688,18,15,15,0,0,0,0
1380,False,33200,20720,32,18,15,0,0,0,0
1381,False,33232,20718,18,15,15,0,0,0,0
1382,False,33264,20750,32,18,15,0,0,0,0
1383,False,33296,20748,18,15,15,0,0,0,0
1384,False,33328,20780,32,18,15,0,0,0,0
1385,False,33360,20778,18,15,15,0,0,0,0
1386,False,33392,20810,32,18,15,0,0,0,0
1387,False,33424,20808,18,15,15,0,0,0,0
1388,False,33456,20840,32,18,15,0,0,0,0
1389,False,33488,20838,18,15,15,0,0,0,0
1390,False,33520,20870,32,18,15,0,0,0,0
1391,False,33552,20868,18,15,15,0,0,0,0
1392,False,33584,20900,32,18,15,0,0,0,0
1393,False,33616,20898,18,15,15,0,0,0,0
1394,False,33648,20930,32,18,15,0,0,0,0
1395,False,33680,20928,18,15,15,0,0,0,0
1396,False,33712,20960,32,18,15,0,0,0,0
1397,False,33744,20958,18,15,15,0,0,0,0
1398,False,33776,20990,32,18,15,0,0,0,0
1399,False,33808,20988,18,15,15,0,0,0,0
1400,False,33840,21020,32,18,15,0,0,0,0
1400,True,33840,21003,18,15,15,0,0,0,0
1401,False,33672,21035,32,18,15,0,0,0,0
1402,False,33704,21033,18,15,15,0,0,0,0
1403,False,33736,21065,32,18,15,0,0,0,0
1404,False,33768,21063,18,15,15,0,0,0,0
1405,False,33800,21095,32,18,15,0,0,0,0
1406,False,33832,21093,18,15,15,0,0,0,0
1407,False,33864,21125,32,18,15,0,0,0,0
1408,False,33896,21123,18,15,15,0,0,0,0
1409,False,33928,21155,32,18,15,0,0,0,0
1410,False,33960,21153,18,15,15,0,0,0,0
1411,False,33992,21185,32,18,15,0,0,0,0
1412,False,34024,21183,18,15,15,0,0,0,0
1413,False,34056,21215,32,18,15,0,0,0,0
1414,False,34088,21213,18,15,15,0,0,0,0
1415,False,34120,21245,32,18,15,0,0,0,0
1416,False,34152,21243,18,15,15,0,0,0,0
1417,False,34184,21275,32,18,15,0,0,0,0
1418,False,34216,21273,18,15,15,0,0,0,0
1419,False,34248,21305,32,18,15,0,0,0,0
1420,False,34280,21303,18,15,15,0,0,0,0
1421,False,34312,21335,32,18,15,0,0,0,0
1422,False,34344,21333,18,15,15,0,0,0,0
1423,False,34376,21365,32,18,15,0,0,0,0
1424,False,34408,21363,18,15,15,0,0,0,0
1425,False,34440,21395,32,18,15,0,0,0,0
1425,True,34440,21378,18,15,15,0,0,0,0
1426,False,34272,21410,32,18,15,0,0,0,0
1427,False,34304,21408,18,15,15,0,0,0,0
1428,False,34336,21440,32,18,15,0,0,0,0
1429,False,34368,21438,18,15,15,0,0,0,0
1430,False,34400,21470,32,18,15,0,0,0,0
1431,False,34432,21468,18,15,15,0,0,0,0
1432,False,34464,21500,32,18,15,0,0,0,0
1433,False,34496,21498,18,15,15,0,0,0,0
1434,False,34528,21530,32,18,15,0,0,0,0
1435,False,34560,21528,18,15,15,0,0,0,0
1436,False,34592,21560,32,18,15,0,0,0,0
1437,False,34624,21558,18,15,15,0,0,0,0
1438,False,34656,21590,32,18,15,0,0,0,0
1439,False,34688,21588,18,15,15,0,0,0,0
1440,False,34720,21620,32,18,15,0,0,0,0
1441,False,34752,21618,18,15,15,0,0,0,0
1442,False,34784,21650,32,18,15,0,0,0,0
1443,False,34816,21648,18,15,15,0,0,0,0
1444,False,34848,21680,32,18,15,0,0,0,0
1445,False,34880,21678,18,15,15,0,0,0,0
1446,False,34912,21710,32,18,15,0,0,0,0
1447,False,34944,21708,18,15,15,0,0,0,0
1448,False,34976,21740,32,18,15,0,0,0,0
1449,False,35008,21738,18,15,15,0,0,0,0
1450,False,35040,21770,32,18,15,0,0,0,0
1450,True,35040,21753,18,15,15,0,0,0,0
1451,False,34872,21785,32,18,15,0,0,0,0
1452,False,34904,21783,18,15,15,0,0,0,0
1453,False,34936,21815,32,18,15,0,0,0,0
1454,False,34968,21813,18,15,15,0,0,0,0
1455,False,35000,21845,32,18,15,0,0,0,0
1456,False,35032,21843,18,15,15,0,0,0,0
1457,False,35064,21875,32,18,15,0,0,0,0
1458,False,35096,21873,18,15,15,0,0,0,0
1459,False,35128,21905,32,18,15,0,0,0,0
1460,False,35160,21903,18,15,15,0,0,0,0
1461,False,35192,21935,32,18,15,0,0,0,0
1462,False,35224,21933,18,15,15,0,0,0,0
1463,False,35256,21965,32,18,15,0,0,0,0
1464,False,35288,21963,18,15,15,0,0,0,0
1465,False,35320,21995,32,18,15,0,0,0,0
1466,False,35352,21993,18,15,15,0,0,0,0
1467,False,35384,22025,32,18,15,0,0,0,0
1468,False,35416,22023,18,15,15,0,0,0,0
1469,False,35448,22055,32,18,15,0,0,0,0
1470,False,35480,22053,18,15,15,0,0,0,0
1471,False,35512,22085,32,18,15,0,0,0,0
1472,False,35544,22083,18,15,15,0,0,0,0
1473,False,35576,22115,32,18,15,0,0,0,0
1474,False,35608,22113,18,15,15,0,0,0,0
1475,False,35640,22145,32,18,15,0,0,0,0
1475,True,35640,22128,18,15,15,0,0,0,0
1476,False,35472,22160,32,18,15,0,0,0,0
1477,False,35504,22158,18,15,15,0,0,0,0
1478,False,35536,22190,32,18,15,0,0,0,0
1479,False,35568,22188,18,15,15,0,0,0,0
1480,False,35600,22220,32,18,15,0,0,0,0
1481,False,35632,22218,18,15,15,0,0,0,0
1482,False,35664,22250,32,18,15,0,0,0,0
1483,False,35696,22248,18,15,15,0,0,0,0
1484,False,35728,22280,32,18,15,0,0,0,0
1485,False,35760,22278,18,15,15,0,0,0,0
1486,False,35792,22310,32,18,15,0,0,0,0
1487,False,35824,22308,18,15,15,0,0,0,0
1488,False,35856,22340,32,18,15,0,0,0,0
1489,False,35888,22338,18,15,15,0,0,0,0
1490,False,35920,22370,32,18,15,0,0,0,0
1491,False,35952,22368,18,15,15,0,0,0,0
1492,False,35984,22400,32,18,15,0,0,0,0
1493,False,36016,22398,18,15,15,0,0,0,0
1494,False,36048,22430,32,18,15,0,0,0,0
1495,False,36080,22428,18,15,15,0,0,0,0
1496,False,36112,22460,32,18,15,0,0,0,0
1497,False,36144,22458,18,15,15,0,0,0,0
1498,False,36176,22490,32,18,15,0,0,0,0
1499,False,36208,22488,18,15,15,0,0,0,0
1500,False,36240,22520,32,18,15,0,0,0,0
1500,True,36240,22503,18,15,15,0,0,0,0
1501,False,36072,22535,32,18,15,0,0,0,0
1502,False,36104,22533,18,15,15,0,0,0,0
1503,False,36136,22565,32,18,15,0,0,0,0
1504,False,36168,22563,18,15,15,0,0,0,0
1505,False,36200,22595,32,18,15,0,0,0,0
1506,False,36232,22593,18,15,15,0,0,0,0
1507,False,36264,22625,32,18,15,0,0,0,0
1508,False,36296,22623,18,15,15,0,0,0,0
1509,False,36328,22655,32,18,15,0,0,0,0
1510,False,36360,22653,18,15,15,0,0,0,0
1511,False,36392,22685,32,18,15,0,0,0,0
1512,False,36424,22683,18,15,15,0,0,0,0
1513,False,36456,22715,32,18,15,0,0,0,0
1514,False,36488,22713,18,15,15,0,0,0,0
1515,False,36520,22745,32,18,15,0,0,0,0
1516,False,36552,22743,18,15,15,0,0,0,0
1517,False,36584,22775,32,18,15,0,0,0,0
1518,False,36616,22773,18,15,15,0,0,0,0
1519,False,36648,22805,32,18,15,0,0,0,0
1520,False,36680,22803,18,15,15,0,0,0,0
1521,False,36712,22835,32,18,15,0,0,0,0
1522,False,36744,22833,18,15,15,0,0,0,0
1523,False,36776,22865,32,18,15,0,0,0,0
1524,False,36808,22863,18,15,15,0,0,0,0
1525,False,36840,22895,32,18,15,0,0,0,0
1525,True,36840,22878,18,15,15,0,0,0,0
1526,False,36672,22910,32,18,15,0,0,0,0
1527,False,36704,22908,18,15,15,0,0,0,0
1528,False,36736,22940,32,18,15,0,0,0,0
1529,False,36768,22938,18,15,15,0,0,0,0
1530,False,36800,22970,32,18,15,0,0,0,0
1531,False,36832,22968,18,15,15,0,0,0,0
1532,False,36864,23000,32,18,15,0,0,0,0
1533,False,36896,22998,18,15,15,0,0,0,0
1534,False,36928,23030,32,18,15,0,0,0,0
1535,False,36960,23028,18,15,15,0,0,0,0
1536,False,36992,23060,32,18,15,0,0,0,0
1537,False,37024,23058,18,15,15,0,0,0,0
1538,False,37056,23090,32,18,15,0,0,0,0
1539,False,37088,23088,18,15,15,0,0,0,0
1540,False,37120,23120,32,18,15,0,0,0,0
1541,False,37152,23118,18,15,15,0,0,0,0
1542,False,37184,23150,32,18,15,0,0,0,0
1543,False,37216,23148,18,15,15,0,0,0,0
1544,False,37248,23180,32,18,15,0,0,0,0
1545,False,37280,23178,18,15,15,0,0,0,0
1546,False,37312,23210,32,18,15,0,0,0,0
1547,False,37344,23208,18,15,15,0,0,0,0
1548,False,37376,23240,32,18,15,0,0,0,0
1549,False,37408,23238,18,15,15,0,0,0,0
1550,False,37440,23270,32,18,15,0,0,0,0
1550,True,37440,23253,18,15,15,0,0,0,0
1551,False,37272,23285,32,18,15,0,0,0,0
1552,False,37304,23283,18,15,15,0,0,0,0
1553,False,37336,23315,32,18,15,0,0,0,0
1554,False,37368,23313,18,15,15,0,0,0,0
1555,False,37400,23345,32,18,15,0,0,0,0
1556,False,37432,23343,18,15,15,0,0,0,0
1557,False,37464,23375,32,18,15,0,0,0,0
1558,False,37496,23373,18,15,15,0,0,0,0
1559,False,37528,23405,32,18,15,0,0,0,0
1560,False,37560,23403,18,15,15,0,0,0,0
1561,False,37592,23435,32,18,15,0,0,0,0
1562,False,37624,23433,18,15,15,0,0,0,0
1563,False,37656,23465,32,18,15,0,0,0,0
1564,False,37688,23463,18,15,15,0,0,0,0
1565,False,37720,23495,32,18,15,0,0,0,0
1566,False,37752,23493,18,15,15,0,0,0,0
1567,False,37784,23525,32,18,15,0,0,0,0
1568,False,37816,23523,18,15,15,0,0,0,0
1569,False,37848,23555,32,18,15,0,0,0,0
1570,False,37880,23553,18,15,15,0,0,0,0
1571,False,37912,23585,32,18,15,0,0,0,0
1572,False,37944,23583,18,15,15,0,0,0,0
1573,False,37976,23615,32,18,15,0,0,0,0
1574,False,38008,23613,18,15,15,0,0,0,0
1575,False,38040,23645,32,18,15,0,0,0,0
1575,True,38040,23628,18,15,15,0,0,0,0
1576,False,37872,23660,32,18,15,0,0,0,0
1577,False,37904,23658,18,15,15,0,0,0,0
1578,False,37936,23690,32,18,15,0,0,0,0
1579,False,37968,23688,18,15,15,0,0,0,0
1580,False,38000,23720,32,18,15,0,0,0,0
1581,False,38032,23718,18,15,15,0,0,0,0
1582,False,38064,23750,32,18,15,0,0,0,0
1583,False,38096,23748,18,15,15,0,0,0,0
1584,False,38128,23780,32,18,15,0,0,0,0
1585,False,38160,23778,18,15,15,0,0,0,0
1586,False,38192,23810,32,18,15,0,0,0,0
1587,False,38224,23808,18,15,15,0,0,0,0
1588,False,38256,23840,32,18,15,0,0,0,0
1589,False,38288,23838,18,15,15,0,0,0,0
1590,False,38320,23870,32,18,15,0,0,0,0
1591,False,38352,23868,18,15,15,0,0,0,0
1592,False,38384,23900,32,18,15,0,0,0,0
1593,False,38416,23898,18,15,15,0,0,0,0
1594,False,38448,23930,32,18,15,0,0,0,0
1595,False,38480,23928,18,15,15,0,0,0,0
1596,False,38512,23960,32,18,15,0,0,0,0
1597,False,38544,23958,18,15,15,0,0,0,0
1598,False,38576,23990,32,18,15,0,0,0,0
1599,False,38608,23988,18,15,15,0,0,0,0
1600,False,38640,24020,32,18,15,0,0,0,0
1600,True,38640,24003,18,15,15,0,0,0,0
1601,False,38472,24035,32,18,15,0,0,0,0
1602,False,38504,24033,18,15,15,0,0,0,0
1603,False,38536,24065,32,18,15,0,0,0,0
1604,False,38568,24063,18,15,15,0,0,0,0
1605,False,38600,24095,32,18,15,0,0,0,0
1606,False,38632,24093,18,15,15,0,0,0,0
1607,False,38664,24125,32,18,15,0,0,0,0
1608,False,38696,24123,18,15,15,0,0,0,0
1609,False,38728,24155,32,18,15,0,0,0,0
1610,False,38760,24153,18,15,15,0,0,0,0
1611,False,38792,24185,32,18,15,0,0,0,0
1612,False,38824,24183,18,15,15,0,0,0,0
1613,False,38856,24215,32,18,15,0,0,0,0
1614,False,38888,24213,18,15,15,0,0,0,0
1615,False,38920,24245,32,18,15,0,0,0,0
1616,False,38952,24243,18,15,15,0,0,0,0
1617,False,38984,24275,32,18,15,0,0,0,0
1618,False,39016,24273,18,15,15,0,0,0,0
1619,False,39048,24305,32,18,15,0,0,0,0
1620,False,39080,24303,18,15,15,0,0,0,0
1621,False,39112,24335,32,18,15,0,0,0,0
1622,False,39144,24333,18,15,15,0,0,0,0
