panel,row_id,arm,epsilon,relative_error,historical_stable_window_verdict,probe_group,fail,pass,total,horizon
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_velocity,D2,0.0001,1.9934236402548448e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_velocity,D2,3e-05,1.994151842573374e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_velocity,D2,1e-05,1.9943563205939337e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_velocity,D2,3e-06,1.992201146875565e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_density,D2,0.0001,1.4602151725859734e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_density,D2,3e-05,1.122220452421998e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_density,D2,1e-05,1.5431392390555732e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_density,D2,3e-06,1.7990678995669617e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_hidden_state,D2,0.0001,0.03459540637737425,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_hidden_state,D2,3e-05,0.0276517419120936,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_hidden_state,D2,1e-05,0.0186468210090659,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K2|initial_hidden_state,D2,3e-06,0.01218292451050865,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|gru_parameter,D2,0.0001,0.015347906778755213,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|gru_parameter,D2,3e-05,0.3595224357099085,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|gru_parameter,D2,1e-05,0.16775396669515716,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|gru_parameter,D2,3e-06,0.4615815478896497,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|coefficient_head_parameter,D2,0.0001,0.030903311871222063,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|coefficient_head_parameter,D2,3e-05,0.24407444801263606,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|coefficient_head_parameter,D2,1e-05,0.40273294570649804,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|coefficient_head_parameter,D2,3e-06,0.9999998682980076,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_velocity,D2,0.0001,5.498053570968078e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_velocity,D2,3e-05,5.49712962788356e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_velocity,D2,1e-05,5.497104276055999e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_velocity,D2,3e-06,5.496146244964454e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_density,D2,0.0001,8.03263733497318e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_density,D2,3e-05,1.4401456078012804e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_density,D2,1e-05,2.5789818714208013e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_density,D2,3e-06,7.219988656832222e-08,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_hidden_state,D2,0.0001,0.03435468755259681,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_hidden_state,D2,3e-05,0.02895557649869696,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_hidden_state,D2,1e-05,0.021986038599134436,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K4|initial_hidden_state,D2,3e-06,0.017404373748937906,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|gru_parameter,D2,0.0001,0.015341122778840914,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|gru_parameter,D2,3e-05,0.24560775767205018,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|gru_parameter,D2,1e-05,0.09276482390113035,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|gru_parameter,D2,3e-06,1.000000000035249,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|coefficient_head_parameter,D2,0.0001,0.05266856323514243,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|coefficient_head_parameter,D2,3e-05,0.26021246808039883,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|coefficient_head_parameter,D2,1e-05,0.1374642467109469,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|coefficient_head_parameter,D2,3e-06,0.05421228075100025,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_velocity,D2,0.0001,5.299038325902346e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_velocity,D2,3e-05,4.818747256457445e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_velocity,D2,1e-05,4.774085624529744e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_velocity,D2,3e-06,4.786867234880154e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_density,D2,0.0001,3.291401608261394e-05,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_density,D2,3e-05,1.4351404623916512e-05,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_density,D2,1e-05,1.0866936446130017e-05,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_density,D2,3e-06,9.629161044704697e-06,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_hidden_state,D2,0.0001,0.03308179407903919,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_hidden_state,D2,3e-05,0.029448363678723374,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_hidden_state,D2,1e-05,0.02393118897798605,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300401|K8|initial_hidden_state,D2,3e-06,0.020035067010917944,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|gru_parameter,D2,0.0001,0.013784957591440194,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|gru_parameter,D2,3e-05,0.031326527024851836,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|gru_parameter,D2,1e-05,0.011702224225334104,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|gru_parameter,D2,3e-06,0.4304299610181379,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|coefficient_head_parameter,D2,0.0001,0.0023648767462491056,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|coefficient_head_parameter,D2,3e-05,0.11580088597971391,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|coefficient_head_parameter,D2,1e-05,0.12622774562604425,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|coefficient_head_parameter,D2,3e-06,0.02431387991773521,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_velocity,D2,0.0001,1.4458478520299148e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_velocity,D2,3e-05,1.445849952851004e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_velocity,D2,1e-05,1.4459273729680688e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_velocity,D2,3e-06,1.4455727163470395e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_density,D2,0.0001,7.756197636229107e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_density,D2,3e-05,6.248432593010536e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_density,D2,1e-05,4.567797342077849e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_density,D2,3e-06,4.370022710838097e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_hidden_state,D2,0.0001,1.3329881635696974,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_hidden_state,D2,3e-05,1.1601169480650904,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_hidden_state,D2,1e-05,1.000323688137177,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K1|initial_hidden_state,D2,3e-06,0.9578329658890572,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|gru_parameter,D2,0.0001,0.014854149078663533,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|gru_parameter,D2,3e-05,0.0420420254841911,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|gru_parameter,D2,1e-05,0.011063856897536698,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|gru_parameter,D2,3e-06,0.41799898985098344,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|coefficient_head_parameter,D2,0.0001,0.0015847380860048946,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|coefficient_head_parameter,D2,3e-05,0.12826260783557175,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|coefficient_head_parameter,D2,1e-05,0.1778126169871722,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|coefficient_head_parameter,D2,3e-06,0.4058198798438264,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_velocity,D2,0.0001,1.7371511651948689e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_velocity,D2,3e-05,1.742058527141718e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_velocity,D2,1e-05,1.7407564001210706e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_velocity,D2,3e-06,1.7400901173911453e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_density,D2,0.0001,8.5799818123066e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_density,D2,3e-05,5.1732547099979895e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_density,D2,1e-05,1.7996474419387602e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_density,D2,3e-06,1.8353295490187575e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_hidden_state,D2,0.0001,1.1922483596436415,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_hidden_state,D2,3e-05,1.1765797909948896,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_hidden_state,D2,1e-05,1.1859318745607048,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K2|initial_hidden_state,D2,3e-06,1.1927442774593329,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|gru_parameter,D2,0.0001,0.016305870428045016,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|gru_parameter,D2,3e-05,0.0745077196823692,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|gru_parameter,D2,1e-05,0.22572024805781515,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|gru_parameter,D2,3e-06,0.24846234334699757,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|coefficient_head_parameter,D2,0.0001,0.001305085276669793,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|coefficient_head_parameter,D2,3e-05,0.1396008267077428,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|coefficient_head_parameter,D2,1e-05,0.2895221602976104,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|coefficient_head_parameter,D2,3e-06,0.010129240278129635,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_velocity,D2,0.0001,2.8153068423256965e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_velocity,D2,3e-05,2.828833081716154e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_velocity,D2,1e-05,2.826396635140786e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_velocity,D2,3e-06,2.8257900130493047e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_density,D2,0.0001,9.445330678865245e-06,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_density,D2,3e-05,1.1553612394297506e-05,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_density,D2,1e-05,1.1095458533221686e-05,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_density,D2,3e-06,1.2489115003226667e-05,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_hidden_state,D2,0.0001,1.4840874335294187,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_hidden_state,D2,3e-05,1.461407360529834,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_hidden_state,D2,1e-05,1.4940497155003445,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K4|initial_hidden_state,D2,3e-06,1.5176558844523609,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|gru_parameter,D2,0.0001,0.012490868570448052,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|gru_parameter,D2,3e-05,0.1281866669431307,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|gru_parameter,D2,1e-05,0.04565955273241907,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|gru_parameter,D2,3e-06,0.9221500407172785,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|coefficient_head_parameter,D2,0.0001,0.005408915640865626,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|coefficient_head_parameter,D2,3e-05,0.15485103249450435,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|coefficient_head_parameter,D2,1e-05,0.23869297037256987,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|coefficient_head_parameter,D2,3e-06,0.9586463409394954,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_velocity,D2,0.0001,4.902254664643913e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_velocity,D2,3e-05,4.925664560434002e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_velocity,D2,1e-05,4.923622410421974e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_velocity,D2,3e-06,4.925918816051563e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_density,D2,0.0001,8.33657818745847e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_density,D2,3e-05,1.5309061021099113e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_density,D2,1e-05,5.759704739336341e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_density,D2,3e-06,7.201740996433923e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_hidden_state,D2,0.0001,1.115618192011506,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_hidden_state,D2,3e-05,1.1455845385475465,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_hidden_state,D2,1e-05,1.0839160558173795,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300402|K8|initial_hidden_state,D2,3e-06,1.0494606613561055,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|gru_parameter,D2,0.0001,0.03812145707968866,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|gru_parameter,D2,3e-05,0.045913167541309086,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|gru_parameter,D2,1e-05,0.12009806148383677,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|gru_parameter,D2,3e-06,0.8213444899034175,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|coefficient_head_parameter,D2,0.0001,0.0004942339857681425,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|coefficient_head_parameter,D2,3e-05,0.014913287139149536,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|coefficient_head_parameter,D2,1e-05,0.15051673769325355,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|coefficient_head_parameter,D2,3e-06,0.07772967691766705,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_velocity,D2,0.0001,3.096679243519097e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_velocity,D2,3e-05,3.0959198545488026e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_velocity,D2,1e-05,3.0986735468267996e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_velocity,D2,3e-06,3.101225701072591e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_density,D2,0.0001,7.078833609260845e-08,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_density,D2,3e-05,1.6488490159400668e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_density,D2,1e-05,2.0072302719726617e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_density,D2,3e-06,2.230667474286167e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_hidden_state,D2,0.0001,0.29236787889902005,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_hidden_state,D2,3e-05,0.11932335746202138,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_hidden_state,D2,1e-05,0.12129663510613856,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K1|initial_hidden_state,D2,3e-06,0.12305590154142375,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|gru_parameter,D2,0.0001,0.02321835092618814,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|gru_parameter,D2,3e-05,0.07230317072226002,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|gru_parameter,D2,1e-05,0.04828834165147097,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|gru_parameter,D2,3e-06,0.02129211380645109,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|coefficient_head_parameter,D2,0.0001,0.0005965810868385111,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|coefficient_head_parameter,D2,3e-05,0.03733107697560167,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|coefficient_head_parameter,D2,1e-05,0.09039049821067578,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|coefficient_head_parameter,D2,3e-06,0.26926170985709585,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_velocity,D2,0.0001,6.949097221827003e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_velocity,D2,3e-05,6.989814779091181e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_velocity,D2,1e-05,7.000760714234085e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_velocity,D2,3e-06,6.993394942770839e-07,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_density,D2,0.0001,1.2108425414049637e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_density,D2,3e-05,1.7002370881637574e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_density,D2,1e-05,1.8486552811395214e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_density,D2,3e-06,1.8522015557053646e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_hidden_state,D2,0.0001,0.2574562627313081,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_hidden_state,D2,3e-05,0.12268388979393431,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_hidden_state,D2,1e-05,0.12809784794664442,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K2|initial_hidden_state,D2,3e-06,0.130036026157791,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|gru_parameter,D2,0.0001,0.01860636012032392,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|gru_parameter,D2,3e-05,0.023759893820135523,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|gru_parameter,D2,1e-05,0.1198050488508881,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|gru_parameter,D2,3e-06,0.2424642645131707,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|coefficient_head_parameter,D2,0.0001,0.01417114653645037,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|coefficient_head_parameter,D2,3e-05,0.09666155685124288,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|coefficient_head_parameter,D2,1e-05,0.1629848347810576,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|coefficient_head_parameter,D2,3e-06,0.5264343313888601,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_velocity,D2,0.0001,1.710484172532046e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_velocity,D2,3e-05,1.7240650847470446e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_velocity,D2,1e-05,1.7248736304111215e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_velocity,D2,3e-06,1.724736255311578e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_density,D2,0.0001,1.673764661744742e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_density,D2,3e-05,2.242882149994715e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_density,D2,1e-05,2.973059449053206e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_density,D2,3e-06,2.974428367674284e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_hidden_state,D2,0.0001,0.20882371563446875,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_hidden_state,D2,3e-05,0.09640372955189822,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_hidden_state,D2,1e-05,0.10377043454164131,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K4|initial_hidden_state,D2,3e-06,0.10605660078324358,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|gru_parameter,D2,0.0001,0.008494773542979122,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|gru_parameter,D2,3e-05,0.11420305157349027,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|gru_parameter,D2,1e-05,0.39537804217957884,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|gru_parameter,D2,3e-06,0.9999999999088176,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|coefficient_head_parameter,D2,0.0001,0.003340983074732588,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|coefficient_head_parameter,D2,3e-05,0.22788148074179737,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|coefficient_head_parameter,D2,1e-05,0.03089861954793451,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|coefficient_head_parameter,D2,3e-06,0.34433853562546446,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_velocity,D2,0.0001,3.09670743106323e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_velocity,D2,3e-05,2.9829657183736923e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_velocity,D2,1e-05,3.044838139056066e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_velocity,D2,3e-06,3.277156077619034e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_density,D2,0.0001,5.955815504747189e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_density,D2,3e-05,9.67632518434594e-06,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_density,D2,1e-05,1.1524662902215247e-05,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_density,D2,3e-06,1.0576439039255594e-05,True,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_hidden_state,D2,0.0001,0.22274162107904322,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_hidden_state,D2,3e-05,0.09649878720250972,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_hidden_state,D2,1e-05,0.1031779010511246,False,,,,,
(b),D2|FT_DR3_SHEAR_B_N8|20300403|K8|initial_hidden_state,D2,3e-06,0.10658787357474946,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|token_encoder_parameter,D3,0.0001,9.952247640181147e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|token_encoder_parameter,D3,3e-05,0.00025283011661579434,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|token_encoder_parameter,D3,1e-05,5.980537892714736e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|token_encoder_parameter,D3,3e-06,0.003077701374572799,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|temporal_attention_query_parameter,D3,0.0001,0.054753277255926124,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300401|K1|temporal_attention_query_parameter,D3,3e-05,0.007962123184352755,True,,,,,
